"","Phy","Valid","abs_lat_native","total.area.introduced","Stratum","Phy_all_underscore","total.area.native","LogArea.native","Name","EFN","Domatia","Seed_Dispersal"
"170","Anochetus_subcoecus","Anochetus.subcoecus",28.71440058,0,NA,"Anochetus_subcoecus",1792770.634,6.25352473,"Anochetus subcoecus",0,0,0
"171","Anochetus_tua","Anochetus.tua",1.14275058,0,NA,"Anochetus_tua",870096.226,5.939567285,"Anochetus tua",0,0,0
"172","Anochetus_turneri","Anochetus.turneri",4.02629942,0,NA,"Anochetus_turneri",2827888.339,6.451462257,"Anochetus turneri",0,0,0
"173","Anochetus_validus","Anochetus.validus",33.88400058,0,NA,"Anochetus_validus",104766.7393,5.020223427,"Anochetus validus",0,0,0
"174","Anochetus_werneri","Anochetus.werneri",12.80925058,0,NA,"Anochetus_werneri",296864.0057,5.472557543,"Anochetus werneri",0,0,0
"175","Anomalomyrma_boltoni","Anomalomyrma.boltoni",3.95635058,0,NA,"Anomalomyrma_boltoni",132314.5167,5.121607495,"Anomalomyrma boltoni",0,0,0
"176","Anomalomyrma_helenae","Anomalomyrma.helenae",12.80925058,0,NA,"Anomalomyrma_helenae",296864.0057,5.472557543,"Anomalomyrma helenae",0,0,0
"177","Anomalomyrma_taylori","Anomalomyrma.taylori",1.14275058,0,NA,"Anomalomyrma_taylori",737781.7092,5.867927884,"Anomalomyrma taylori",0,0,0
"178","Anonychomyrma_gilberti","Anonychomyrma.gilberti",14.05044942,0,NA,"Anonychomyrma_gilberti",2530435.409,6.403195256,"Anonychomyrma gilberti",1,0,0
"179","Anonychomyrma_itinerans","Anonychomyrma.itinerans",32.01459942,268475.548,"Arboreal & Epigaeic","Anonychomyrma_itinerans",2829596.429,6.451724499,"Anonychomyrma itinerans",0,0,0
"180","Anonychomyrma_procidua","Anonychomyrma.procidua",47.09294942,0,NA,"Anonychomyrma_procidua",68234.99162,4.834007143,"Anonychomyrma procidua",0,0,0
"181","Anonychomyrma_scrutator","Anonychomyrma.scrutator",13.26894942,0,NA,"Anonychomyrma_scrutator",2610901.058,6.416790414,"Anonychomyrma scrutator",0,1,0
"182","Anoplolepis_custodiens","Anoplolepis.custodiens",12.92589942,0,NA,"Anoplolepis_custodiens",11233480.82,7.050514348,"Anoplolepis custodiens",0,0,1
"183","Anoplolepis_gracilipes","Anoplolepis.gracilipes",15.50070058,8350394.634,"Epigaeic","Anoplolepis_gracilipes",8028463.205,6.904632421,"Anoplolepis gracilipes",1,0,0
"184","Anoplolepis_steingroeveri","Anoplolepis.steingroeveri",25.67939942,0,NA,"Anoplolepis_steingroeveri",4653444.462,6.667774535,"Anoplolepis steingroeveri",0,0,1
"185","Anoplolepis_tenella","Anoplolepis.tenella",0.18644942,0,NA,"Anoplolepis_tenella",3135038.999,6.496242948,"Anoplolepis tenella",1,0,0
"186","Aphaenogaster_aktaci","Aphaenogaster.aktaci",38.72665058,0,NA,"Aphaenogaster_aktaci",791030.5587,5.898193261,"Aphaenogaster aktaci",0,0,0
"187","Aphaenogaster_araneoides","Aphaenogaster.araneoides",12.51280058,0,NA,"Aphaenogaster_araneoides",496515.1467,5.695932502,"Aphaenogaster araneoides",0,0,1
"188","Aphaenogaster_atlantis","Aphaenogaster.atlantis",31.79165058,0,NA,"Aphaenogaster_atlantis",403453.0567,5.60579301,"Aphaenogaster atlantis",0,0,0
"189","Aphaenogaster_balcanica","Aphaenogaster.balcanica",40.95175058,0,NA,"Aphaenogaster_balcanica",1435376.872,6.156965944,"Aphaenogaster balcanica",0,0,0
"190","Aphaenogaster_barbara","Aphaenogaster.barbara",19.22294942,0,NA,"Aphaenogaster_barbara",1728607.828,6.237696475,"Aphaenogaster barbara",0,0,0
"191","Aphaenogaster_barbigula","Aphaenogaster.barbigula",24.21129942,0,NA,"Aphaenogaster_barbigula",7622563.684,6.882101061,"Aphaenogaster barbigula",0,0,0
"192","Aphaenogaster_baronii","Aphaenogaster.baronii",31.79165058,0,NA,"Aphaenogaster_baronii",403453.0567,5.60579301,"Aphaenogaster baronii",0,0,0
"193","Aphaenogaster_beccarii","Aphaenogaster.beccarii",18.75850058,0,NA,"Aphaenogaster_beccarii",4765654.804,6.678122581,"Aphaenogaster beccarii",0,0,1
"194","Aphaenogaster_beesoni","Aphaenogaster.beesoni",30.37530058,0,NA,"Aphaenogaster_beesoni",1330380.694,6.123975934,"Aphaenogaster beesoni",0,0,0
"195","Aphaenogaster_boulderensis","Aphaenogaster.boulderensis",32.23415058,0,NA,"Aphaenogaster_boulderensis",3111637.025,6.492988931,"Aphaenogaster boulderensis",0,0,0
"196","Aphaenogaster_cardenai","Aphaenogaster.cardenai",39.52785058,0,NA,"Aphaenogaster_cardenai",493663.7919,5.693431275,"Aphaenogaster cardenai",0,0,0
"197","Aphaenogaster_carolinensis","Aphaenogaster.carolinensis",40.70155058,0,NA,"Aphaenogaster_carolinensis",3856260.025,6.58616631,"Aphaenogaster carolinensis",0,0,1
"198","Aphaenogaster_cecconii","Aphaenogaster.cecconii",38.27935058,0,NA,"Aphaenogaster_cecconii",119289.1427,5.076600917,"Aphaenogaster cecconii",0,0,0
"199","Aphaenogaster_crocea","Aphaenogaster.crocea",31.38455058,0,NA,"Aphaenogaster_crocea",3370086.286,6.527641021,"Aphaenogaster crocea",0,0,0
"200","Aphaenogaster_dlusskyi","Aphaenogaster.dlusskyi",40.06910058,0,NA,"Aphaenogaster_dlusskyi",29905.92863,4.475757292,"Aphaenogaster dlusskyi",0,0,0
"201","Aphaenogaster_edentula","Aphaenogaster.edentula",26.01270058,0,NA,"Aphaenogaster_edentula",93.07167516,1.968817531,"Aphaenogaster edentula",0,0,0
"202","Aphaenogaster_epirotes","Aphaenogaster.epirotes",38.29060058,0,NA,"Aphaenogaster_epirotes",1578088.977,6.198131486,"Aphaenogaster epirotes",0,0,0
"203","Aphaenogaster_famelica","Aphaenogaster.famelica",36.03685058,0,NA,"Aphaenogaster_famelica",1262696.945,6.10129913,"Aphaenogaster famelica",0,0,1
"204","Aphaenogaster_flemingi","Aphaenogaster.flemingi",30.77070058,0,NA,"Aphaenogaster_flemingi",1179836.993,6.071822009,"Aphaenogaster flemingi",0,0,0
"205","Aphaenogaster_floridana","Aphaenogaster.floridana",31.99705058,0,NA,"Aphaenogaster_floridana",869770.9634,5.939404905,"Aphaenogaster floridana",0,0,0
"206","Aphaenogaster_fulva","Aphaenogaster.fulva",43.56595058,0,NA,"Aphaenogaster_fulva",7412296.586,6.869952788,"Aphaenogaster fulva",0,0,1
"207","Aphaenogaster_gemella","Aphaenogaster.gemella",31.38455058,544558.6544,"Epigaeic","Aphaenogaster_gemella",3303376.598,6.518958088,"Aphaenogaster gemella",0,0,0
"208","Aphaenogaster_gibbosa","Aphaenogaster.gibbosa",34.21385058,0,NA,"Aphaenogaster_gibbosa",10904235.57,7.037595225,"Aphaenogaster gibbosa",0,0,1
"209","Aphaenogaster_holtzi","Aphaenogaster.holtzi",33.59260058,0,NA,"Aphaenogaster_holtzi",2459571.909,6.390859524,"Aphaenogaster holtzi",0,0,0
"210","Aphaenogaster_huachucana","Aphaenogaster.huachucana",33.91960058,0,NA,"Aphaenogaster_huachucana",1966472.818,6.293687948,"Aphaenogaster huachucana",0,0,0
"211","Aphaenogaster_iberica","Aphaenogaster.iberica",35.72845058,12574.93567,"Epigaeic","Aphaenogaster_iberica",985870.4491,5.993819849,"Aphaenogaster iberica",0,0,1
"212","Aphaenogaster_incurviclypea","Aphaenogaster.incurviclypea",31.16060058,0,NA,"Aphaenogaster_incurviclypea",186015.1272,5.269548263,"Aphaenogaster incurviclypea",0,0,0
"213","Aphaenogaster_inermis","Aphaenogaster.inermis",9.51165058,0,NA,"Aphaenogaster_inermis",300435.6016,5.477751395,"Aphaenogaster inermis",0,0,0
"214","Aphaenogaster_iranica","Aphaenogaster.iranica",32.42785058,0,NA,"Aphaenogaster_iranica",1678929.872,6.225032556,"Aphaenogaster iranica",0,0,0
"215","Aphaenogaster_japonica","Aphaenogaster.japonica",49.02245058,0,NA,"Aphaenogaster_japonica",8576397.852,6.933304919,"Aphaenogaster japonica",0,0,1
"216","Aphaenogaster_koniari","Aphaenogaster.koniari",28.03385058,0,NA,"Aphaenogaster_koniari",2720959.206,6.434722031,"Aphaenogaster koniari",0,0,0
"217","Aphaenogaster_lamellidens","Aphaenogaster.lamellidens",34.77870058,0,NA,"Aphaenogaster_lamellidens",2894067.318,6.461508629,"Aphaenogaster lamellidens",0,0,0
"218","Aphaenogaster_longiceps","Aphaenogaster.longiceps",24.21129942,16654.44205,"Epigaeic","Aphaenogaster_longiceps",4786710.823,6.680037192,"Aphaenogaster longiceps",0,0,1
"219","Aphaenogaster_mariae","Aphaenogaster.mariae",36.95745058,0,NA,"Aphaenogaster_mariae",2380046.787,6.376585495,"Aphaenogaster mariae",0,0,0
"220","Aphaenogaster_megommata","Aphaenogaster.megommata",34.56860058,0,NA,"Aphaenogaster_megommata",1820382.685,6.260162696,"Aphaenogaster megommata",0,0,0
"221","Aphaenogaster_mexicana","Aphaenogaster.mexicana",25.19960058,0,NA,"Aphaenogaster_mexicana",406049.4419,5.608578918,"Aphaenogaster mexicana",0,0,0
"222","Aphaenogaster_miamiana","Aphaenogaster.miamiana",28.92275058,0,NA,"Aphaenogaster_miamiana",1023717.093,6.010179955,"Aphaenogaster miamiana",0,0,0
"223","Aphaenogaster_muelleriana","Aphaenogaster.muelleriana",40.95175058,0,NA,"Aphaenogaster_muelleriana",662455.6436,5.821156804,"Aphaenogaster muelleriana",0,0,0
"224","Aphaenogaster_nadigi","Aphaenogaster.nadigi",31.79165058,0,NA,"Aphaenogaster_nadigi",403453.0567,5.60579301,"Aphaenogaster nadigi",0,0,0
"225","Aphaenogaster_obsidiana","Aphaenogaster.obsidiana",38.94300058,0,NA,"Aphaenogaster_obsidiana",4159449.81,6.619035888,"Aphaenogaster obsidiana",0,0,0
"226","Aphaenogaster_occidentalis","Aphaenogaster.occidentalis",45.66815058,0,NA,"Aphaenogaster_occidentalis",4607569.652,6.663471909,"Aphaenogaster occidentalis",0,0,1
"227","Aphaenogaster_ovaticeps","Aphaenogaster.ovaticeps",41.30785058,251283.8896,"Epigaeic","Aphaenogaster_ovaticeps",535090.5342,5.728427268,"Aphaenogaster ovaticeps",0,0,0
"228","Aphaenogaster_pallida","Aphaenogaster.pallida",35.03375058,0,NA,"Aphaenogaster_pallida",4405783.046,6.644023107,"Aphaenogaster pallida",0,0,0
"229","Aphaenogaster_phalangium","Aphaenogaster.phalangium",13.23525058,0,NA,"Aphaenogaster_phalangium",593183.8019,5.773189283,"Aphaenogaster phalangium",0,0,0
"230","Aphaenogaster_phillipsi","Aphaenogaster.phillipsi",27.68585058,0,NA,"Aphaenogaster_phillipsi",1114960.626,6.047259531,"Aphaenogaster phillipsi",0,0,0
"231","Aphaenogaster_picea","Aphaenogaster.picea",42.40375058,0,NA,"Aphaenogaster_picea",6627323.438,6.821338166,"Aphaenogaster picea",0,0,1
"232","Aphaenogaster_picena","Aphaenogaster.picena",41.44735058,0,NA,"Aphaenogaster_picena",357116.971,5.552810489,"Aphaenogaster picena",0,0,0
"233","Aphaenogaster_praedo","Aphaenogaster.praedo",28.03385058,0,NA,"Aphaenogaster_praedo",2720959.206,6.434722031,"Aphaenogaster praedo",0,0,0
"234","Aphaenogaster_pumilopuncta","Aphaenogaster.pumilopuncta",32.18475058,0,NA,"Aphaenogaster_pumilopuncta",780465.0474,5.892353458,"Aphaenogaster pumilopuncta",0,0,0
"235","Aphaenogaster_punctaticeps","Aphaenogaster.punctaticeps",27.97905058,0,NA,"Aphaenogaster_punctaticeps",1622253.508,6.210118722,"Aphaenogaster punctaticeps",0,0,0
"236","Aphaenogaster_pythia","Aphaenogaster.pythia",18.22149942,0,NA,"Aphaenogaster_pythia",3335329.163,6.523138701,"Aphaenogaster pythia",0,0,0
"237","Aphaenogaster_rothneyi","Aphaenogaster.rothneyi",22.21290058,0,NA,"Aphaenogaster_rothneyi",3074020.099,6.487706703,"Aphaenogaster rothneyi",0,0,0
"238","Aphaenogaster_rudis","Aphaenogaster.rudis",40.77430058,0,NA,"Aphaenogaster_rudis",9258215.449,6.966527283,"Aphaenogaster rudis",0,0,1
"239","Aphaenogaster_schmidti","Aphaenogaster.schmidti",36.29075058,0,NA,"Aphaenogaster_schmidti",96485.31932,4.984461238,"Aphaenogaster schmidti",0,0,0
"240","Aphaenogaster_semipolita","Aphaenogaster.semipolita",40.95175058,0,NA,"Aphaenogaster_semipolita",1247374.906,6.095997003,"Aphaenogaster semipolita",0,0,0
"241","Aphaenogaster_senilis","Aphaenogaster.senilis",35.03375058,94283.1142,"Epigaeic","Aphaenogaster_senilis",4013534.265,6.603526975,"Aphaenogaster senilis",0,0,1
"242","Aphaenogaster_simonellii","Aphaenogaster.simonellii",40.37180058,0,NA,"Aphaenogaster_simonellii",1007923.987,6.003427781,"Aphaenogaster simonellii",0,0,0
"243","Aphaenogaster_spinosa","Aphaenogaster.spinosa",41.70235058,0,NA,"Aphaenogaster_spinosa",1053033.51,6.022442191,"Aphaenogaster spinosa",0,0,1
"244","Aphaenogaster_splendida","Aphaenogaster.splendida",39.49010058,562603.3436,"Epigaeic","Aphaenogaster_splendida",12090987.82,7.082461784,"Aphaenogaster splendida",0,0,0
"245","Aphaenogaster_striativentris","Aphaenogaster.striativentris",39.52785058,0,NA,"Aphaenogaster_striativentris",493663.7919,5.693431275,"Aphaenogaster striativentris",0,0,0
"246","Aphaenogaster_subcostata","Aphaenogaster.subcostata",38.72665058,0,NA,"Aphaenogaster_subcostata",791030.5587,5.898193261,"Aphaenogaster subcostata",0,0,0
"247","Aphaenogaster_subexaperata","Aphaenogaster.subexaperata",23.64120058,0,NA,"Aphaenogaster_subexaperata",236464.504,5.373765957,"Aphaenogaster subexaperata",0,0,0
"248","Aphaenogaster_subterranea","Aphaenogaster.subterranea",39.91040058,593087.2472,"Epigaeic","Aphaenogaster_subterranea",13007659.03,7.114199144,"Aphaenogaster subterranea",0,0,1
"249","Aphaenogaster_subterraneoides","Aphaenogaster.subterraneoides",35.89360058,0,NA,"Aphaenogaster_subterraneoides",6843031.177,6.835248519,"Aphaenogaster subterraneoides",0,0,0
"250","Aphaenogaster_swammerdami","Aphaenogaster.swammerdami",18.77294942,0,NA,"Aphaenogaster_swammerdami",593087.2472,5.773118586,"Aphaenogaster swammerdami",0,0,1
"251","Aphaenogaster_tennesseensis","Aphaenogaster.tennesseensis",43.56595058,0,NA,"Aphaenogaster_tennesseensis",7191815.323,6.856838527,"Aphaenogaster tennesseensis",0,0,1
"252","Aphaenogaster_testaceopilosa","Aphaenogaster.testaceopilosa",35.03375058,0,NA,"Aphaenogaster_testaceopilosa",5353615.831,6.728647204,"Aphaenogaster testaceopilosa",0,0,0
"253","Aphaenogaster_texana","Aphaenogaster.texana",33.50010058,0,NA,"Aphaenogaster_texana",3966251.756,6.598380277,"Aphaenogaster texana",0,0,1
"254","Aphaenogaster_treatae","Aphaenogaster.treatae",37.00740058,0,NA,"Aphaenogaster_treatae",5883518.497,6.769637123,"Aphaenogaster treatae",0,0,1
"255","Aphaenogaster_wilsoni","Aphaenogaster.wilsoni",31.79165058,0,NA,"Aphaenogaster_wilsoni",403453.0567,5.60579301,"Aphaenogaster wilsoni",0,0,0
"256","Aphomomyrmex_afer","Aphomomyrmex.afer",16.94229942,0,NA,"Aphomomyrmex_afer",4271990.805,6.630630309,"Aphomomyrmex afer",0,1,0
"257","Apomyrma_stygia","Apomyrma.stygia",16.53914942,0,NA,"Apomyrma_stygia",5634158.64,6.750829071,"Apomyrma stygia",0,0,0
"258","Apterostigma_calverti","Apterostigma.calverti",9.61960058,0,NA,"Apterostigma_calverti",51395.81018,4.710927716,"Apterostigma calverti",0,0,0
"259","Apterostigma_collare","Apterostigma.collare",11.56040058,0,NA,"Apterostigma_collare",1446290.881,6.160255648,"Apterostigma collare",0,0,0
"260","Apterostigma_dentigerum","Apterostigma.dentigerum",0.30894942,0,NA,"Apterostigma_dentigerum",4055587.406,6.608053766,"Apterostigma dentigerum",0,0,0
"261","Apterostigma_goniodes","Apterostigma.goniodes",10.89025058,0,NA,"Apterostigma_goniodes",722255.9351,5.858691119,"Apterostigma goniodes",0,0,0
"262","Apterostigma_madidiense","Apterostigma.madidiense",16.88764942,0,NA,"Apterostigma_madidiense",3639047.728,6.560987752,"Apterostigma madidiense",0,0,0
"263","Apterostigma_mayri","Apterostigma.mayri",5.68319942,0,NA,"Apterostigma_mayri",3064820.456,6.486405038,"Apterostigma mayri",0,0,0
"264","Apterostigma_megacephala","Apterostigma.megacephala",6.72429942,0,NA,"Apterostigma_megacephala",4164507,6.619563596,"Apterostigma megacephala",0,0,0
"265","Apterostigma_mexicanum","Apterostigma.mexicanum",20.85655058,0,NA,"Apterostigma_mexicanum",147221.2942,5.167970631,"Apterostigma mexicanum",0,0,0
"266","Apterostigma_pilosum","Apterostigma.pilosum",6.68989942,0,NA,"Apterostigma_pilosum",9387574.291,6.972553387,"Apterostigma pilosum",0,0,0
"267","Apterostigma_steigeri","Apterostigma.steigeri",26.75974942,0,NA,"Apterostigma_steigeri",2245612.481,6.351334813,"Apterostigma steigeri",0,0,0
"268","Apterostigma_urichii","Apterostigma.urichii",4.75819942,0,NA,"Apterostigma_urichii",9608981.886,6.982677375,"Apterostigma urichii",0,0,0
"269","Aptinoma_antongil","Aptinoma.antongil",18.77294942,0,NA,"Aptinoma_antongil",593087.2472,5.773118586,"Aptinoma antongil",0,0,0
"270","Aptinoma_mangabe","Aptinoma.mangabe",18.77294942,0,NA,"Aptinoma_mangabe",593087.2472,5.773118586,"Aptinoma mangabe",0,0,0
"271","Asphinctopone_pilosa","Asphinctopone.pilosa",6.36909942,0,NA,"Asphinctopone_pilosa",937955.4597,5.972182216,"Asphinctopone pilosa",0,0,0
"272","Atopomyrmex_mocquerysi","Atopomyrmex.mocquerysi",12.36879942,0,NA,"Atopomyrmex_mocquerysi",17353843.51,7.239395677,"Atopomyrmex mocquerysi",0,0,0
"273","Atta_bisphaerica","Atta.bisphaerica",15.66679942,0,NA,"Atta_bisphaerica",2747113.29,6.43887657,"Atta bisphaerica",0,0,0
"274","Atta_capiguara","Atta.capiguara",8.98134942,0,NA,"Atta_capiguara",3644971.04,6.561694082,"Atta capiguara",0,0,0
"275","Atta_cephalotes","Atta.cephalotes",NA,0,NA,"Atta_cephalotes",12419108.72,7.094090429,"Atta cephalotes",0,0,1
"276","Atta_colombica","Atta.colombica",2.53999942,0,NA,"Atta_colombica",3520931.061,6.546657522,"Atta colombica",0,0,1
"277","Atta_cubana","Atta.cubana",21.54970058,0,NA,"Atta_cubana",110220.0982,5.042260794,"Atta cubana",0,0,0
"278","Atta_insularis","Atta.insularis",21.54970058,0,NA,"Atta_insularis",110220.0982,5.042260794,"Atta insularis",0,0,0
"279","Atta_laevigata","Atta.laevigata",NA,0,NA,"Atta_laevigata",11219509.48,7.04997387,"Atta laevigata",0,0,0
"280","Atta_mexicana","Atta.mexicana",2.02279942,0,NA,"Atta_mexicana",3729833.907,6.571689493,"Atta mexicana",0,0,0
"281","Atta_opaciceps","Atta.opaciceps",9.69404942,0,NA,"Atta_opaciceps",1544727.542,6.18885189,"Atta opaciceps",0,0,0
"282","Atta_robusta","Atta.robusta",11.67739942,0,NA,"Atta_robusta",1913107.347,6.28173934,"Atta robusta",0,0,0
"283","Atta_sexdens","Atta.sexdens",7.35349942,0,NA,"Atta_sexdens",14234278.11,7.153335447,"Atta sexdens",0,0,1
"284","Atta_texana","Atta.texana",27.75835058,0,NA,"Atta_texana",2440998.867,6.387567578,"Atta texana",0,0,0
"285","Atta_vollenweideri","Atta.vollenweideri",17.61549942,0,NA,"Atta_vollenweideri",5600262.286,6.748208367,"Atta vollenweideri",0,0,0
"286","Austromorium_flavigaster","Austromorium.flavigaster",32.01459942,0,NA,"Austromorium_flavigaster",4854945.815,6.686184387,"Austromorium flavigaster",0,0,0
"287","Austromorium_hetericki","Austromorium.hetericki",30.84484942,0,NA,"Austromorium_hetericki",1041156.629,6.017516068,"Austromorium hetericki",0,0,0
"288","Azteca_alfari","Azteca.alfari",1.81595058,0,NA,"Azteca_alfari",12920867.55,7.111291675,"Azteca alfari",0,1,1
"289","Azteca_andreae","Azteca.andreae",3.93385058,0,NA,"Azteca_andreae",83441.90051,4.921384187,"Azteca andreae",0,1,0
"290","Azteca_aurita","Azteca.aurita",5.77234942,0,NA,"Azteca_aurita",6816476.802,6.833559961,"Azteca aurita",0,0,0
"291","Azteca_australis","Azteca.australis",10.33599942,0,NA,"Azteca_australis",4192379.193,6.622460557,"Azteca australis",0,0,0
"292","Azteca_barbifex","Azteca.barbifex",1.16859942,0,NA,"Azteca_barbifex",3196227.242,6.504637649,"Azteca barbifex",0,0,0
"293","Azteca_beltii","Azteca.beltii",2.41184942,0,NA,"Azteca_beltii",2029411.376,6.30737009,"Azteca beltii",0,0,0
"294","Azteca_bequaerti","Azteca.bequaerti",6.29654942,0,NA,"Azteca_bequaerti",3239182.938,6.510435476,"Azteca bequaerti",0,1,0
"295","Azteca_brevicornis","Azteca.brevicornis",2.93334942,0,NA,"Azteca_brevicornis",1943130.727,6.288502019,"Azteca brevicornis",0,0,0
"296","Azteca_brevis","Azteca.brevis",8.56860058,0,NA,"Azteca_brevis",337769.7915,5.528620806,"Azteca brevis",0,0,0
"297","Azteca_chartifex","Azteca.chartifex",6.98444942,0,NA,"Azteca_chartifex",6541306.959,6.815664529,"Azteca chartifex",0,1,0
"298","Azteca_constructor","Azteca.constructor",6.82385058,318961.6037,"Arboreal","Azteca_constructor",2153901.659,6.333225871,"Azteca constructor",0,0,0
"299","Azteca_cordincola","Azteca.cordincola",16.29014942,0,NA,"Azteca_cordincola",1086714.65,6.036115522,"Azteca cordincola",0,0,0
"300","Azteca_delpini","Azteca.delpini",3.28319942,0,NA,"Azteca_delpini",3405589.854,6.532192343,"Azteca delpini",0,0,0
"301","Azteca_diabolica","Azteca.diabolica",7.54950058,0,NA,"Azteca_diabolica",137384.9737,5.137939235,"Azteca diabolica",0,0,0
"302","Azteca_fasciata","Azteca.fasciata",6.63769942,0,NA,"Azteca_fasciata",2755732.766,6.4402371,"Azteca fasciata",0,0,0
"303","Azteca_instabilis","Azteca.instabilis",5.63584942,0,NA,"Azteca_instabilis",8121920.24,6.90965872,"Azteca instabilis",0,0,0
"304","Azteca_isthmica","Azteca.isthmica",0.10624942,0,NA,"Azteca_isthmica",1664576.757,6.221303826,"Azteca isthmica",0,1,0
"305","Azteca_juruensis","Azteca.juruensis",10.33599942,0,NA,"Azteca_juruensis",2652741.194,6.423694882,"Azteca juruensis",0,0,0
"306","Azteca_laurae","Azteca.laurae",10.84194942,0,NA,"Azteca_laurae",238289.345,5.377104623,"Azteca laurae",0,0,0
"307","Azteca_linamariae","Azteca.linamariae",5.80389942,0,NA,"Azteca_linamariae",290302.1463,5.462850247,"Azteca linamariae",0,0,0
"308","Azteca_longiceps","Azteca.longiceps",2.07330058,0,NA,"Azteca_longiceps",871835.0864,5.940434343,"Azteca longiceps",0,0,0
"309","Azteca_muelleri","Azteca.muelleri",9.64614942,0,NA,"Azteca_muelleri",4126143.515,6.615544329,"Azteca muelleri",0,0,0
"310","Azteca_nigricans","Azteca.nigricans",14.83835058,0,NA,"Azteca_nigricans",306075.1312,5.485828044,"Azteca nigricans",0,0,0
"311","Azteca_oecocordia","Azteca.oecocordia",9.61960058,0,NA,"Azteca_oecocordia",51395.81018,4.710927716,"Azteca oecocordia",0,0,0
"312","Azteca_ovaticeps","Azteca.ovaticeps",4.41989942,0,NA,"Azteca_ovaticeps",8094289.048,6.908178709,"Azteca ovaticeps",0,1,0
"313","Azteca_pittieri","Azteca.pittieri",14.98460058,0,NA,"Azteca_pittieri",883527.4849,5.946220064,"Azteca pittieri",0,1,0
