Species,fixer,num_introduced,total_area_introduced,total_area_native,lat_native,abs_lat_native,annual,uses_num_uses
Crudia_amazonica,0,0,0,3.12E+12,-3.80514878,3.80514878,0,0
Crudia_aromatica,0,0,0,NA,NA,NA,0,0
Crudia_bracteata,1,0,0,NA,NA,NA,0,0
Crudia_oblonga,0,0,0,NA,NA,NA,0,0
Crudia_tomentosa,0,0,0,NA,NA,NA,0,0
Cryptosepalum_maraviense,0,0,0,5.31E+12,-8.62899687,8.62899687,0,1
Cullen_americanum,1,0,0,1.09E+13,30.73853402,30.73853402,0,0
Cullen_corylifolium,1,6,3.54E+12,1.42E+13,12.48336992,12.48336992,0,6
Cullen_tomentosum,1,0,0,5.68E+12,-21.6648646,21.6648646,0,0
Cyamopsis_psoraloides,1,2,19347546613,NA,NA,NA,0.5,0
Cyamopsis_serrata,1,0,0,4.05E+12,-23.84985133,23.84985133,1,0
Cyamopsis_tetragonoloba,1,18,1.58E+13,1.31E+11,-7.28863437,7.28863437,0,6
Cyclolobium_vecchii,1,0,0,2.48E+11,-22.26103654,22.26103654,0,0
Cyclopia_buxifolia,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Cyclopia_dregeana,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Cyclopia_falcata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,1
Cyclopia_galioides,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Cyclopia_genistoides,1,0,0,2.67E+12,-25.48651667,25.48651667,0,1
Cyclopia_intermedia,1,0,0,2.67E+12,-25.48651667,25.48651667,0,1
Cyclopia_maculata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,1
Cyclopia_meyeriana,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Cyclopia_montana,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Cyclopia_plicata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Cyclopia_pubescens,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Cyclopia_sessiliflora,1,0,0,2.67E+12,-25.48651667,25.48651667,0,1
Cylicodiscus_gabunensis,0,0,0,2.22E+12,7.28492296,7.28492296,0,1
Cymbosema_roseum,1,0,0,7.93E+12,-0.75858293,0.75858293,0,0
Cynometra_cauliflora,0,10,2.05E+12,3.58E+12,-0.83594863,0.83594863,0,3
Cynometra_hankei,0,0,0,3.70E+12,2.70129085,2.70129085,0,1
Cynometra_retusa,1,0,0,NA,NA,NA,0,0
Cytisophyllum_sessilifolium,1,3,6.31E+11,1.28E+12,43.75376388,43.75376388,0,1
Cytisus_arboreus,1,0,0,2.72E+12,28.73118401,28.73118401,0,0
Cytisus_austriacus,1,2,2.73E+11,3.70E+12,45.10954911,45.10954911,0,1
Cytisus_balansae,1,0,0,3.84E+12,36.11688199,36.11688199,0,0
Cytisus_borysthenicus,1,3,5.54E+12,3.29E+12,50.46388535,50.46388535,0,2
Cytisus_decumbens,1,0,0,1.73E+12,42.57899645,42.57899645,0,0
Cytisus_hirsutus,1,2,1.76E+11,3.60E+12,45.34942021,45.34942021,0,1
Cytisus_multiflorus,1,8,5.84E+12,5.82E+11,40.28634342,40.28634342,0,2
Cytisus_proliferus,1,10,1.35E+13,7521101648,28.33813027,28.33813027,0,3
Cytisus_purpureus,1,5,5.65E+11,6.19E+11,43.30126237,43.30126237,0,1
Cytisus_ruthenicus,1,0,0,1.49E+13,48.71928078,48.71928078,0,4
Cytisus_scoparius,1,27,3.10E+13,6.20E+12,47.697596,47.697596,0,9
Cytisus_striatus,1,4,1.74E+12,9.85E+11,36.08495238,36.08495238,0,2
Cytisus_supranubius,1,0,0,7521101648,28.33813027,28.33813027,0,0
Cytisus_villosus,1,0,0,5.38E+12,39.43761371,39.43761371,0,0
Dahlstedtia_pinnata,1,0,0,6.31E+11,-18.71806546,18.71806546,0,0
Dalbergia_arbutifolia,1,0,0,5.31E+12,-8.62899687,8.62899687,0,0
Dalbergia_armata,1,1,66288514196,4.42E+12,-18.51545686,18.51545686,0,0
Dalbergia_assamica,1,1,5.82E+11,3.96E+12,22.46971874,22.46971874,0,1
Dalbergia_balansae,1,0,0,1.65E+12,22.96554047,22.96554047,0,0
Dalbergia_baronii,1,1,9.41E+11,5.93E+11,-19.37352737,19.37352737,0,2
Dalbergia_benthamii,1,0,0,4.47E+11,22.12689289,22.12689289,0,0
Dalbergia_boehmii,1,0,0,1.10E+13,5.85180178,5.85180178,0,0
Dalbergia_brasiliensis,1,0,0,1.17E+12,-21.21868095,21.21868095,0,1
Dalbergia_candenatensis,1,1,19318630193,1.88E+13,6.3679672,6.3679672,0,2
Dalbergia_chapelieri,1,0,0,5.93E+11,-19.37352737,19.37352737,0,1
Dalbergia_cultrata,1,1,82436185963,1.74E+12,17.29603861,17.29603861,0,1
Dalbergia_decipularis,1,0,0,1.15E+12,-15.57520312,15.57520312,0,0
Dalbergia_dyeriana,0,0,0,1.94E+12,30.24107027,30.24107027,0,0
Dalbergia_ecastaphyllum,1,2,4700589798,8.24E+12,11.44848306,11.44848306,0,0
Dalbergia_fischeri,1,0,0,2.99E+12,-12.99390002,12.99390002,0,0
Dalbergia_frutescens,1,0,0,1.05E+13,-9.28867515,9.28867515,0,0
Dalbergia_glaucescens,1,0,0,1.49E+12,-15.67432401,15.67432401,0,0
Dalbergia_hainanensis,1,0,0,34026085256,19.20103622,19.20103622,0,0
Dalbergia_hancei,1,0,0,2.47E+12,21.93499183,21.93499183,0,0
Dalbergia_horrida,1,0,0,2.16E+12,18.85432087,18.85432087,0,0
Dalbergia_hortensis,1,0,0,5.88E+11,0.41045698,0.41045698,0,1
Dalbergia_hupeana,1,0,0,3.19E+12,23.16494434,23.16494434,0,0
Dalbergia_inundata,1,0,0,6.95E+12,-2.61425418,2.61425418,0,0
Dalbergia_lactea,1,0,0,1.15E+13,3.41314225,3.41314225,0,0
Dalbergia_lanceolaria,1,4,1.74E+12,1.02E+13,16.11581283,16.11581283,0,3
Dalbergia_latifolia,1,6,3.54E+12,7.86E+12,12.00998253,12.00998253,0,3
Dalbergia_louvelii,1,0,0,5.93E+11,-19.37352737,19.37352737,0,1
Dalbergia_madagascariensis,1,0,0,5.93E+11,-19.37352737,19.37352737,0,1
Dalbergia_maritima,1,0,0,5.93E+11,-19.37352737,19.37352737,0,1
Dalbergia_martinii,1,0,0,1.95E+12,-18.80828857,18.80828857,0,0
Dalbergia_melanoxylon,1,4,1.06E+12,2.18E+13,2.84434797,2.84434797,0,1
Dalbergia_millettii,1,0,0,1.43E+12,24.81170366,24.81170366,0,0
Dalbergia_miscolobium,1,0,0,3.57E+12,-0.0900924,0.0900924,0,1
Dalbergia_monetaria,1,0,0,8.95E+12,8.93837106,8.93837106,0,0
Dalbergia_monticola,1,0,0,5.93E+11,-19.37352737,19.37352737,0,1
Dalbergia_nigra,1,0,0,1.48E+12,-18.27126198,18.27126198,0,3
Dalbergia_nitidula,1,0,0,9.52E+12,-17.20106134,17.20106134,0,2
Dalbergia_obovata,1,0,0,4.40E+12,-18.43457559,18.43457559,0,3
Dalbergia_obtusifolia,1,0,0,1.56E+12,20.41233429,20.41233429,0,0
Dalbergia_odorifera,1,0,0,5.60E+11,24.16257772,24.16257772,0,0
Dalbergia_oligophylla,1,0,0,1.45E+12,8.4195794,8.4195794,0,0
Dalbergia_oliveri,1,1,2.12E+12,1.72E+12,19.68540669,19.68540669,0,1
Dalbergia_ovata,1,0,0,1.65E+12,17.7939449,17.7939449,0,0
Dalbergia_pinnata,1,0,0,9.52E+12,10.83801547,10.83801547,0,2
Dalbergia_purpurascens,1,0,0,5.93E+11,-19.37352737,19.37352737,0,1
Dalbergia_retusa,1,0,0,5.11E+11,14.41513555,14.41513555,0,0
Dalbergia_riedelii,1,0,0,8.01E+12,-1.50937318,1.50937318,0,0
Dalbergia_riparia,1,0,0,3.63E+12,-3.19655228,3.19655228,0,0
Dalbergia_sericea,1,0,0,4.85E+12,26.5390474,26.5390474,0,0
Dalbergia_sissoo,1,14,1.66E+13,1.10E+13,18.61983451,18.61983451,0,5
Dalbergia_spruceana,1,0,0,5.51E+12,-5.66658902,5.66658902,0,1
Dalbergia_stipulacea,1,0,0,9.18E+12,9.5463996,9.5463996,0,3
Dalbergia_subcymosa,1,0,0,4.15E+12,0.7343753,0.7343753,0,1
Dalbergia_trichocarpa,1,0,0,5.93E+11,-19.37352737,19.37352737,0,3
Dalbergia_tsoi,1,0,0,34026085256,19.20103622,19.20103622,0,0
Dalbergia_villosa,1,0,0,8.34E+11,-19.60180635,19.60180635,0,0
Dalea_albiflora,1,0,0,6.09E+11,34.36209004,34.36209004,0,0
Dalea_aurea,1,0,0,2.61E+12,36.92765692,36.92765692,0,0
Dalea_candida,1,0,0,2.36E+12,40.10070269,40.10070269,0,0
Dalea_cliffortiana,1,1,2.95E+11,1.28E+11,12.839712,12.839712,1,1
Dalea_compacta,0,0,0,1.44E+12,32.97738176,32.97738176,0,0
Dalea_erythrorhiza,1,0,0,NA,NA,NA,0,0
Dalea_flavescens,0,0,0,5.14E+11,36.52710642,36.52710642,0,0
Dalea_formosa,0,0,0,1.75E+12,34.16248018,34.16248018,0,0
Dalea_frutescens,1,0,0,1.25E+12,26.03370222,26.03370222,0,0
Dalea_leporina,1,0,0,3.31E+12,25.86225468,25.86225468,1,0
Dalea_lumholtzii,1,0,0,2.94E+11,34.29669616,34.29669616,0,0
Dalea_lutea,1,0,0,NA,NA,NA,0,0
Dalea_mollis,0,0,0,7.02E+11,36.03278011,36.03278011,1,0
Dalea_mollissima,1,0,0,9.89E+11,37.02692903,37.02692903,1,0
Dalea_multiflora,1,0,0,1.73E+12,36.00971564,36.00971564,0,0
Dalea_phleoides,1,0,0,1.12E+12,32.56328525,32.56328525,0,0
Dalea_pogonathera,1,0,0,1.29E+12,32.86823684,32.86823684,0,0
Dalea_polygonoides,1,0,0,1.29E+12,32.86823684,32.86823684,1,0
Dalea_purpurea,1,0,0,4.57E+12,39.31050305,39.31050305,0,0
Dalea_scandens,1,0,0,NA,NA,NA,0,0
Dalea_tenuis,1,0,0,6.85E+11,31.49694154,31.49694154,0,0
Dalea_tomentosa,1,0,0,NA,NA,NA,0,0
Dalea_villosa,1,0,0,3.47E+12,39.73787079,39.73787079,0,0
Dalea_virgata,1,0,0,NA,NA,NA,0,0
Dalea_wrightii,0,0,0,1.29E+12,32.86823684,32.86823684,0,0
Dalhousiea_africana,0,0,0,4.66E+12,-4.28171232,4.28171232,0,0
Daniellia_alsteeniana,0,0,0,3.57E+12,-6.20910812,6.20910812,0,0
Daniellia_oliveri,0,0,0,1.36E+13,7.92302125,7.92302125,0,4
Daniellia_thurifera,0,0,0,1.01E+12,8.58885186,8.58885186,0,3
Daviesia_acicularis,1,0,0,2.53E+12,-25.79163463,25.79163463,0,0
Daviesia_benthamii,1,0,0,4.54E+12,-28.33581319,28.33581319,0,0
Daviesia_brevifolia,1,0,0,2.01E+12,-31.74043124,31.74043124,0,0
Daviesia_buxifolia,1,0,0,1.03E+12,-33.25127933,33.25127933,0,0
Daviesia_cordata,1,0,0,2.53E+12,-25.46607155,25.46607155,0,0
Daviesia_corymbosa,1,0,0,8.02E+11,-32.17021086,32.17021086,0,0
Daviesia_decurrens,1,0,0,2.53E+12,-25.46607155,25.46607155,0,0
Daviesia_flexuosa,1,0,0,2.53E+12,-25.46607155,25.46607155,0,0
Daviesia_genistifolia,1,0,0,3.74E+12,-27.68672637,27.68672637,0,0
Daviesia_hakeoides,1,0,0,2.53E+12,-25.46607155,25.46607155,0,0
Daviesia_horrida,1,0,0,2.53E+12,-25.46607155,25.46607155,0,0
Daviesia_leptophylla,1,0,0,3.74E+12,-27.68672637,27.68672637,0,0
Daviesia_nudiflora,1,0,0,2.53E+12,-25.46607155,25.46607155,0,0
Daviesia_pectinata,1,0,0,1.21E+12,-31.4539516,31.4539516,0,0
Daviesia_teretifolia,1,0,0,2.53E+12,-25.46607155,25.46607155,0,0
Daviesia_ulicifolia,1,0,0,6.34E+12,-34.37260051,34.37260051,0,0
Daviesia_umbellulata,1,0,0,2.53E+12,-25.79163463,25.79163463,0,0
Decorsea_schlechteri,1,0,0,6.24E+12,-20.01409488,20.01409488,0,0
Deguelia_scandens,1,0,0,1.09E+13,-6.50507996,6.50507996,0,0
Delonix_elata,0,12,7.91E+12,1.23E+13,15.13959719,15.13959719,0,5
Dendrolobium_dispermum,1,0,0,36163456267,23.74833248,23.74833248,0,0
Dendrolobium_triangulare,1,3,8.00E+11,9.91E+12,11.98977316,11.98977316,0,0
Dendrolobium_umbellatum,1,0,0,2.63E+13,3.38276667,3.38276667,0,1
Derris_elliptica,1,11,3.24E+12,9.74E+12,12.58703429,12.58703429,0,2
Derris_marginata,1,0,0,5.42E+12,22.55514755,22.55514755,0,1
Derris_microphylla,1,6,6.56E+12,4.36E+12,7.32413379,7.32413379,0,2
Derris_philippinensis,1,0,0,2.95E+11,11.74740395,11.74740395,0,0
Derris_robusta,1,1,66288514196,5.09E+12,20.1129316,20.1129316,0,4
Derris_scandens,1,4,8.00E+11,2.78E+13,9.94021297,9.94021297,0,3
Derris_trifoliata,1,2,20848360679,1.93E+13,3.04719145,3.04719145,0,6
Desmanthus_illinoensis,1,2,38271344951,4.89E+12,37.70964374,37.70964374,0,1
Desmanthus_leptolobus,1,0,0,1.57E+12,34.3771506,34.3771506,0,0
Desmanthus_velutinus,1,0,0,1.07E+12,25.78519056,25.78519056,0,0
Desmanthus_virgatus,1,29,1.42E+13,7.27E+12,3.88421519,3.88421519,0,4
Desmodiastrum_belgaumense,1,0,0,6.87E+11,19.06512076,19.06512076,1,1
Desmodium_affine,1,0,0,1.28E+11,12.839712,12.839712,0.06779661,0
Desmodium_axillare,1,0,0,1.28E+11,12.839712,12.839712,0.06779661,0
Desmodium_barbatum,1,0,0,1.85E+13,-0.11577346,0.11577346,0,2
Desmodium_batocaulon,1,0,0,6.09E+11,34.36209004,34.36209004,0,0
Desmodium_brownii,1,0,0,3.88E+12,-23.4204532,23.4204532,0.06779661,0
Desmodium_cajanifolium,1,3,68672564696,1.28E+11,12.839712,12.839712,0,0
Desmodium_campylocaulon,1,0,0,3.88E+12,-23.6436562,23.6436562,0.06779661,0
Desmodium_canadense,1,0,0,2.52E+13,52.33445358,52.33445358,0,0
Desmodium_canescens,1,0,0,3.85E+12,41.35408608,41.35408608,0,0
Desmodium_ciliare,1,0,0,1.07E+13,38.75691022,38.75691022,0,0
Desmodium_cinereum,1,0,0,3.03E+11,18.81953829,18.81953829,0,0
Desmodium_concinnum,1,0,0,3.45E+12,25.83928141,25.83928141,0,0
Desmodium_confertum,1,0,0,5.54E+11,26.68256805,26.68256805,0,0
Desmodium_cuneatum,1,0,0,NA,NA,NA,0.06779661,0
Desmodium_cuspidatum,1,0,0,1.06E+12,36.86744811,36.86744811,0,0
Desmodium_dichotomum,1,1,7.52E+11,8.26E+12,17.33891109,17.33891109,0,3
Desmodium_discolor,1,3,1.40E+12,NA,NA,NA,0,0
Desmodium_distortum,1,2,59181546291,5.33E+11,3.08548066,3.08548066,0,1
Desmodium_dregeanum,1,0,0,7.24E+12,-17.64091602,17.64091602,0,0
Desmodium_elegans,1,1,2.31E+11,5.76E+12,27.40509156,27.40509156,0,1
Desmodium_filiforme,1,0,0,1.08E+13,-8.51231658,8.51231658,1,0
Desmodium_flagellare,1,0,0,5.61E+12,-23.16077529,23.16077529,0.06779661,0
Desmodium_gangeticum,1,8,23877630652,4.05E+13,8.72706435,8.72706435,0,4
Desmodium_glabrum,1,0,0,1.28E+11,12.839712,12.839712,1,0
Desmodium_glutinosum,1,0,0,1.73E+13,45.49505463,45.49505463,0,0
Desmodium_grahamii,1,0,0,1.29E+12,32.86823684,32.86823684,0,0
Desmodium_grandiflorum,1,0,0,NA,NA,NA,0.06779661,0
Desmodium_heterocarpon,1,6,1.52E+12,1.87E+13,12.71907338,12.71907338,0,0
Desmodium_heterophyllum,1,1,19318630193,1.25E+13,11.86488966,11.86488966,0,2
Desmodium_hirtum,1,0,0,1.56E+13,2.19786645,2.19786645,0,2
Desmodium_hookerianum,1,0,0,3.03E+11,18.81953829,18.81953829,1,0
Desmodium_illinoense,1,0,0,1.63E+12,41.11733227,41.11733227,0,0
Desmodium_infractum,1,0,0,1.28E+11,12.839712,12.839712,0.06779661,0
Desmodium_intortum,1,10,6.41E+12,1.22E+13,14.8355264,14.8355264,0,2
Desmodium_jucundum,1,0,0,66288514196,7.61235709,7.61235709,0,0
Desmodium_laevigatum,1,0,0,2.46E+12,37.7593514,37.7593514,0,0
Desmodium_laxiflorum,1,5,3.63E+12,1.67E+13,10.21270559,10.21270559,0,0
Desmodium_leiocarpum,1,1,5.93E+11,NA,NA,NA,0,1
Desmodium_macrocarpum,1,0,0,1.73E+12,-22.57378083,22.57378083,0.06779661,0
Desmodium_marilandicum,1,0,0,2.18E+12,36.01161578,36.01161578,0,0
Desmodium_microphyllum,1,0,0,1.76E+13,10.02566695,10.02566695,0,3
Desmodium_molliculum,1,0,0,1.28E+11,12.839712,12.839712,0.06779661,0
Desmodium_muelleri,1,0,0,5.61E+12,-23.16077529,23.16077529,0.06779661,0
Desmodium_multiflorum,1,1,2055545262,9.80E+12,23.87644744,23.87644744,0,1
Desmodium_nemorosum,1,0,0,5.76E+12,-4.749682,4.749682,0,0
Desmodium_neomexicanum,1,1,1.08E+12,1.11E+12,26.21111657,26.21111657,0,0
Desmodium_nicaraguense,1,0,0,1.28E+11,12.839712,12.839712,0,0
Desmodium_nudiflorum,1,0,0,3.70E+12,36.94940619,36.94940619,0,0
Desmodium_oojeinense,1,1,7.95E+11,5.64E+12,24.43090765,24.43090765,0,6
Desmodium_paniculatum,1,0,0,3.75E+12,36.8420706,36.8420706,0,0
Desmodium_pauciflorum,1,0,0,1.64E+12,34.76955392,34.76955392,0,0
Desmodium_procumbens,1,7,4.27E+12,1.37E+12,17.58077973,17.58077973,1,0
Desmodium_renifolium,1,0,0,8.42E+12,18.7400084,18.7400084,0,0
Desmodium_retinens,1,0,0,2.94E+11,34.29669616,34.29669616,0,0
Desmodium_rhytidophyllum,1,0,0,2.96E+12,-17.91833317,17.91833317,0,0
Desmodium_rotundifolium,1,0,0,2.15E+12,40.55959017,40.55959017,0,0
Desmodium_rubrum,1,0,0,9.04E+11,17.41437083,17.41437083,0,0
Desmodium_sandwicense,1,2,8.21E+11,16858731371,20.26898313,20.26898313,0,0
Desmodium_scorpiurus,1,12,9.58E+12,6.51E+11,-1.778624,1.778624,0,1
Desmodium_sequax,1,1,2055545262,8.68E+12,11.54590913,11.54590913,0,2
Desmodium_sessilifolium,1,0,0,2.04E+12,37.37005897,37.37005897,0,0
Desmodium_setigerum,1,0,0,1.71E+13,-6.95396836,6.95396836,0,0
Desmodium_styracifolium,1,0,0,9.35E+12,10.02697589,10.02697589,0,2
Desmodium_tanganyikense,1,0,0,6.56E+12,-9.33357325,9.33357325,0,0
Desmodium_tortuosum,1,28,2.92E+13,1.34E+13,13.2606484,13.2606484,0,4
Desmodium_trichocaulon,1,1,19318630193,NA,NA,NA,0.06779661,0
Desmodium_trichostachyum,1,0,0,8.54E+12,-8.21623865,8.21623865,0,0
Desmodium_triflorum,1,10,1.02E+12,4.04E+13,9.73691382,9.73691382,0,5
Desmodium_uncinatum,1,6,7.27E+12,6.91E+11,3.81233789,3.81233789,0,1
Desmodium_varians,1,0,0,2.83E+12,-34.37258831,34.37258831,0.06779661,0
Desmodium_viridiflorum,1,0,0,1.92E+12,32.75888977,32.75888977,0,0
Desmodium_zonatum,1,0,0,7.21E+12,6.96492358,6.96492358,0,0
Dewevrea_bilabiata,1,0,0,3.41E+12,1.65774353,1.65774353,0,2
Dialium_englerianum,1,0,0,6.09E+12,-11.73953808,11.73953808,0,2
Dialium_guianense,0,1,1.28E+11,NA,NA,NA,0,0
Dialium_pachyphyllum,0,0,0,5.23E+12,0.2945389,0.2945389,0,2
Dialium_schlechteri,1,0,0,3.46E+12,-21.3733595,21.3733595,0,0
Dialium_zenkeri,1,0,0,2.82E+12,1.30064072,1.30064072,0,1
Dicerma_biarticulatum,1,0,0,2.11E+13,8.38964471,8.38964471,0,0
Dichilus_lebeckioides,1,0,0,4.46E+12,-24.52231448,24.52231448,0,0
Dichilus_pilosus,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Dichilus_strictus,1,0,0,2.70E+12,-27.53376098,27.53376098,0,0
Dichrostachys_spicata,1,0,0,5.61E+12,-23.16077529,23.16077529,0.008,0
Dicorynia_guianensis,0,0,0,4.39E+11,4.40767396,4.40767396,0,0
Dicorynia_paraensis,1,0,0,NA,NA,NA,0,0
Dicymbe_altsonii,0,0,0,NA,NA,NA,0,0
Didelotia_africana,0,0,0,1.63E+12,6.87712086,6.87712086,0,1
Dillwynia_brunioides,1,0,0,8.02E+11,-32.17021086,32.17021086,0,0
Dillwynia_cinerascens,1,0,0,2.08E+12,-36.84160801,36.84160801,0,0
Dillwynia_divaricata,1,0,0,2.53E+12,-25.46607155,25.46607155,0,0
Dillwynia_floribunda,1,0,0,2.53E+12,-25.79163463,25.79163463,0,0
Dillwynia_glaberrima,1,1,7.94E+12,3.81E+12,-34.81475557,34.81475557,0,1
Dillwynia_hispida,1,0,0,2.01E+12,-31.74043124,31.74043124,0,0
Dillwynia_juniperina,1,0,0,2.76E+12,-26.81043334,26.81043334,0,1
Dillwynia_ramosissima,1,0,0,1.03E+12,-33.25127933,33.25127933,0,0
Dillwynia_retorta,1,0,0,2.53E+12,-25.79163463,25.79163463,0,1
Dillwynia_uncinata,1,0,0,3.74E+12,-27.47731878,27.47731878,0,0
Dimorphandra_campinarum,1,0,0,2.80E+12,-4.11243055,4.11243055,0,0
Dimorphandra_caudata,1,0,0,2.80E+12,-4.11243055,4.11243055,0,0
Dimorphandra_coccinea,1,0,0,1.57E+12,-4.18918209,4.18918209,0,0
Dimorphandra_conjugata,1,0,0,3.56E+11,4.52118287,4.52118287,0,0
Dimorphandra_davisii,1,0,0,1.12E+12,6.68316123,6.68316123,0,0
Dimorphandra_exaltata,1,0,0,6.31E+11,-18.71806546,18.71806546,0,0
Dimorphandra_jorgei,1,0,0,6.34E+11,-15.95420113,15.95420113,0,0
Dimorphandra_macrostachya,1,0,0,6.49E+12,-0.10520768,0.10520768,0,0
Dimorphandra_mollis,1,0,0,3.57E+12,-5.13919271,5.13919271,0,2
Dimorphandra_parviflora,1,0,0,3.94E+12,-6.17707812,6.17707812,0,0
Dimorphandra_vernicosa,1,0,0,3.84E+12,2.79969362,2.79969362,0,0
Dimorphandra_wilsonii,1,0,0,5.87E+11,-18.45197695,18.45197695,0,0
Dinizia_excelsa,0,1,51064226252,1.24E+12,-4.035679,4.035679,0,0
Dioclea_bicolor,1,0,0,9.47E+12,0.09030687,0.09030687,0,0
Dioclea_glabra,1,0,0,NA,NA,NA,0,0
Dioclea_guianensis,1,0,0,2.52E+12,5.09685463,5.09685463,0,0
Dioclea_macrocarpa,1,0,0,1.24E+13,-2.43929142,2.43929142,0,0
Dioclea_malacocarpa,1,0,0,NA,NA,NA,0,0
Dioclea_sericea,1,0,0,NA,NA,NA,0,0
Dioclea_violacea,1,2,18914276633,1.02E+13,-1.26500336,1.26500336,0,0
Dioclea_virgata,1,4,2.55E+12,1.74E+13,3.21793533,3.21793533,0,1
Diphysa_americana,1,2,6.08E+11,6.20E+11,14.96718777,14.96718777,0,0
Diphysa_carthagenensis,1,0,0,NA,NA,NA,0,0
Diplotropis_brasiliensis,1,0,0,NA,NA,NA,0,0
Diplotropis_incexis,1,0,0,NA,NA,NA,0,0
Diplotropis_purpurea,1,0,0,1.22E+13,-2.54010289,2.54010289,0,0
Diplotropis_triloba,1,0,0,NA,NA,NA,0,0
Dipogon_lignosus,1,7,1.95E+13,2.67E+12,-25.48651667,25.48651667,0,1
Dipteryx_magnifica,0,0,0,3.71E+12,-0.36868129,0.36868129,0,2
Dipteryx_odorata,0,1,28916420.55,6.95E+12,-2.86273331,2.86273331,0,7
Dipteryx_punctata,0,3,1.98E+12,5.89E+12,0.45932517,0.45932517,0,2
Diptychandra_aurantiaca,0,0,0,NA,NA,NA,0,0
Discolobium_leptophyllum,1,0,0,NA,NA,NA,0.123931624,0
Distemonanthus_benthamianus,0,0,0,2.45E+12,7.61599512,7.61599512,0,3
Dolichopsis_paraguariensis,1,0,0,NA,NA,NA,0.049853372,0
Dolichos_angustifolius,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Dolichos_falciformis,1,0,0,2.69E+12,-26.02431623,26.02431623,0,0
Dolichos_junghuhnianus,1,0,0,3.15E+12,8.45259577,8.45259577,0,0
Dolichos_kilimandscharicus,1,0,0,8.47E+12,-1.02556409,1.02556409,0,1
Dolichos_linearis,1,0,0,3.48E+12,-23.86102812,23.86102812,0,0
Dolichos_oliveri,1,0,0,5.79E+12,-5.82470511,5.82470511,0,0
Dolichos_sericeus,1,0,0,1.43E+13,-0.3554067,0.3554067,0,0
Dolichos_trilobus,1,0,0,3.23E+13,13.35202591,13.35202591,0,2
Dolichos_trinervatus,1,0,0,6.56E+12,-9.33357325,9.33357325,0,0
Dorycnium_hirsutum,1,2,2.68E+11,6.88E+12,38.36405453,38.36405453,0,2
Dorycnium_pentaphyllum,1,2,2.68E+11,6.96E+12,39.33877667,39.33877667,0,2
Dorycnium_rectum,1,0,0,7.19E+12,37.65614101,37.65614101,0,1
Dorycnium_strictum,1,0,0,7.86E+12,46.87885592,46.87885592,0,0
Droogmansia_pteropus,1,0,0,6.58E+12,-9.30933204,9.30933204,0,1
Dumasia_truncata,1,0,0,7.97E+11,34.22012299,34.22012299,0,0
Dumasia_villosa,1,0,0,2.49E+13,7.31191747,7.31191747,0,2
Dunbaria_circinalis,1,0,0,4.46E+12,16.08114269,16.08114269,0,0
Dunbaria_nivea,1,0,0,1.33E+13,11.33380272,11.33380272,0,3
Dunbaria_villosa,1,0,0,7.12E+12,17.86648818,17.86648818,0,1
Duparquetia_orchidacea,0,0,0,5.86E+12,3.72194734,3.72194734,0,0
Dussia_martinicensis,1,0,0,NA,NA,NA,0,0
Dysolobium_apioides,1,0,0,4.12E+11,15.98486319,15.98486319,0,0
Ebenopsis_confinis,1,0,0,66275824795,19.13108596,19.13108596,0,0
Ebenus_pinnata,1,0,0,4.49E+12,28.32858923,28.32858923,0,0
Ebenus_stellata,0,0,0,3.91E+12,27.78138935,27.78138935,0,0
Elephantorrhiza_burkei,1,0,0,4.43E+12,-22.39120596,22.39120596,0,0
Elephantorrhiza_goetzei,1,0,0,7.48E+12,-19.73226354,19.73226354,0,0
Elephantorrhiza_suffruticosa,1,0,0,3.22E+12,-17.09780157,17.09780157,0,0
Elizabetha_bicolor,0,0,0,2.80E+12,-4.11243055,4.11243055,0,0
Elizabetha_coccinea,1,0,0,2.15E+12,0.80036981,0.80036981,0,1
Elizabetha_durissima,0,0,0,1.57E+12,-4.18918209,4.18918209,0,1
Elizabetha_paraensis,0,0,0,2.80E+12,-4.11243055,4.11243055,0,0
Elizabetha_princeps,0,0,0,2.83E+12,1.10119858,1.10119858,0,0
Elizabetha_speciosa,1,0,0,1.57E+12,-4.18918209,4.18918209,0,0
Eminia_antennulifera,1,0,0,2.99E+12,-12.99390002,12.99390002,0,0
Entada_abyssinica,1,0,0,1.62E+13,6.69235724,6.69235724,0,1
Entada_arenaria,1,0,0,5.51E+12,-10.588957,10.588957,0,1
Entada_chrysostachys,1,1,2055545262,3.58E+12,-16.1837137,16.1837137,0,2
Entada_phaseoloides,1,1,5.13E+11,1.54E+13,6.16850549,6.16850549,0,3
Entada_polystachya,1,0,0,1.28E+11,12.839712,12.839712,0,0
Enterolobium_contortisiliquum,1,2,9.72E+11,1.29E+13,-23.01261806,23.01261806,0,0
