Phy,abs_lat_native,total.area.introduced,Stratum,LogArea.introduced,valid_species_name,Phy_all_underscore,total.area.native,LogArea.native,Non_cont,Tot_poly,Name,EFN,Domatia,Seed_Dispersal,ExoticY,IndoorY,InterceptedY,introducedY,subfamily,Tribe
Pristomyrmex_mandibularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pristomyrmex mandibularis,0,0,0,NA,NA,NA,NA,Myrmicinae,Myrmecinini
Pristomyrmex_punctatus,17.56760058,268475.548,Epigaeic,5.428904738,Pristomyrmex.punctatus,Pristomyrmex_punctatus,8545412.559,6.931733035,1,1,Pristomyrmex punctatus,0,0,1,0,0,1,1,Myrmicinae,Myrmecinini
Pristomyrmex_pungens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Myrmicinae,Myrmecinini
Pristomyrmex_sulcatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pristomyrmex sulcatus,0,0,0,NA,NA,NA,NA,Myrmicinae,Myrmecinini
Pristomyrmex_trispinosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pristomyrmex trispinosus,0,0,0,NA,NA,NA,NA,Myrmicinae,Myrmecinini
Pristomyrmex_tsujii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pristomyrmex tsujii,0,0,0,NA,NA,NA,NA,Myrmicinae,Myrmecinini
Pristomyrmex_wilsoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pristomyrmex wilsoni,0,0,0,NA,NA,NA,NA,Myrmicinae,Myrmecinini
Proatta_butteli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proatta butteli,0,0,0,NA,NA,NA,NA,Myrmicinae,Stenammini
Probolomyrmex_brevirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Probolomyrmex brevirostris,0,0,0,NA,NA,NA,NA,Ponerinae,Platythyreini
Probolomyrmex_dammermani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Probolomyrmex dammermani,0,0,0,NA,NA,NA,NA,Ponerinae,Platythyreini
Probolomyrmex_greavesi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Probolomyrmex greavesi,0,0,0,NA,NA,NA,NA,Ponerinae,Platythyreini
Probolomyrmex_guanacastensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Probolomyrmex guanacastensis,0,0,0,NA,NA,NA,NA,Ponerinae,Platythyreini
Probolomyrmex_longinodus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Probolomyrmex longinodus,0,0,0,NA,NA,NA,NA,Ponerinae,Platythyreini
Probolomyrmex_okinawensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Probolomyrmex okinawensis,0,0,0,NA,NA,NA,NA,Ponerinae,Platythyreini
Probolomyrmex_petiolatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Probolomyrmex petiolatus,0,0,0,NA,NA,NA,NA,Ponerinae,Platythyreini
Probolomyrmex_tani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Probolomyrmex tani,0,0,0,NA,NA,NA,NA,Ponerinae,Platythyreini
Probolomyrmex_watanabei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Probolomyrmex watanabei,0,0,0,NA,NA,NA,NA,Ponerinae,Platythyreini
Proceratium_avium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium avium,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_boltoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium boltoni,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_brasiliense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium brasiliense,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_californicum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium californicum,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_crassicorne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium crassicorne,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_deelemani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium deelemani,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_google,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium google,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_itoi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium itoi,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_longmenense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium longmenense,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_melinum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium melinum,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_morisitai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium morisitai,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_nujiangense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium nujiangense,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_silaceum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium silaceum,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_stictum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium stictum,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_watasei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium watasei,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_williamsi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium williamsi,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Proceratium_zhaoi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proceratium zhaoi,0,0,0,NA,NA,NA,NA,Ponerinae,Proceratiini
Procryptocerus_mayri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Procryptocerus mayri,0,0,0,NA,NA,NA,NA,Myrmicinae,Cephalotini
Procryptocerus_scabriusculus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Procryptocerus scabriusculus,0,0,0,NA,NA,NA,NA,Myrmicinae,Cephalotini
Procryptocerus_striatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Procryptocerus striatus,0,0,0,NA,NA,NA,NA,Myrmicinae,Cephalotini
Proformica_epinotalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proformica epinotalis,0,0,0,NA,NA,NA,NA,Formicinae,Formicini
Proformica_ferreri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proformica ferreri,0,0,0,NA,NA,NA,NA,Formicinae,Formicini
Proformica_jacoti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proformica jacoti,0,0,0,NA,NA,NA,NA,Formicinae,Formicini
Proformica_kaszabi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proformica kaszabi,0,0,0,NA,NA,NA,NA,Formicinae,Formicini
Proformica_korbi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proformica korbi,0,0,0,NA,NA,NA,NA,Formicinae,Formicini
Proformica_longiseta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proformica longiseta,0,0,0,NA,NA,NA,NA,Formicinae,Formicini
Proformica_mongolica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proformica mongolica,0,0,0,NA,NA,NA,NA,Formicinae,Formicini
Proformica_nasuta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proformica nasuta,0,0,0,NA,NA,NA,NA,Formicinae,Formicini
Proformica_ossetica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proformica ossetica,0,0,0,NA,NA,NA,NA,Formicinae,Formicini
Proformica_pilosiscapa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proformica pilosiscapa,0,0,0,NA,NA,NA,NA,Formicinae,Formicini
Proformica_seraphimi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Proformica seraphimi,0,0,0,NA,NA,NA,NA,Formicinae,Formicini
Prolasius_advenus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prolasius advenus,0,0,0,NA,NA,NA,NA,Formicinae,Melophorini
Prolasius_convexus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prolasius convexus,0,0,0,NA,NA,NA,NA,Formicinae,Melophorini
Prolasius_nitidissimus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prolasius nitidissimus,0,0,1,NA,NA,NA,NA,Formicinae,Melophorini
Prolasius_pallidus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prolasius pallidus,0,0,0,NA,NA,NA,NA,Formicinae,Melophorini
Promyopias_silvestrii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Promyopias silvestrii,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Protanilla_bicolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protanilla bicolor,0,0,0,NA,NA,NA,NA,Leptanillinae,Anomalomyrmini
Protanilla_concolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protanilla concolor,0,0,0,NA,NA,NA,NA,Leptanillinae,Anomalomyrmini
Protanilla_rafflesi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protanilla rafflesi,0,0,0,NA,NA,NA,NA,Leptanillinae,Anomalomyrmini
Protanilla_schoedli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protanilla schoedli,0,0,0,NA,NA,NA,NA,Leptanillinae,Anomalomyrmini
Protanilla_wallacei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protanilla wallacei,0,0,0,NA,NA,NA,NA,Leptanillinae,Anomalomyrmini
Protazteca_hendersoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protazteca hendersoni,0,0,0,NA,NA,NA,NA,Dolichoderinae,NA
Psalidomyrmex_mabirensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psalidomyrmex mabirensis,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Psalidomyrmex_procerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psalidomyrmex procerus,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Pseudoatta_argentina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudoatta argentina,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Pseudolasius_binghami,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudolasius binghami,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Pseudolasius_emeryi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudolasius emeryi,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Pseudolasius_familiaris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudolasius familiaris,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Pseudolasius_isabellae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudolasius isabellae,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Pseudolasius_machhediensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudolasius machhediensis,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Pseudolasius_silvestrii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudolasius silvestrii,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Pseudomyrmex_acanthobius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex acanthobius,1,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_apache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex apache,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_belti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex belti,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_brunneus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex brunneus,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_championi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex championi,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_concolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex concolor,0,1,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_cubaensis,1.42485058,123744.5825,Arboreal,5.092526195,Pseudomyrmex.cubaensis,Pseudomyrmex_cubaensis,11580417.05,7.0637242,1,1,Pseudomyrmex cubaensis,0,0,0,1,0,0,1,Pseudomyrmecinae,NA
Pseudomyrmex_decipiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex decipiens,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_dendroicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex dendroicus,0,1,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_ejectus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex ejectus,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_elongatulus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex elongatulus,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_elongatus,4.45590058,147120.3924,Arboreal,5.167672875,Pseudomyrmex.elongatus,Pseudomyrmex_elongatus,13978055.45,7.145446759,1,1,Pseudomyrmex elongatus,0,0,0,1,0,0,1,Pseudomyrmecinae,NA
Pseudomyrmex_ferrugineus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex ferrugineus,1,1,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_flavicornis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex flavicornis,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_flavidulus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex flavidulus,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_fortis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex fortis,0,1,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_gracilis,2.27424942,1517503.632,Arboreal,6.181129739,Pseudomyrmex.gracilis,Pseudomyrmex_gracilis,17207315.44,7.23571312,11,14,Pseudomyrmex gracilis,1,1,0,1,1,1,1,Pseudomyrmecinae,NA
Pseudomyrmex_major,23.52695058,130831.5485,Arboreal,5.116712482,Pseudomyrmex.major,Pseudomyrmex_major,1146353.849,6.059318694,1,1,NA,NA,NA,NA,1,0,0,1,Pseudomyrmecinae,NA
Pseudomyrmex_nigropilosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex nigropilosus,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_pallidus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex pallidus,1,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_pazosi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex pazosi,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_penetrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex penetrator,0,1,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_peperi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex peperi,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_phyllophilus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex phyllophilus,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_salvini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex salvini,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_satanicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex satanicus,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_simplex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex simplex,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_spinicola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex spinicola,0,1,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_tenuis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex tenuis,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_termitarius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex termitarius,1,1,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_triplarinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex triplarinus,0,1,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_unicolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex unicolor,0,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_veneficus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex veneficus,1,0,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudomyrmex_viduus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudomyrmex viduus,0,1,0,NA,NA,NA,NA,Pseudomyrmecinae,NA
Pseudonotoncus_hirsutus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudonotoncus hirsutus,0,0,0,NA,NA,NA,NA,Formicinae,Melophorini
Pseudoponera_stigma,NA,4047412.809,Epigaeic & Hypogaeic,6.607177502,Pseudoponera.stigma,Pseudoponera_stigma,13551792.17,7.131996733,21,22,NA,NA,NA,NA,1,0,1,1,Ponerinae,Ponerini
Ravavy_miafina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ravavy miafina,0,0,0,NA,NA,NA,NA,Dolichoderinae,Bothriomyrmecini
Recurvidris_browni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recurvidris browni,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidologetonini
Recurvidris_glabriceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recurvidris glabriceps,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidologetonini
Recurvidris_nigrans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recurvidris nigrans,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidologetonini
Recurvidris_nuwa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recurvidris nuwa,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidologetonini
Recurvidris_recurvispinosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recurvidris recurvispinosa,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidologetonini
Rhopalomastix_omotoensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhopalomastix omotoensis,0,0,0,NA,NA,NA,NA,Myrmicinae,Melissotarsini
Rhopalomastix_rothneyi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhopalomastix rothneyi,0,0,0,NA,NA,NA,NA,Myrmicinae,Melissotarsini
Rhopalothrix_ciliata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhopalothrix ciliata,0,0,0,NA,NA,NA,NA,Myrmicinae,Basicerotini
Rhopalothrix_diadema,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhopalothrix diadema,0,0,0,NA,NA,NA,NA,Myrmicinae,Basicerotini
Rhopalothrix_orbis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhopalothrix orbis,0,0,0,NA,NA,NA,NA,Myrmicinae,Basicerotini
Rhopalothrix_plaumanni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhopalothrix plaumanni,0,0,0,NA,NA,NA,NA,Myrmicinae,Basicerotini
Rhopalothrix_weberi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhopalothrix weberi,0,0,0,NA,NA,NA,NA,Myrmicinae,Basicerotini
Rhoptromyrmex_melleus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhoptromyrmex melleus,0,0,0,NA,NA,NA,NA,Myrmicinae,Tetramoriini
Rhytidoponera_aciculata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhytidoponera aciculata,0,0,0,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_araneoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhytidoponera araneoides,0,0,0,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_aspera,24.21129942,268475.548,Epigaeic,5.428904738,Rhytidoponera.aspera,Rhytidoponera_aspera,2761361.438,6.441123256,1,1,NA,NA,NA,NA,0,0,1,1,Ponerinae,Ectatommini
Rhytidoponera_aurata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhytidoponera aurata,0,0,1,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_borealis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_chalybaea,24.21129942,268489.8939,Epigaeic,5.428927943,Rhytidoponera.chalybaea,Rhytidoponera_chalybaea,2761361.438,6.441123256,1,2,Rhytidoponera chalybaea,0,0,0,1,0,0,1,Ponerinae,Ectatommini
Rhytidoponera_confusa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhytidoponera confusa,0,0,0,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_enigmatica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhytidoponera enigmatica,0,0,0,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_impressa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhytidoponera impressa,0,0,0,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_inornata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhytidoponera inornata,0,0,1,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_maniae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_mayri,24.21129942,268475.548,Epigaeic,5.428904738,Rhytidoponera.mayri,Rhytidoponera_mayri,7622563.684,6.882101061,1,1,Rhytidoponera mayri,0,0,1,1,0,0,1,Ponerinae,Ectatommini
Rhytidoponera_metallica,27.17989942,271453.8789,Epigaeic,5.433696052,Rhytidoponera.metallica,Rhytidoponera_metallica,7698825.211,6.88642446,1,2,Rhytidoponera metallica,0,0,1,1,0,0,1,Ponerinae,Ectatommini
Rhytidoponera_nodifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhytidoponera nodifera,0,0,0,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_purpurea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhytidoponera purpurea,0,0,0,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_reticulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_rufithorax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhytidoponera rufithorax,0,0,0,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_tasmaniensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhytidoponera tasmaniensis,0,0,1,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_taurus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhytidoponera taurus,0,0,0,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_trachypyx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_turneri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_tyloxys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhytidoponera tyloxys,0,0,0,NA,NA,NA,NA,Ponerinae,Ectatommini
Rhytidoponera_victoriae,32.01459942,268489.8939,Epigaeic,5.428927943,Rhytidoponera.victoriae,Rhytidoponera_victoriae,2829596.429,6.451724499,1,2,Rhytidoponera victoriae,0,0,1,1,0,1,1,Ponerinae,Ectatommini
Rhytidoponera_violacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhytidoponera violacea,0,0,1,NA,NA,NA,NA,Ponerinae,Ectatommini
Rogeria_cuneola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria cuneola,0,0,0,NA,NA,NA,NA,Myrmicinae,Stenammini
Rogeria_curvipubens,2.01400058,7801.23693,Epigaeic & Hypogaeic,3.892163468,Rogeria.curvipubens,Rogeria_curvipubens,6444357.084,6.809179597,1,1,Rogeria curvipubens,0,0,0,1,0,0,1,Myrmicinae,Stenammini
Rogeria_exsulans,13.79459942,268475.548,Epigaeic & Hypogaeic,5.428904738,Rogeria.exsulans,Rogeria_exsulans,3150.812547,3.498422566,1,1,NA,NA,NA,NA,0,0,1,1,Myrmicinae,Stenammini
Rogeria_inermis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria inermis,0,0,0,NA,NA,NA,NA,Myrmicinae,Stenammini
Rogeria_stigmatica,9.46154942,268475.548,Epigaeic & Hypogaeic,5.428904738,Rogeria.stigmatica,Rogeria_stigmatica,896958.7574,5.952772474,1,1,Rogeria stigmatica,0,0,0,0,0,1,1,Myrmicinae,Stenammini
Romblonella_heatwolei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Romblonella heatwolei,0,0,0,NA,NA,NA,NA,Myrmicinae,Formicoxenini
Romblonella_liogaster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Romblonella liogaster,0,0,0,NA,NA,NA,NA,Myrmicinae,Formicoxenini
Rossomyrmex_anatolicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rossomyrmex anatolicus,0,0,0,NA,NA,NA,NA,Formicinae,Formicini
Rossomyrmex_minuchae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rossomyrmex minuchae,0,0,0,NA,NA,NA,NA,Formicinae,Formicini
Rossomyrmex_proformicarum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rossomyrmex proformicarum,0,0,0,NA,NA,NA,NA,Formicinae,Formicini
Rossomyrmex_quandratinodum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rossomyrmex quandratinodum,0,0,0,NA,NA,NA,NA,Formicinae,Formicini
