Phy,,Valid,maxlatall,minlatall,midpoint,abs_lat_native
Aenictus_exilis,,Aenictus.exilis,1.06970058,-11.15669942,-5.04349942,5.04349942
Aenictus_feae,,Aenictus.feae,35.50610058,8.06970058,21.78790058,21.78790058
Aenictus_fergusoni,,Aenictus.fergusoni,41.06000058,-8.78249942,16.13875058,16.13875058
Aenictus_foreli,,Aenictus.foreli,10.73520058,4.34470058,7.53995058,7.53995058
Aenictus_formosensis,,Aenictus.formosensis,31.17660058,21.90300058,26.53980058,26.53980058
Aenictus_fuchuanensis,,Aenictus.fuchuanensis,30.07300058,5.63110058,17.85205058,17.85205058
Aenictus_fulvus,,Aenictus.fulvus,20.45520058,-5.11139942,7.67190058,7.67190058
Aenictus_furculatus,,Aenictus.furculatus,25.00020058,10.14110058,17.57065058,17.57065058
Aenictus_furculatus andrieui,,Aenictus.furculatus andrieui,22.23220058,3.49340058,12.86280058,12.86280058
Aenictus_furibundus,,Aenictus.furibundus,-15.61609942,-46.96979942,-31.29294942,31.29294942
Aenictus_fuscipennis,,Aenictus.fuscipennis,5.91390058,-5.95559942,-0.02084942,0.02084942
Aenictus_fuscovarius,,Aenictus.fuscovarius,31.64690058,-26.86029942,2.39330058,2.39330058
Aenictus_fuscovarius laetior,,Aenictus.fuscovarius laetior,17.99480058,12.36390058,15.17935058,15.17935058
Aenictus_fuscovarius magrettii,,Aenictus.fuscovarius magrettii,22.23220058,-4.67279942,8.77970058,8.77970058
Aenictus_fuscovarius sagittarius,,Aenictus.fuscovarius sagittarius,31.64690058,3.49340058,17.57015058,17.57015058
Aenictus_gibbosus,,Aenictus.gibbosus,5.91390058,-5.95559942,-0.02084942,0.02084942
Aenictus_gibbosus ashaverus,,Aenictus.gibbosus ashaverus,5.91390058,-5.95559942,-0.02084942,0.02084942
Aenictus_glabratus,,Aenictus.glabratus,6.71110058,1.20160058,3.95635058,3.95635058
Aenictus_glabrinotum,,Aenictus.glabrinotum,7.39690058,-5.11139942,1.14275058,1.14275058
Aenictus_gleadowii,,Aenictus.gleadowii,27.17130058,6.74550058,16.95840058,16.95840058
Aenictus_gonioccipus,,Aenictus.gonioccipus,4.80650058,-7.53499942,-1.36424942,1.36424942
Aenictus_gracilis,,Aenictus.gracilis,35.50610058,-5.95559942,14.77525058,14.77525058
Aenictus_grandis,,Aenictus.grandis,29.22280058,9.60580058,19.41430058,19.41430058
Aenictus_gutianshanensis,,Aenictus.gutianshanensis,31.17660058,27.15770058,29.16715058,29.16715058
Aenictus_hamifer,,Aenictus.hamifer,37.09130058,-4.67279942,16.20925058,16.20925058
Aenictus_hamifer spinosior,,Aenictus.hamifer spinosior,37.09130058,18.97640058,28.03385058,28.03385058
Aenictus_henanensis,,Aenictus.henanensis,36.35610058,31.39470058,33.87540058,33.87540058
Aenictus_hilli,,Aenictus.hilli,-9.27529942,-29.17059942,-19.22294942,19.22294942
Aenictus_hodgsoni,,Aenictus.hodgsoni,31.17660058,-10.99859942,10.08900058,10.08900058
Aenictus_hoelldobleri,,Aenictus.hoelldobleri,31.17660058,24.49880058,27.83770058,27.83770058
Aenictus_hottai,,Aenictus.hottai,20.45520058,-5.95559942,7.24980058,7.24980058
Aenictus_humeralis,,Aenictus.humeralis,25.00020058,9.39390058,17.19705058,17.19705058
Aenictus_humeralis chevalieri,,Aenictus.humeralis chevalieri,16.69300058,12.30170058,14.49735058,14.49735058
Aenictus_humeralis viridans,,Aenictus.humeralis viridans,12.39660058,6.21870058,9.30765058,9.30765058
Aenictus_huonicus,,Aenictus.huonicus,1.06970058,-11.15669942,-5.04349942,5.04349942
Aenictus_icarus,,Aenictus.icarus,-5.43669942,-8.78249942,-7.10959942,7.10959942
Aenictus_icarus incautus,,Aenictus.icarus incautus,-5.43669942,-8.78249942,-7.10959942,7.10959942
Aenictus_idoneus,,Aenictus.idoneus,5.91390058,-8.78249942,-1.43429942,1.43429942
Aenictus_inconspicuus,,Aenictus.inconspicuus,22.23220058,-46.96979942,-12.36879942,12.36879942
Aenictus_indicus,,Aenictus.indicus,16.78170058,8.06970058,12.42570058,12.42570058
Aenictus_inflatus,,Aenictus.inflatus,7.39690058,-5.11139942,1.14275058,1.14275058
Aenictus_itoi,,Aenictus.itoi,5.91390058,-8.78249942,-1.43429942,1.43429942
Aenictus_jacobsoni,,Aenictus.jacobsoni,5.91390058,-8.78249942,-1.43429942,1.43429942
Aenictus_jarujini,,Aenictus.jarujini,20.45520058,5.63110058,13.04315058,13.04315058
Aenictus_javanus,,Aenictus.javanus,23.37800058,-8.78249942,7.29775058,7.29775058
Aenictus_jawadwipa,,Aenictus.jawadwipa,7.39690058,-8.78249942,-0.69279942,0.69279942
Aenictus_khaoyaiensis,,Aenictus.khaoyaiensis,23.37800058,5.63110058,14.50455058,14.50455058
Aenictus_kutai,,Aenictus.kutai,7.39690058,-5.11139942,1.14275058,1.14275058
Aenictus_laeviceps,,Aenictus.laeviceps,36.35610058,-8.78249942,13.78680058,13.78680058
Aenictus_latifemoratus,,Aenictus.latifemoratus,7.39690058,-8.78249942,-0.69279942,0.69279942
Aenictus_latiscapus,,Aenictus.latiscapus,28.54910058,9.60580058,19.07745058,19.07745058
Aenictus_latiscapus fumatus,,Aenictus.latiscapus fumatus,28.31690058,23.56970058,25.94330058,25.94330058
Aenictus_latiscapus sauteri,,Aenictus.latiscapus sauteri,26.38000058,-5.95559942,10.21220058,10.21220058
Aenictus_leliepvrei,,Aenictus.leliepvrei,37.09130058,18.97640058,28.03385058,28.03385058
Aenictus_leptotyphlatta,,Aenictus.leptotyphlatta,20.45520058,5.63110058,13.04315058,13.04315058
Aenictus_levior,,Aenictus.levior,7.39690058,-8.35499942,-0.47904942,0.47904942
Aenictus_lifuiae,,Aenictus.lifuiae,27.08660058,21.90300058,24.49480058,24.49480058
Aenictus_longi,,Aenictus.longi,29.46860058,9.60580058,19.53720058,19.53720058
Aenictus_longi taivanae,,Aenictus.longi taivanae,26.38000058,21.90300058,24.14150058,24.14150058
Aenictus_longicephalus,,Aenictus.longicephalus,-7.77479942,-10.99859942,-9.38669942,9.38669942
Aenictus_longinodus,,Aenictus.longinodus,20.45520058,5.63110058,13.04315058,13.04315058
Aenictus_luteus,,Aenictus.luteus,25.00020058,4.34470058,14.67245058,14.67245058
Aenictus_luteus moestus,,Aenictus.luteus moestus,25.00020058,9.39390058,17.19705058,17.19705058
Aenictus_luzoni,,Aenictus.luzoni,21.11800058,-5.11139942,8.00330058,8.00330058
Aenictus_maneerati,,Aenictus.maneerati,29.22280058,5.63110058,17.42695058,17.42695058
Aenictus_mariae,,Aenictus.mariae,-15.61609942,-46.96979942,-31.29294942,31.29294942
Aenictus_mariae natalensis,,Aenictus.mariae natalensis,-22.12389942,-46.96979942,-34.54684942,34.54684942
Aenictus_mauritanicus,,Aenictus.mauritanicus,35.91910058,14.72530058,25.32220058,25.32220058
Aenictus_mentu,,Aenictus.mentu,22.23220058,3.49340058,12.86280058,12.86280058
Aenictus_minimus,,Aenictus.minimus,23.37800058,8.41440058,15.89620058,15.89620058
Aenictus_minipetiolus,,Aenictus.minipetiolus,-7.77479942,-10.99859942,-9.38669942,9.38669942
Aenictus_minutulus,,Aenictus.minutulus,20.45520058,-8.78249942,5.83635058,5.83635058
Aenictus_mocsaryi,,Aenictus.mocsaryi,1.06970058,-11.15669942,-5.04349942,5.04349942
Aenictus_moebii,,Aenictus.moebii,11.13850058,4.34470058,7.74160058,7.74160058
Aenictus_moebii sankisianus,,Aenictus.moebii sankisianus,5.38140058,-13.45809942,-4.03834942,4.03834942
Aenictus_montivagus,,Aenictus.montivagus,7.39690058,-5.11139942,1.14275058,1.14275058
Aenictus_mutatus,,Aenictus.mutatus,12.39660058,4.34470058,8.37065058,8.37065058
Aenictus_mutatus pudicus,,Aenictus.mutatus pudicus,10.73520058,4.34470058,7.53995058,7.53995058
Aenictus_nesiotis,,Aenictus.nesiotis,21.11800058,-29.17059942,-4.02629942,4.02629942
Aenictus_nganduensis,,Aenictus.nganduensis,1.06970058,-11.15669942,-5.04349942,5.04349942
Aenictus_nishimurai,,Aenictus.nishimurai,23.37800058,5.63110058,14.50455058,14.50455058
Aenictus_nuchiti,,Aenictus.nuchiti,20.45520058,5.63110058,13.04315058,13.04315058
Aenictus_obscurus,,Aenictus.obscurus,1.06970058,-11.15669942,-5.04349942,5.04349942
Aenictus_orientalis,,Aenictus.orientalis,2.63270058,-11.15669942,-4.26199942,4.26199942
Aenictus_pachycerus,,Aenictus.pachycerus,35.50610058,5.91770058,20.71190058,20.71190058
Aenictus_pangantihoni,,Aenictus.pangantihoni,21.11800058,4.50050058,12.80925058,12.80925058
Aenictus_paradentatus,,Aenictus.paradentatus,29.22280058,5.63110058,17.42695058,17.42695058
Aenictus_parahuonicus,,Aenictus.parahuonicus,23.37800058,5.63110058,14.50455058,14.50455058
Aenictus_peguensis,,Aenictus.peguensis,35.50610058,-5.11139942,15.19735058,15.19735058
Aenictus_pfeifferi,,Aenictus.pfeifferi,7.39690058,-5.11139942,1.14275058,1.14275058
Aenictus_pharao,,Aenictus.pharao,22.23220058,3.49340058,12.86280058,12.86280058
Aenictus_philiporum,,Aenictus.philiporum,1.06970058,-37.51269942,-18.22149942,18.22149942
Aenictus_philippinensis,,Aenictus.philippinensis,21.11800058,4.50050058,12.80925058,12.80925058
Aenictus_piercei,,Aenictus.piercei,33.19380058,4.50050058,18.84715058,18.84715058
Aenictus_pilosus,,Aenictus.pilosus,21.11800058,4.50050058,12.80925058,12.80925058
Aenictus_pinkaewi,,Aenictus.pinkaewi,20.45520058,5.63110058,13.04315058,13.04315058
Aenictus_porizonoides,,Aenictus.porizonoides,12.79620058,5.91770058,9.35695058,9.35695058
Aenictus_powersi,,Aenictus.powersi,21.11800058,4.50050058,12.80925058,12.80925058
Aenictus_prolixus,,Aenictus.prolixus,-9.27529942,-29.17059942,-19.22294942,19.22294942
Aenictus_pubescens,,Aenictus.pubescens,35.50610058,8.06970058,21.78790058,21.78790058
Aenictus_punctatus,,Aenictus.punctatus,7.39690058,-8.78249942,-0.69279942,0.69279942
Aenictus_punctiventris,,Aenictus.punctiventris,26.38000058,-5.11139942,10.63430058,10.63430058
Aenictus_punctiventris scutellaris,,Aenictus.punctiventris scutellaris,5.91390058,-5.95559942,-0.02084942,0.02084942
Aenictus_punensis,,Aenictus.punensis,31.17660058,11.58810058,21.38235058,21.38235058
Aenictus_rabori,,Aenictus.rabori,21.11800058,4.50050058,12.80925058,12.80925058
Aenictus_raptor,,Aenictus.raptor,5.38140058,-13.45809942,-4.03834942,4.03834942
Aenictus_reyesi,,Aenictus.reyesi,21.11800058,4.50050058,12.80925058,12.80925058
Aenictus_rhodiensis,,Aenictus.rhodiensis,42.11000058,25.07520058,33.59260058,33.59260058
Aenictus_rixator,,Aenictus.rixator,-22.12389942,-46.96979942,-34.54684942,34.54684942
Aenictus_rotundatus,,Aenictus.rotundatus,13.89150058,-46.96979942,-16.53914942,16.53914942
Aenictus_rotundatus guineensis,,Aenictus.rotundatus guineensis,13.89150058,-4.67279942,4.60935058,4.60935058
Aenictus_rotundatus merwei,,Aenictus.rotundatus merwei,22.23220058,-46.96979942,-12.36879942,12.36879942
Aenictus_rotundicollis,,Aenictus.rotundicollis,7.39690058,-5.11139942,1.14275058,1.14275058
Aenictus_rougieri,,Aenictus.rougieri,37.34050058,30.23440058,33.78745058,33.78745058
Aenictus_sagei,,Aenictus.sagei,38.47210058,5.63110058,22.05160058,22.05160058
Aenictus_samungi,,Aenictus.samungi,20.45520058,5.63110058,13.04315058,13.04315058
Aenictus_schneirlai,,Aenictus.schneirlai,1.06970058,-11.15669942,-5.04349942,5.04349942
Aenictus_seletarius,,Aenictus.seletarius,6.71110058,1.20160058,3.95635058,3.95635058
Aenictus_shilintongae,,Aenictus.shilintongae,31.17660058,27.15770058,29.16715058,29.16715058
Aenictus_shillongensis,,Aenictus.shillongensis,29.46860058,25.01360058,27.24110058,27.24110058
Aenictus_shuckardi,,Aenictus.shuckardi,29.46860058,1.20160058,15.33510058,15.33510058
Aenictus_siamensis,,Aenictus.siamensis,20.45520058,5.63110058,13.04315058,13.04315058
Aenictus_silvestrii,,Aenictus.silvestrii,7.39690058,-5.11139942,1.14275058,1.14275058
Aenictus_sirenicus,,Aenictus.sirenicus,7.39690058,-5.11139942,1.14275058,1.14275058
Aenictus_sonchaengi,,Aenictus.sonchaengi,20.45520058,-5.11139942,7.67190058,7.67190058
Aenictus_soudanicus,,Aenictus.soudanicus,22.23220058,3.49340058,12.86280058,12.86280058
Aenictus_soudanicus brunneus,,Aenictus.soudanicus brunneus,5.38140058,-13.45809942,-4.03834942,4.03834942
Aenictus_spathifer,,Aenictus.spathifer,5.91390058,-5.95559942,-0.02084942,0.02084942
Aenictus_steindachneri,,Aenictus.steindachneri,4.62250058,-46.96979942,-21.17364942,21.17364942
Aenictus_stenocephalus,,Aenictus.stenocephalus,20.45520058,5.63110058,13.04315058,13.04315058
Aenictus_subterraneus,,Aenictus.subterraneus,7.39690058,-5.11139942,1.14275058,1.14275058
Aenictus_sulawesiensis,,Aenictus.sulawesiensis,4.80650058,-7.53499942,-1.36424942,1.36424942
Aenictus_sumatrensis,,Aenictus.sumatrensis,5.91390058,-5.95559942,-0.02084942,0.02084942
Aenictus_sumatrensis maxillosus,,Aenictus.sumatrensis maxillosus,5.91390058,-5.95559942,-0.02084942,0.02084942
Aenictus_sundalandensis,,Aenictus.sundalandensis,7.39690058,-8.78249942,-0.69279942,0.69279942
Aenictus_thailandianus,,Aenictus.thailandianus,30.12390058,5.63110058,17.87750058,17.87750058
Aenictus_togoensis,,Aenictus.togoensis,11.13850058,6.10050058,8.61950058,8.61950058
Aenictus_trigonus,,Aenictus.trigonus,-5.43669942,-8.78249942,-7.10959942,7.10959942
Aenictus_turneri,,Aenictus.turneri,1.06970058,-37.51269942,-18.22149942,18.22149942
Aenictus_vagans,,Aenictus.vagans,23.52230058,-1.47609942,11.02310058,11.02310058
Aenictus_vaucheri,,Aenictus.vaucheri,37.09130058,18.97640058,28.03385058,28.03385058
Aenictus_vieti,,Aenictus.vieti,26.38000058,5.63110058,16.00555058,16.00555058
Aenictus_villiersi,,Aenictus.villiersi,12.67750058,7.19380058,9.93565058,9.93565058
Aenictus_watanasiti,,Aenictus.watanasiti,29.24770058,5.63110058,17.43940058,17.43940058
Aenictus_wayani,,Aenictus.wayani,4.80650058,-7.53499942,-1.36424942,1.36424942
Aenictus_weissi,,Aenictus.weissi,13.08520058,-13.45809942,-0.18644942,0.18644942
Aenictus_westwoodi,,Aenictus.westwoodi,29.22280058,8.29470058,18.75875058,18.75875058
Aenictus_wilaiae,,Aenictus.wilaiae,20.45520058,5.63110058,13.04315058,13.04315058
Aenictus_wilsoni,,Aenictus.wilsoni,33.19380058,30.37390058,31.78385058,31.78385058
Aenictus_wiwatwitayai,,Aenictus.wiwatwitayai,23.37800058,5.63110058,14.50455058,14.50455058
Aenictus_wroughtonii,,Aenictus.wroughtonii,28.54910058,4.50050058,16.52480058,16.52480058
Aenictus_wudangshanensis,,Aenictus.wudangshanensis,33.26620058,27.15770058,30.21195058,30.21195058
Aenictus_yamanei,,Aenictus.yamanei,7.39690058,-5.11139942,1.14275058,1.14275058
Aenictus_yangi,,Aenictus.yangi,29.22280058,21.13960058,25.18120058,25.18120058
Aenictus_zhengi,,Aenictus.zhengi,34.25020058,26.03390058,30.14205058,30.14205058
Agraulomyrmex_meridionalis,,Agraulomyrmex.meridionalis,-15.61609942,-46.96979942,-31.29294942,31.29294942
Agraulomyrmex_wilsoni,,Agraulomyrmex.wilsoni,-15.61609942,-22.41479942,-19.01544942,19.01544942
Alloformica_aberrans,,Alloformica.aberrans,42.79770058,35.14160058,38.96965058,38.96965058
Alloformica_flavicornis,,Alloformica.flavicornis,55.44470058,36.67180058,46.05825058,46.05825058
Alloformica_nitidior,,Alloformica.nitidior,42.79770058,35.14160058,38.96965058,38.96965058
Alloformica_obscurior,,Alloformica.obscurior,42.79770058,35.14160058,38.96965058,38.96965058
Allomerus_brevipilosus,,Allomerus.brevipilosus,2.22910058,-9.83819942,-3.80454942,3.80454942
Allomerus_decemarticulatus,,Allomerus.decemarticulatus,5.75550058,-9.84419942,-2.04434942,2.04434942
Allomerus_dentatus,,Allomerus.dentatus,12.48910058,-9.83819942,1.32545058,1.32545058
Allomerus_maietae,,Allomerus.maietae,2.22910058,-9.83819942,-3.80454942,3.80454942
Allomerus_octoarticulatus,,Allomerus.octoarticulatus,8.53520058,-22.90109942,-7.18294942,7.18294942
Allomerus_septemarticulatus,,Allomerus.septemarticulatus,2.61750058,-9.84419942,-3.61334942,3.61334942
Allomerus_undecemarticulatus,,Allomerus.undecemarticulatus,12.48910058,-9.83819942,1.32545058,1.32545058
Allomerus_vogeli,,Allomerus.vogeli,12.48910058,-9.83819942,1.32545058,1.32545058
Amblyopone_aberrans,,Amblyopone.aberrans,-26.55129942,-35.13839942,-30.84484942,30.84484942
Amblyopone_australis,,Amblyopone.australis,23.37800058,-54.75389942,-15.68794942,15.68794942
Amblyopone_clarki,,Amblyopone.clarki,-25.99919942,-39.14729942,-32.57324942,32.57324942
Amblyopone_ferruginea,,Amblyopone.ferruginea,-28.15009942,-39.14729942,-33.64869942,33.64869942
Amblyopone_gingivalis,,Amblyopone.gingivalis,-28.15009942,-37.51269942,-32.83139942,32.83139942
Amblyopone_hackeri,,Amblyopone.hackeri,-9.27529942,-37.51269942,-23.39399942,23.39399942
Amblyopone_leae,,Amblyopone.leae,-28.15009942,-37.51269942,-32.83139942,32.83139942
Amblyopone_longidens,,Amblyopone.longidens,-9.27529942,-39.14729942,-24.21129942,24.21129942
Amblyopone_mercovichi,,Amblyopone.mercovichi,-33.98779942,-39.14729942,-36.56754942,36.56754942
Amblyopone_michaelseni,,Amblyopone.michaelseni,-25.99919942,-39.14729942,-32.57324942,32.57324942
Ancyridris_polyrhachioides,,Ancyridris.polyrhachioides,1.06970058,-11.15669942,-5.04349942,5.04349942
Ancyridris_rupicapra,,Ancyridris.rupicapra,1.06970058,-11.15669942,-5.04349942,5.04349942
Aneuretus_simoni,,Aneuretus.simoni,9.82830058,5.91770058,7.87300058,7.87300058
Anillidris_bruchi,,Anillidris.bruchi,-14.23609942,-29.35779942,-21.79694942,21.79694942
Anillomyrma_decamera,,Anillomyrma.decamera,38.39580058,-8.78249942,14.80665058,14.80665058
Anillomyrma_tridens,,Anillomyrma.tridens,7.39690058,-5.11139942,1.14275058,1.14275058
Ankylomyrma_coronacantha,,Ankylomyrma.coronacantha,13.08520058,-3.92529942,4.57995058,4.57995058
Anochetus_africanus,,Anochetus.africanus,22.23220058,-46.96979942,-12.36879942,12.36879942
Anochetus_agilis,,Anochetus.agilis,7.39690058,-5.11139942,1.14275058,1.14275058
Anochetus_alae,,Anochetus.alae,-9.27529942,-29.17059942,-19.22294942,19.22294942
Anochetus_altisquamis,,Anochetus.altisquamis,10.80390058,-34.97779942,-12.08694942,12.08694942
Anochetus_angolensis,,Anochetus.angolensis,-4.38899942,-18.03859942,-11.21379942,11.21379942
Anochetus_annetteae,,Anochetus.annetteae,26.50910058,16.64270058,21.57590058,21.57590058
Anochetus_armstrongi,,Anochetus.armstrongi,-9.27529942,-39.14729942,-24.21129942,24.21129942
Anochetus_avius,,Anochetus.avius,-13.72669942,-26.55179942,-20.13924942,20.13924942
Anochetus_bequaerti,,Anochetus.bequaerti,22.23220058,-46.96979942,-12.36879942,12.36879942
Anochetus_bispinosus,,Anochetus.bispinosus,18.65690058,-22.90109942,-2.12209942,2.12209942
Anochetus_boltoni,,Anochetus.boltoni,-11.94559942,-25.60029942,-18.77294942,18.77294942
Anochetus_brevis,,Anochetus.brevis,21.11800058,4.50050058,12.80925058,12.80925058
Anochetus_bytinskii,,Anochetus.bytinskii,33.29210058,29.48650058,31.38930058,31.38930058
Anochetus_cato,,Anochetus.cato,21.11800058,-11.84589942,4.63605058,4.63605058
Anochetus_chirichinii,,Anochetus.chirichinii,1.06970058,-11.15669942,-5.04349942,5.04349942
Anochetus_chocoensis,,Anochetus.chocoensis,8.67540058,3.99830058,6.33685058,6.33685058
Anochetus_consultans,,Anochetus.consultans,9.82830058,5.91770058,7.87300058,7.87300058
Anochetus_cryptus,,Anochetus.cryptus,35.50610058,30.37390058,32.94000058,32.94000058
Anochetus_daedalus,,Anochetus.daedalus,18.42840058,11.58810058,15.00825058,15.00825058
Anochetus_diegensis,,Anochetus.diegensis,18.74860058,-26.88739942,-4.06939942,4.06939942
Anochetus_elegans,,Anochetus.elegans,4.97910058,-4.23689942,0.37110058,0.37110058
Anochetus_emarginatus,,Anochetus.emarginatus,26.92910058,-26.88739942,0.02085058,0.02085058
Anochetus_evansi,,Anochetus.evansi,39.78050058,25.07520058,32.42785058,32.42785058
Anochetus_faurei,,Anochetus.faurei,-22.12389942,-46.96979942,-34.54684942,34.54684942
Anochetus_filicornis,,Anochetus.filicornis,4.80650058,-11.15669942,-3.17509942,3.17509942
Anochetus_fricatus,,Anochetus.fricatus,1.06970058,-46.96979942,-22.95004942,22.95004942
Anochetus_fuliginosus,,Anochetus.fuliginosus,13.89150058,-46.96979942,-16.53914942,16.53914942
Anochetus_ghilianii,,Anochetus.ghilianii,43.79270058,-6.98339942,18.40465058,18.40465058
Anochetus_gladiator,,Anochetus.gladiator,4.80650058,-11.15669942,-3.17509942,3.17509942
Anochetus_goodmani,,Anochetus.goodmani,-11.94559942,-25.60029942,-18.77294942,18.77294942
Anochetus_gracilis,,Anochetus.gracilis,-5.43669942,-8.78249942,-7.10959942,7.10959942
Anochetus_graeffei,,Anochetus.graeffei,35.50610058,-37.51269942,-1.00329942,1.00329942
Anochetus_grandidieri,,Anochetus.grandidieri,-11.94559942,-25.60029942,-18.77294942,18.77294942
Anochetus_haytianus,,Anochetus.haytianus,20.09220058,17.54020058,18.81620058,18.81620058
Anochetus_hohenbergiae,,Anochetus.hohenbergiae,-8.53089942,-18.32559942,-13.42824942,13.42824942
Anochetus_horridus,,Anochetus.horridus,12.48910058,-18.03809942,-2.77449942,2.77449942
Anochetus_inca,,Anochetus.inca,3.32050058,-18.34859942,-7.51404942,7.51404942
Anochetus_incultus,,Anochetus.incultus,21.11800058,-5.11139942,8.00330058,8.00330058
Anochetus_inermis,,Anochetus.inermis,26.92910058,-24.05309942,1.43800058,1.43800058
Anochetus_isolatus,,Anochetus.isolatus,21.11800058,-29.17059942,-4.02629942,4.02629942
Anochetus_jonesi,,Anochetus.jonesi,13.89150058,-46.96979942,-16.53914942,16.53914942
Anochetus_kanariensis,,Anochetus.kanariensis,27.17130058,8.06970058,17.62050058,17.62050058
Anochetus_katonae,,Anochetus.katonae,55.05660058,-46.96979942,4.04340058,4.04340058
Anochetus_kempfi,,Anochetus.kempfi,18.74860058,11.99640058,15.37250058,15.37250058
Anochetus_lanyuensis,,Anochetus.lanyuensis,26.38000058,21.90300058,24.14150058,24.14150058
