bentity2_name,Phy,Genus_name,Ecological.Stratum,Exotic_status,Notes,area_sqkm
South Australia,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,984192.7572
South Australia,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,984192.7572
South Australia,Linepithema_humile,Linepithema,Epigaeic,Exotic,,984192.7572
South Carolina,Gnamptogenys_triangularis,Gnamptogenys,Epigaeic,Exotic,,80361.22385
South Carolina,Brachymyrmex_patagonicus,Brachymyrmex,Arboreal & Epigaeic,Exotic,,80361.22385
South Carolina,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,80361.22385
South Carolina,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,80361.22385
South Carolina,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,80361.22385
South Carolina,Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,,80361.22385
South Carolina,Brachyponera_chinensis,Brachyponera,Epigaeic,Exotic,,80361.22385
South Carolina,Nylanderia_bourbonica,Nylanderia,Epigaeic,Exotic,,80361.22385
South Carolina,Nylanderia_flavipes,Nylanderia,Epigaeic,Exotic,,80361.22385
South Carolina,Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,,80361.22385
South Carolina,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,80361.22385
South Carolina,Cyphomyrmex_rimosus,Cyphomyrmex,Epigaeic,Exotic,,80361.22385
South Carolina,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,80361.22385
South Carolina,Linepithema_humile,Linepithema,Epigaeic,Exotic,,80361.22385
South Carolina,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,80361.22385
South Carolina,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,80361.22385
South Carolina,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,80361.22385
South Carolina,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,80361.22385
South Carolina,Pseudomyrmex_gracilis,Pseudomyrmex,Arboreal,Exotic,,80361.22385
South Carolina,Strumigenys_silvestrii,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,80361.22385
South Carolina,Tetramorium_immigrans,Tetramorium,Arboreal & Epigaeic,Exotic,,80361.22385
South Carolina,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,80361.22385
South Dakota,Linepithema_humile,Linepithema,Epigaeic,Indoor Introduced,,198697.9554
South Dakota,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,198697.9554
South Korea,Linepithema_humile,Linepithema,Epigaeic,Exotic,,96485.31932
South Korea,Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Intercepted,,96485.31932
South Korea,Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,,96485.31932
South Korea,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,96485.31932
South Korea,Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,,96485.31932
South Korea,Pheidole_indica,Pheidole,Epigaeic,Exotic,,96485.31932
South Korea,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,,96485.31932
South Korea,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,96485.31932
South Korea,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,96485.31932
South Korea,Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,,96485.31932
South Korea,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,96485.31932
South Western Australia,Nylanderia_bourbonica,Nylanderia,Epigaeic,Exotic,,1041156.629
South Western Australia,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,1041156.629
South Western Australia,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,1041156.629
South Western Australia,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,1041156.629
South Western Australia,Linepithema_humile,Linepithema,Epigaeic,Exotic,,1041156.629
South Western Australia,Lioponera_longitarsus,Lioponera,Arboreal & Epigaeic & Hypogaeic,Exotic,,1041156.629
South Western Australia,Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,,1041156.629
South Western Australia,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,1041156.629
South Western Australia,Trichomyrmex_mayri,Trichomyrmex,Epigaeic,Exotic,,1041156.629
South Western Australia,Tetramorium_caldarium,Tetramorium,Arboreal & Epigaeic,Exotic,,1041156.629
South Western Australia,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,1041156.629
South Western Australia,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,1041156.629
South Western Australia,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,1041156.629
South Western Australia,Hypoponera_eduardi,Hypoponera,Epigaeic & Hypogaeic,Exotic,,1041156.629
South Western Australia,Lepisiota_frauenfeldi,Lepisiota,Epigaeic,Exotic,,1041156.629
South Western Australia,Pheidole_indica,Pheidole,Epigaeic,Exotic,,1041156.629
South Western Australia,Pheidole_vigilans,Pheidole,Epigaeic,Exotic,,1041156.629
Spain,Nylanderia_vividula,Nylanderia,Epigaeic,Exotic,,493663.7919
Spain,Temnothorax_longispinosus,Temnothorax,Epigaeic,Exotic,,493663.7919
Spain,Nylanderia_jaegerskioeldi,Nylanderia,Epigaeic,Exotic,,493663.7919
Spain,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,493663.7919
Spain,Crematogaster_inermis,Crematogaster,Arboreal & Epigaeic,Exotic,,493663.7919
Spain,Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,,493663.7919
Spain,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,493663.7919
Spain,Anochetus_ghilianii,Anochetus,Arboreal & Epigaeic,Exotic,,493663.7919
Spain,Aphaenogaster_splendida,Aphaenogaster,Epigaeic,Exotic,,493663.7919
Spain,Stigmatomma_emeryi,Stigmatomma,Hypogaeic,Exotic,,493663.7919
Spain,Brachymyrmex_patagonicus,Brachymyrmex,Arboreal & Epigaeic,Exotic,,493663.7919
Spain,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Exotic,,493663.7919
Spain,Technomyrmex_vexatus,Technomyrmex,Arboreal & Epigaeic,Exotic,,493663.7919
Spain,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,493663.7919
Spain,Linepithema_humile,Linepithema,Epigaeic,Exotic,,493663.7919
Spain,Cardiocondyla_obscurior,Cardiocondyla,Epigaeic,Exotic,,493663.7919
Spain,Trichomyrmex_mayri,Trichomyrmex,Epigaeic,Exotic,,493663.7919
Spain,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,493663.7919
Spain,Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,,493663.7919
Spain,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,493663.7919
Spain,Lasius_neglectus,Lasius,Epigaeic & Hypogaeic,Exotic,,493663.7919
Spain,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,493663.7919
Spain,Pheidole_indica,Pheidole,Epigaeic,Exotic,,493663.7919
Spain,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,,493663.7919
Spain,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,493663.7919
Spain,Hypoponera_ergatandria,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,,493663.7919
Spain,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,493663.7919
Spain,Tetramorium_caldarium,Tetramorium,Arboreal & Epigaeic,Exotic,,493663.7919
Spain,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,493663.7919
Spain,Monomorium_carbonarium,Monomorium,Arboreal & Epigaeic,Exotic,,493663.7919
Sri Lanka,Tetramorium_insolens,Tetramorium,Arboreal & Epigaeic,Exotic,,66298.46513
Sri Lanka,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,66298.46513
Sri Lanka,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,66298.46513
Sri Lanka,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,66298.46513
Sri Lanka,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,66298.46513
Sri Lanka,Syllophopsis_australica,Syllophopsis,Epigaeic & Hypogaeic,Exotic,,66298.46513
Sri Lanka,Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,,66298.46513
Sri Lanka,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,66298.46513
Sri Lanka,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,66298.46513
Sri Lanka,Nylanderia_vividula,Nylanderia,Epigaeic,Exotic,,66298.46513
Sri Lanka,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,66298.46513
Sri Lanka,Monomorium_subopacum,Monomorium,Arboreal & Epigaeic,Exotic,,66298.46513
Sri Lanka,Leptogenys_falcigera,Leptogenys,Epigaeic & Hypogaeic,Exotic,,66298.46513
Sri Lanka,Tetramorium_pacificum,Tetramorium,Arboreal & Epigaeic,Exotic,,66298.46513
Sri Lanka,Strumigenys_godeffroyi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,66298.46513
Sri Lanka,Trichomyrmex_mayri,Trichomyrmex,Epigaeic,Exotic,,66298.46513
Sri Lanka,Tetramorium_tonganum,Tetramorium,Arboreal & Epigaeic,Exotic,,66298.46513
Sri Lanka,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,66298.46513
Sri Lanka,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,66298.46513
Sri Lanka,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,66298.46513
Sri Lanka,Monomorium_monomorium,Monomorium,Arboreal & Epigaeic,Exotic,,66298.46513
Sri Lanka,Ooceraea_biroi,Ooceraea,Hypogaeic,Exotic,,66298.46513
Sucre,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,11038.38539
Sucre,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,11038.38539
Sudan,Trichomyrmex_mayri,Trichomyrmex,Epigaeic,Exotic,,2486725.445
Sudan,Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,,2486725.445
Sudan,Pheidole_indica,Pheidole,Epigaeic,Exotic,,2486725.445
Sudan,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,2486725.445
Sudan,Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,,2486725.445
Sudan,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,2486725.445
Sulawesi,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,186783.9411
Sulawesi,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,186783.9411
Sulawesi,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,186783.9411
Sulawesi,Leptogenys_falcigera,Leptogenys,Epigaeic & Hypogaeic,Exotic,,186783.9411
Sulawesi,Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,,186783.9411
Sulawesi,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,186783.9411
Sulawesi,Tetramorium_insolens,Tetramorium,Arboreal & Epigaeic,Exotic,,186783.9411
Sulawesi,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,186783.9411
Sulawesi,Monomorium_intrudens,Monomorium,Arboreal & Epigaeic,Exotic,,186783.9411
Sulawesi,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,186783.9411
Sulawesi,Nylanderia_vaga,Nylanderia,Epigaeic,Exotic,,186783.9411
Sulawesi,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,186783.9411
Sulawesi,Tetramorium_caldarium,Tetramorium,Arboreal & Epigaeic,Exotic,,186783.9411
Sumatra,Leptogenys_falcigera,Leptogenys,Epigaeic & Hypogaeic,Exotic,,456409.0953
Sumatra,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,456409.0953
Sumatra,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,456409.0953
Sumatra,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,456409.0953
Sumatra,Trichomyrmex_mayri,Trichomyrmex,Epigaeic,Exotic,,456409.0953
Sumatra,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,456409.0953
Sumatra,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,456409.0953
Sumatra,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,456409.0953
Sumatra,Strumigenys_rogeri,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,456409.0953
Sumatra,Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,,456409.0953
Suriname,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,144858.1926
Suriname,Nylanderia_fulva,Nylanderia,Epigaeic,Exotic,,144858.1926
Suriname,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,144858.1926
Suriname,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,144858.1926
Suriname,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,144858.1926
Suriname,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,144858.1926
Suriname,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,144858.1926
Sweden,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Intercepted,,446487.1983
Sweden,Paratrechina_longicornis,Paratrechina,Epigaeic,Indoor Introduced,,446487.1983
Sweden,Nylanderia_vividula,Nylanderia,Epigaeic,Indoor Introduced,,446487.1983
Sweden,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,446487.1983
Sweden,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,,446487.1983
Sweden,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,,446487.1983
Sweden,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,446487.1983
Sweden,Linepithema_humile,Linepithema,Epigaeic,Indoor Introduced,,446487.1983
Switzerland,Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,,41287.89345
Switzerland,Pheidole_bilimeki,Pheidole,Epigaeic,Indoor Introduced,,41287.89345
Switzerland,Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,,41287.89345
Switzerland,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,,41287.89345
Switzerland,Camponotus_bugnioni,Camponotus,Arboreal & Epigaeic,Indoor Introduced,,41287.89345
Switzerland,Tetramorium_insolens,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,,41287.89345
Switzerland,Brachymyrmex_heeri,Brachymyrmex,Arboreal & Epigaeic,Indoor Introduced,,41287.89345
Switzerland,Hypoponera_ergatandria,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,,41287.89345
Switzerland,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,41287.89345
Switzerland,Linepithema_humile,Linepithema,Epigaeic,Indoor Introduced,,41287.89345
Switzerland,Plagiolepis_alluaudi,Plagiolepis,Epigaeic,Indoor Introduced,,41287.89345
Switzerland,Tapinoma_sessile,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,,41287.89345
Switzerland,Paratrechina_longicornis,Paratrechina,Epigaeic,Indoor Introduced,,41287.89345
Switzerland,Tetramorium_pacificum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,,41287.89345
Switzerland,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Indoor Introduced,,41287.89345
Switzerland,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,,41287.89345
Switzerland,Lasius_neglectus,Lasius,Epigaeic & Hypogaeic,Exotic,,41287.89345
Switzerland,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,41287.89345
Switzerland,Tapinoma_magnum,Tapinoma,Arboreal & Epigaeic,Exotic,,41287.89345
Syria,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,187915.7795
Syria,Trichomyrmex_mayri,Trichomyrmex,Epigaeic,Exotic,,187915.7795
Syria,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,187915.7795
Syria,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,187915.7795
Syria,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,187915.7795
Syria,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,187915.7795
Syria,Pheidole_indica,Pheidole,Epigaeic,Exotic,,187915.7795
Syria,Nylanderia_jaegerskioeldi,Nylanderia,Epigaeic,Exotic,,187915.7795
Tabasco,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,24267.16369
Tabasco,Linepithema_iniquum,Linepithema,Epigaeic,Exotic,,24267.16369
Tabasco,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,24267.16369
Tabasco,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,24267.16369
Tabasco,Tapinoma_sessile,Tapinoma,Arboreal & Epigaeic,Exotic,,24267.16369
Tabasco,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,24267.16369
Tabasco,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,24267.16369
Tabasco,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,24267.16369
Tabasco,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,24267.16369
Tabasco,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Exotic,,24267.16369
Tabasco,Cardiocondyla_venustula,Cardiocondyla,Epigaeic,Exotic,,24267.16369
Tabasco,Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,,24267.16369
Tabasco,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,24267.16369
Tabasco,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,24267.16369
Taiwan,Strumigenys_rogeri,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,36261.8317
Taiwan,Vollenhovia_emeryi,Vollenhovia,Epigaeic,Intercepted,,36261.8317
Taiwan,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,36261.8317
Taiwan,Pheidole_megacephala,Pheidole,Epigaeic,Indoor Introduced,,36261.8317
Taiwan,Camponotus_hemichlaena,Camponotus,Arboreal & Epigaeic,Intercepted,,36261.8317
Taiwan,Temnothorax_makora,Temnothorax,Epigaeic,Intercepted,,36261.8317
Taiwan,Crematogaster_egidyi,Crematogaster,Arboreal & Epigaeic,Intercepted,,36261.8317
Taiwan,Anoplolepis_gracilipes,Anoplolepis,Epigaeic,Exotic,,36261.8317
Taiwan,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,36261.8317
Taiwan,Tetraponera_nigra,Tetraponera,Arboreal,Intercepted,,36261.8317
Taiwan,Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,,36261.8317
Taiwan,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,36261.8317
Taiwan,Lasius_productus,Lasius,Epigaeic & Hypogaeic,Intercepted,,36261.8317
Taiwan,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,36261.8317
Taiwan,Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,,36261.8317
Taiwan,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,36261.8317
Taiwan,Camponotus_bishamon,Camponotus,Arboreal & Epigaeic,Intercepted,,36261.8317
Taiwan,Nylanderia_vividula,Nylanderia,Epigaeic,Exotic,,36261.8317
Taiwan,Strumigenys_godeffroyi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,36261.8317
Taiwan,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Indoor Introduced,,36261.8317
Taiwan,Camponotus_herculeanus,Camponotus,Arboreal & Epigaeic,Intercepted,,36261.8317
Taiwan,Linepithema_humile,Linepithema,Epigaeic,Intercepted,,36261.8317
Taiwan,Camponotus_obscuripes,Camponotus,Arboreal & Epigaeic,Intercepted,,36261.8317
Taiwan,Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,,36261.8317
Taiwan,Crematogaster_teranishii,Crematogaster,Arboreal & Epigaeic,Intercepted,,36261.8317
Taiwan,Camponotus_singularis,Camponotus,Arboreal & Epigaeic,Intercepted,,36261.8317
Taiwan,Technomyrmex_gibbosus,Technomyrmex,Arboreal & Epigaeic,Intercepted,,36261.8317
Taiwan,Camponotus_pennsylvanicus,Camponotus,Arboreal & Epigaeic,Intercepted,,36261.8317
Taiwan,Camponotus_nawai,Camponotus,Arboreal & Epigaeic,Intercepted,,36261.8317
Taiwan,Oecophylla_smaragdina,Oecophylla,Arboreal,Intercepted,,36261.8317
Taiwan,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,36261.8317
Taiwan,Camponotus_novaeboracensis,Camponotus,Arboreal & Epigaeic,Intercepted,,36261.8317
Taiwan,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Intercepted,,36261.8317
Taiwan,Plagiolepis_alluaudi,Plagiolepis,Epigaeic,Exotic,,36261.8317
Taiwan,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,36261.8317
Taiwan,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,36261.8317
Taiwan,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,36261.8317
Taiwan,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,36261.8317
Taiwan,Lasius_sakagamii,Lasius,Epigaeic & Hypogaeic,Intercepted,,36261.8317
Taiwan,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,36261.8317
Taiwan,Lasius_japonicus,Lasius,Epigaeic & Hypogaeic,Exotic,,36261.8317
Taiwan,Tetramorium_caespitum,Tetramorium,Arboreal & Epigaeic,Intercepted,,36261.8317
Taiwan,Tetramorium_pacificum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,,36261.8317
Taiwan,Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,,36261.8317
Taiwan,Camponotus_keihitoi,Camponotus,Arboreal & Epigaeic,Intercepted,,36261.8317
Taiwan,Ooceraea_biroi,Ooceraea,Hypogaeic,Exotic,,36261.8317
Taiwan,Monomorium_monomorium,Monomorium,Arboreal & Epigaeic,Exotic,,36261.8317
Tamaulipas,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,79236.83838
Tamaulipas,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,79236.83838
Tamaulipas,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,79236.83838
Tamaulipas,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,79236.83838
Tamaulipas,Nylanderia_bourbonica,Nylanderia,Epigaeic,Exotic,,79236.83838
Tamaulipas,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,79236.83838
Tamaulipas,Cardiocondyla_wroughtonii,Cardiocondyla,Epigaeic,Exotic,,79236.83838
Tamaulipas,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,79236.83838
Tamaulipas,Hypoponera_ergatandria,Hypoponera,Epigaeic & Hypogaeic,Exotic,,79236.83838
Tamaulipas,Nylanderia_fulva,Nylanderia,Epigaeic,Exotic,,79236.83838
Tamaulipas,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,79236.83838
Tamaulipas,Cardiocondyla_obscurior,Cardiocondyla,Epigaeic,Exotic,,79236.83838
Tamaulipas,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Exotic,,79236.83838
Tamaulipas,Nylanderia_flavipes,Nylanderia,Epigaeic,Exotic,,79236.83838
Tamaulipas,Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,,79236.83838
Tamil Nadu,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,130661.4199
Tamil Nadu,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,130661.4199
Tamil Nadu,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,130661.4199
Tamil Nadu,Tetramorium_caldarium,Tetramorium,Arboreal & Epigaeic,Exotic,,130661.4199
Tamil Nadu,Anochetus_sedilloti,Anochetus,Arboreal & Epigaeic,Exotic,,130661.4199
Tamil Nadu,Monomorium_subopacum,Monomorium,Arboreal & Epigaeic,Exotic,,130661.4199
Tamil Nadu,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,130661.4199
Tamil Nadu,Monomorium_monomorium,Monomorium,Arboreal & Epigaeic,Exotic,,130661.4199
Tamil Nadu,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,130661.4199
Tanzania,Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,,937955.4597
Tanzania,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,937955.4597
