"Phy","fixer","num_introduced","total_area_introduced","total_area_native","lat_native","abs_lat_native","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff","RangeY","domY","efnY","n.records","sum.AM","sum.EM","AM","EM","EFN","matched_name_EFN","Domatia"
"Podalyria canescens",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Podalyria canescens","Podalyria canescens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Podalyria cordata",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Podalyria cordata","Podalyria cordata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Podalyria glauca",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Podalyria glauca","Podalyria glauca","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Podalyria myrtillifolia",1,1,2055545262,2.67e+12,-25.48651667,25.48651667,0,0,"Podalyria myrtillifolia","Podalyria myrtillifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Podalyria sericea",1,2,1.17e+11,2.67e+12,-25.48651667,25.48651667,0,1,"Podalyria sericea","Podalyria sericea","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0
"Podalyria velutina",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Podalyria velutina","Podalyria velutina","National Center for Biotechnology Information",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Podolobium ilicifolium",1,0,0,2.76e+12,-26.80239184,26.80239184,0,0,"Podolobium ilicifolium","Podolobium ilicifolium","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Poecilanthe amazonica",1,0,0,NA,NA,NA,0,0,"Poecilanthe amazonica","Poecilanthe amazonica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Poecilanthe falcata",1,0,0,NA,NA,NA,0,0,"Poecilanthe falcata","Poecilanthe falcata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Poecilanthe hostmannii",1,0,0,NA,NA,NA,0,0,"Poecilanthe hostmannii","Poecilanthe hostmannii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Poecilanthe parviflora",1,0,0,1.14e+13,-25.26021124,25.26021124,0,0,"Poecilanthe parviflora","Poecilanthe parviflora","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N",0,NA,0
"Poecilanthe ulei",1,0,0,NA,NA,NA,0,0,"Poecilanthe ulei","Poecilanthe ulei","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Poiretia punctata",1,0,0,2.38e+11,17.2299188,17.2299188,0.123931624,0,"Poiretia punctata","Poiretia punctata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Poitea punicea",1,0,0,9245955548,18.2209154,18.2209154,0,0,"Poitea punicea","Poitea punicea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pongamia pinnata",1,9,8.04e+12,2.05e+13,8.73842123,8.73842123,0,9,"Pongamia pinnata","Pongamia pinnata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,12,11,0,"Y","N",0,NA,0
"Priestleya hirsuta",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Priestleya hirsuta","Priestleya hirsuta","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Priestleya tomentosa",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Priestleya tomentosa","Priestleya tomentosa","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Priestleya vestita",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Priestleya vestita","Priestleya vestita","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Prosopis affinis",1,0,0,3.22e+12,-24.09512864,24.09512864,0,1,"Prosopis affinis","Prosopis affinis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Prosopis africana",1,0,0,1.42e+13,16.99333532,16.99333532,0,2,"Prosopis africana","Prosopis africana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Prosopis alba",1,3,3.43e+12,5.56e+12,-24.81750032,24.81750032,0,0,"Prosopis alba","Prosopis alba","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0
"Prosopis articulata",1,0,0,3.61e+11,26.71389106,26.71389106,0,0,"Prosopis articulata","Prosopis articulata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0
"Prosopis chilensis",1,6,3.83e+12,5.9e+12,-24.29459874,24.29459874,0,5,"Prosopis chilensis","Prosopis chilensis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N",0,NA,0
"Prosopis cineraria",1,2,2.25e+12,8.1e+12,25.71605681,25.71605681,0,8,"Prosopis cineraria","Prosopis cineraria","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,4,0,"Y","N",0,NA,0
"Prosopis farcta",1,0,0,1.84e+13,28.42189843,28.42189843,0,7,"Prosopis farcta","Prosopis farcta","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Prosopis ferox",1,0,0,NA,NA,NA,0,0,"Prosopis ferox","Prosopis ferox","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Prosopis flexuosa",1,0,0,3.53e+12,-35.92185421,35.92185421,0,3,"Prosopis flexuosa","Prosopis flexuosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Prosopis glandulosa",1,13,2.34e+13,2.67e+12,27.34254024,27.34254024,0,4,"Prosopis glandulosa","Prosopis glandulosa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0
"Prosopis juliflora",1,31,2.91e+13,1.45e+13,18.92656963,18.92656963,0,3,"Prosopis juliflora","Prosopis juliflora","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,12,11,0,"Y","N",1,"Prosopis juliflora",0
"Prosopis kuntzei",1,0,0,4.27e+12,-26.94705186,26.94705186,0,1,"Prosopis kuntzei","Prosopis kuntzei","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Prosopis laevigata",1,0,0,3.42e+12,6.63149697,6.63149697,0,2,"Prosopis laevigata","Prosopis laevigata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0
"Prosopis nigra",1,0,0,4.44e+12,-28.89789088,28.89789088,0,1,"Prosopis nigra","Prosopis nigra","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0
"Prosopis pallida",1,4,1.08e+13,4.05e+11,-6.66875068,6.66875068,0,4,"Prosopis pallida","Prosopis pallida","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N",1,"Prosopis pallida",0
"Prosopis pubescens",1,2,2.86e+12,2.21e+12,35.25893632,35.25893632,0,0,"Prosopis pubescens","Prosopis pubescens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Prosopis ruscifolia",1,0,0,1.27e+13,-18.11914263,18.11914263,0,3,"Prosopis ruscifolia","Prosopis ruscifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Prosopis tamarugo",1,0,0,57065627652,-19.70296898,19.70296898,0,0,"Prosopis tamarugo","Prosopis tamarugo","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Prosopis velutina",1,2,3.47e+12,1.37e+12,27.77214475,27.77214475,0,0,"Prosopis velutina","Prosopis velutina","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pseudarthria hookeri",1,1,2055545262,2.06e+13,-7.31950538,7.31950538,0,1,"Pseudarthria hookeri","Pseudarthria hookeri","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pseudarthria viscida",1,1,2055545262,4.21e+12,6.51439203,6.51439203,0,1,"Pseudarthria viscida","Pseudarthria viscida","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,1,0,"Y","N",0,NA,0
"Pseudeminia comosa",1,0,0,2.99e+12,-12.99390002,12.99390002,0,0,"Pseudeminia comosa","Pseudeminia comosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pseudopiptadenia contorta",1,0,0,1.54e+12,-14.55383925,14.55383925,0,0,"Pseudopiptadenia contorta","Pseudopiptadenia contorta","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pseudopiptadenia psilostachya",1,0,0,5.89e+12,-2.04293461,2.04293461,0,0,"Pseudopiptadenia psilostachya","Pseudopiptadenia psilostachya","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Pseudopiptadenia psilostachya",0
"Pseudovigna argentea",1,2,3.92e+11,2.72e+12,1.5971019,1.5971019,0,0,"Pseudovigna argentea","Pseudovigna argentea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psophocarpus lancifolius",1,0,0,7.44e+12,3.11904833,3.11904833,0,1,"Psophocarpus lancifolius","Psophocarpus lancifolius","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psophocarpus lukafuensis",1,0,0,3.08e+12,-5.50612027,5.50612027,0,0,"Psophocarpus lukafuensis","Psophocarpus lukafuensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psophocarpus palustris",1,0,0,7.13e+12,11.11769256,11.11769256,0,0,"Psophocarpus palustris","Psophocarpus palustris","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psophocarpus scandens",1,5,3.37e+12,1.27e+13,-4.90145755,4.90145755,0,3,"Psophocarpus scandens","Psophocarpus scandens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psophocarpus tetragonolobus",1,22,2.66e+13,1.05e+12,-2.59999035,2.59999035,0,4,"Psophocarpus tetragonolobus","Psophocarpus tetragonolobus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0
"Psoralea aculeata",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Psoralea aculeata","Psoralea aculeata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea adscendens",1,0,0,2.08e+12,-36.84160801,36.84160801,0,0,"Psoralea adscendens","Psoralea adscendens","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea affinis",1,0,0,2.72e+12,-27.20987925,27.20987925,0,0,"Psoralea affinis","Psoralea affinis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea alata",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Psoralea alata","Psoralea alata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea aphylla",1,1,1.3e+11,2.67e+12,-25.48651667,25.48651667,0,0,"Psoralea aphylla","Psoralea aphylla","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea asarina",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Psoralea asarina","Psoralea asarina","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea ensifolia",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Psoralea ensifolia","Psoralea ensifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea eriantha",1,0,0,3.31e+12,-29.03138252,29.03138252,0,0,"Psoralea eriantha","Psoralea eriantha","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea imbricata",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Psoralea imbricata","Psoralea imbricata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea laxa",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Psoralea laxa","Psoralea laxa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea martinii",1,0,0,3.88e+12,-23.4204532,23.4204532,0,0,"Psoralea martinii","Psoralea martinii","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea monophylla",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Psoralea monophylla","Psoralea monophylla","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea oligophylla",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Psoralea oligophylla","Psoralea oligophylla","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea parva",1,0,0,2.01e+12,-31.74043124,31.74043124,0,0,"Psoralea parva","Psoralea parva","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea patens",1,0,0,7.62e+12,-25.55398159,25.55398159,0,0,"Psoralea patens","Psoralea patens","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea pinnata",1,6,7.53e+12,3.46e+12,-21.3733595,21.3733595,0,3,"Psoralea pinnata","Psoralea pinnata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N",0,NA,0
"Psoralea repens",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Psoralea repens","Psoralea repens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea restioides",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Psoralea restioides","Psoralea restioides","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea tenax",1,0,0,2.76e+12,-26.80239184,26.80239184,0,0,"Psoralea tenax","Psoralea tenax","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psoralea verrucosa",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Psoralea verrucosa","Psoralea verrucosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psorothamnus arborescens",0,0,0,9.14e+11,38.42002523,38.42002523,0,0,"Psorothamnus arborescens","Psorothamnus arborescens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psorothamnus emoryi",1,0,0,7.68e+11,27.58193304,27.58193304,0,0,"Psorothamnus emoryi","Psorothamnus emoryi","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psorothamnus fremontii",0,0,0,1.21e+12,37.45547727,37.45547727,0,0,"Psorothamnus fremontii","Psorothamnus fremontii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psorothamnus schottii",1,0,0,7.02e+11,36.03278011,36.03278011,0,0,"Psorothamnus schottii","Psorothamnus schottii","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0
"Psorothamnus scoparius",1,0,0,1.29e+12,32.86823684,32.86823684,0,0,"Psorothamnus scoparius","Psorothamnus scoparius","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Psorothamnus spinosus",1,0,0,2.95e+12,30.48892593,30.48892593,0,0,"Psorothamnus spinosus","Psorothamnus spinosus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0
"Pterocarpus acapulcensis",1,0,0,NA,NA,NA,0,0,"Pterocarpus acapulcensis","Pterocarpus acapulcensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pterocarpus amazonum",0,0,0,8.07e+12,-3.68938672,3.68938672,0,0,"Pterocarpus amazonum","Pterocarpus amazonum","Wikispecies",0.988,2,TRUE,TRUE,TRUE,FALSE,2,2,0,"Y","N",0,NA,1
"Pterocarpus angolensis",1,0,0,9.54e+12,-17.91326592,17.91326592,0,3,"Pterocarpus angolensis","Pterocarpus angolensis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N",0,NA,0
"Pterocarpus antunesii",1,0,0,2.8e+12,-15.58539089,15.58539089,0,1,"Pterocarpus antunesii","Pterocarpus antunesii","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0
"Pterocarpus brenanii",1,0,0,7.52e+11,-13.45307891,13.45307891,0,0,"Pterocarpus brenanii","Pterocarpus brenanii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pterocarpus echinatus",1,1,613976683,NA,NA,NA,0,0,"Pterocarpus echinatus","Pterocarpus echinatus","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pterocarpus indicus",1,14,5.36e+12,7.39e+12,4.25613314,4.25613314,0,3,"Pterocarpus indicus","Pterocarpus indicus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pterocarpus macrocarpus",1,4,8.04e+12,4.59e+12,19.7136982,19.7136982,0,2,"Pterocarpus macrocarpus","Pterocarpus macrocarpus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N",0,NA,0
"Pterocarpus marsupium",1,2,6.29e+11,5.24e+12,20.50121953,20.50121953,0,3,"Pterocarpus marsupium","Pterocarpus marsupium","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pterocarpus officinalis",1,0,0,4.79e+12,5.78049149,5.78049149,0,0,"Pterocarpus officinalis","Pterocarpus officinalis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0
"Pterocarpus osun",1,0,0,4.33e+12,1.00510765,1.00510765,0,1,"Pterocarpus osun","Pterocarpus osun","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pterocarpus rohrii",1,0,0,1.44e+13,2.23793588,2.23793588,0,2,"Pterocarpus rohrii","Pterocarpus rohrii","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0
"Pterocarpus rotundifolius",1,0,0,9.82e+12,-17.97922925,17.97922925,0,2,"Pterocarpus rotundifolius","Pterocarpus rotundifolius","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0
"Pterocarpus santalinoides",0,0,0,1.22e+13,-1.15147825,1.15147825,0,3,"Pterocarpus santalinoides","Pterocarpus santalinoides","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pterocarpus santalinus",1,2,1.02e+11,3.31e+12,18.42824841,18.42824841,0,2,"Pterocarpus santalinus","Pterocarpus santalinus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0
"Pterocarpus soyauxii",1,0,0,5.84e+12,0.26381152,0.26381152,0,3,"Pterocarpus soyauxii","Pterocarpus soyauxii","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0
"Pterodon abruptus",0,0,0,8.12e+11,-10.91822043,10.91822043,0,0,"Pterodon abruptus","Pterodon abruptus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pterodon emarginatus",0,0,0,4.66e+12,-3.96193951,3.96193951,0,4,"Pterodon emarginatus","Pterodon emarginatus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0
"Pterogyne nitens",0,1,8.24e+11,1.05e+13,-18.33684594,18.33684594,0,2,"Pterogyne nitens","Pterogyne nitens","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N",0,NA,0
"Pterolobium stellatum",0,0,0,1.29e+13,-3.23047737,3.23047737,0,0,"Pterolobium stellatum","Pterolobium stellatum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Ptycholobium biflorum",1,0,0,5.29e+12,-21.57866224,21.57866224,0,0,"Ptycholobium biflorum","Ptycholobium biflorum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Ptycholobium contortum",1,0,0,3.64e+12,-23.20152251,23.20152251,0,0,"Ptycholobium contortum","Ptycholobium contortum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Ptycholobium plicatum",1,0,0,8.12e+12,2.75053485,2.75053485,0,0,"Ptycholobium plicatum","Ptycholobium plicatum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pueraria montana",1,11,4.68e+12,9.76e+12,1.22280551,1.22280551,0,7,"Pueraria montana","Pueraria montana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Pueraria montana",0
"Pueraria phaseoloides",1,25,1.67e+13,8.37e+12,7.92125254,7.92125254,0,6,"Pueraria phaseoloides","Pueraria phaseoloides","Encyclopedia of Life",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0
"Pueraria stricta",1,0,0,1.79e+12,20.19012656,20.19012656,0,0,"Pueraria stricta","Pueraria stricta","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pueraria tuberosa",1,0,0,6.56e+12,25.68613222,25.68613222,0,5,"Pueraria tuberosa","Pueraria tuberosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pueraria wallichii",1,0,0,1.45e+12,26.10025842,26.10025842,0,2,"Pueraria wallichii","Pueraria wallichii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea acerosa",1,0,0,1.21e+12,-31.4539516,31.4539516,0,0,"Pultenaea acerosa","Pultenaea acerosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea altissima",1,0,0,1.03e+12,-33.25127933,33.25127933,0,0,"Pultenaea altissima","Pultenaea altissima","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea blakelyi",1,0,0,8.02e+11,-32.17021086,32.17021086,0,0,"Pultenaea blakelyi","Pultenaea blakelyi","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea capitellata",1,0,0,1.03e+12,-33.25127933,33.25127933,0,0,"Pultenaea capitellata","Pultenaea capitellata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea daphnoides",1,1,1.15e+11,3.81e+12,-34.81475557,34.81475557,0,0,"Pultenaea daphnoides","Pultenaea daphnoides","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,2,1,"Y","Y",0,NA,0
"Pultenaea densifolia",1,0,0,1.21e+12,-31.4539516,31.4539516,0,0,"Pultenaea densifolia","Pultenaea densifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea elliptica",1,0,0,8.02e+11,-32.17021086,32.17021086,0,0,"Pultenaea elliptica","Pultenaea elliptica","Union 4",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,1,"Y","Y",0,NA,0
"Pultenaea flexilis",1,0,0,2.53e+12,-25.79163463,25.79163463,0,0,"Pultenaea flexilis","Pultenaea flexilis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea foliolosa",1,0,0,2.76e+12,-26.80239184,26.80239184,0,0,"Pultenaea foliolosa","Pultenaea foliolosa","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea involucrata",1,0,0,9.84e+11,-30.10453814,30.10453814,0,0,"Pultenaea involucrata","Pultenaea involucrata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea largiflorens",1,0,0,2.01e+12,-31.74043124,31.74043124,0,0,"Pultenaea largiflorens","Pultenaea largiflorens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea laxiflora",1,0,0,2.01e+12,-31.74043124,31.74043124,0,0,"Pultenaea laxiflora","Pultenaea laxiflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea microphylla",1,0,0,2.53e+12,-25.79163463,25.79163463,0,0,"Pultenaea microphylla","Pultenaea microphylla","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea myrtoides",1,0,0,2.53e+12,-25.79163463,25.79163463,0,0,"Pultenaea myrtoides","Pultenaea myrtoides","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea ochreata",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Pultenaea ochreata","Pultenaea ochreata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea paleacea",1,0,0,2.83e+12,-34.37258831,34.37258831,0,0,"Pultenaea paleacea","Pultenaea paleacea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea procumbens",1,0,0,1.03e+12,-33.25127933,33.25127933,0,0,"Pultenaea procumbens","Pultenaea procumbens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Pultenaea prostrata",1,0,0,1.28e+12,-36.69836819,36.69836819,0,0,"Pultenaea prostrata","Pultenaea prostrata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
