Species count,Family,Genus,Species,Common Name,Plant Type,Geographic Location,Nectary Location,Ecological Study,Reference,Notes
1,Bignoniaceae,Amphilophium,paniculatum,,vine,"Mexico, Argentina",leaf blade; petals or sepals; flower bud;fruit capsule or pod,,"Zimmermann 1932; Seibert 1948; Elias and Prance 1978; Rivera 2000; Díaz-Castelazo et al. 2004; Gonzalez 2011; Nogueira, Rey and Lohmann 2012",syn. Amphilophium vautheri
1,Bignoniaceae,Amphilophium,pannosum,,vine,Argentina,leaf,,Gonzalez 2011,
1,Bignoniaceae,Amphilophium,parkeri,,,Brazil,"axillary buds, leaflet base",,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Amphilophium,rodriguesii,,,Brazil,axillary buds,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Amphitecna,latifolia,,,West Indies,fruit,,Zimmermann 1932; Seibert 1948; Elias and Prance 1978;,"syn Enallagma, Crescentia latifolia"
1,Bignoniaceae,Anemopaegma,album,,shrub,Brazil,"leaf blade, leaflets",Noguiera et al. 2012,Noguiera et al. 2012,
1,Bignoniaceae,Anemopaegma,arvense,,,,fruit,,Elias and Prance 1978,
1,Bignoniaceae,Anemopaegma,chamberlaynii,,,,,,Zimmermann 1932; Seibert 1948; Inamdar 1969;Elias and Prance 1978,syn Bignonia chamberlaynii
1,Bignoniaceae,Anemopaegma,flavum,,,Argentina,calyx,,Rivera 2000,
1,Bignoniaceae,Anemopaegma,floridum,,,Brazil,"axillary buds, leaf base",,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Anemopaegma,foetidum,,,Brazil,leaf base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Anemopaegma,laeve,,,Brazil,auxillary buds,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Anemopaegma,orbiculatum,,,,,,Baker Opler and Baker 1978,
1,Bignoniaceae,Anemopaegma,puberulum,,,,,,Seibert 1948,syn. Chodanthus puberulus
1,Bignoniaceae,Anemopaegma,robustum,,,"forest, Brazil",prophylls of axillary buds,"Nogueira, Rey and Lohmann 2012","Nogueira, Rey and Lohmann 2012","photo in Nogueira, Rey and Lohmann 2012"
1,Bignoniaceae,Anemopaegma,scabriusculum,,shrub,Brazil,adaxial side of leaf blade,Noguiera et al. 2012,Noguiera et al. 2012,
1,Bignoniaceae,Arrabidaea,spp.,,,,interpetiolar glands,,Seibert 1948,probably not a valid name
1,Bignoniaceae,Astianthus,sp.,,,,,,Seibert 1948,
1,Bignoniaceae,Bignonia,aequinoctialis,,,"forest, Brazil",prophylls of axillary buds,"Nogueira, Rey and Lohmann 2012","Zimmermann 1932; Seibert 1948; Nogueira, Rey and Lohmann 2012","syn. Cydista aequintoctialis, C. pubescens photo inNogueira, Rey and Lohmann 2012"
1,Bignoniaceae,Bignonia,binata,,liana,Argentina,"calyx, leaf",,Rivera 2000; Gonzalez 2011,syn. Clytostoma binatum
1,Bignoniaceae,Bignonia,bracteomana,,,Brazil,"axillary buds, leaflet base",,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Bignonia,callistegioides,,liana,"Argentina, Brazil",leaf,,"Gonzalez 2011; Nogueira, Rey and Lohmann 2012",syn. Clytostoma callistegioides
1,Bignoniaceae,Bignonia,capreolata,,,Brazil,"axillary buds, leaflet base",,"Zimmermann 1932; Elias 1983; Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Bignonia,carolinae,,liana,Argentina,leaf,,Gonzalez 2011,syn. Pithecoctenium carolinae
1,Bignoniaceae,Bignonia,corymbosa,,,Brazil,"axillary buds, leaflet base",,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Bignonia,diversiflora,,,,,,Zimmermann 1932; Seibert 1948,syn. Cydista diversifolia
1,Bignoniaceae,Bignonia,heterophylla,,,,,,Seibert 1948,syn. Cydista heterophylla
1,Bignoniaceae,Bignonia,hyacnthina,,,Brazil,axillary buds,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Bignonia,microcalyx,,,Brazil,"interpetiolar, axillary buds, leaflet base",,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Bignonia,nocturna,,,Brazil,"fruit, petiole",,"Elias and Prance 1978; Nogueira, Rey and Lohmann 2012",syn. Tanaecium nocturnum
1,Bignoniaceae,Bignonia,prieurei,,,Brazil,,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Bignonia,sciuripabula,,liana,Argentina,leaf,,Gonzalez 2011,syn. Clytostoma sciuripabulum photo in Gonzalez 2011
1,Bignoniaceae,Bignonia,uleana,,,Brazil,axillary buds,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Callichlamys,latifolia,,,Brazil,calyx,,"Seibert 1948; Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Callichlamys,sp.,,,,calyx,,Elias and Newcombe 1979,
1,Bignoniaceae,Campsis,grandiflora,,,,leaf,,Zimmermann 1932; Elias and Gelband 1976,"syn Tecoma, Bignonia grandiflora"
1,Bignoniaceae,Campsis,radicans,trumpet creeper,liana,eastern US,"4 sets: leaves, petioles, bracts, fruit",Elias and Gelband 1975,"Zimmermmann 1932; Elias and Gelband 1975, 1976;Galetto 1995; Mizell 2004; Gonzalez 2011",photo online Mizell 2004
1,Bignoniaceae,Catalpa,adenocalymna,,,,,,Zimmermann 1932,valid name?
1,Bignoniaceae,Catalpa,bignoniodes,,tree,,"lf axil, vein intersections","Ness 2003,b","Zimmermann 1932; Elias and Newcombe 1978; Ness2003a,b; Gonzalez 2011","syn. Catalpa cordifolia, C. syringaefolia, photo in Gonzalez 2011"
1,Bignoniaceae,Catalpa,brevipes,,,,axil at base of leaf,,Elias and Newcombe 1979,
1,Bignoniaceae,Catalpa,bungei,,,,axil at base of leaf,,Elias and Newcombe 1979,
1,Bignoniaceae,Catalpa,fargesii,,,,axil at base of leaf,,Elias and Newcombe 1979,
1,Bignoniaceae,Catalpa,longissima,,,,axil at base of leaf,,Elias and Newcombe 1979,
1,Bignoniaceae,Catalpa,macrocarpa,,,,axil at base of leaf,,Elias and Newcombe 1979,"syn. Catalpa obovata, C. punctata"
1,Bignoniaceae,Catalpa,ovata,,,,"axil at base of leaf; midrib, vein",,Zimmermmann 1932; Elias and Newcombe 1979,syn. Catalpa kaempferi
1,Bignoniaceae,Catalpa,purpurea,,,,axil at base of leaf,,Elias and Newcombe 1979,
1,Bignoniaceae,Catalpa,speciosa,"Indian bean, northern catalapa",tree,eastern US,axil at base of leaf,,Elias and Newcombe 1979; Keeler 1979; Mizell 2004,
1,Bignoniaceae,Chilopsis,linearis,,,Southwest North America,leaf blade,,Pemberton 1988,
1,Bignoniaceae,Couralia,sp.,,,,flower,,Zimmermann 1932,no current accepted names
1,Bignoniaceae,Crescentia,alata,,tree,Mexico to Costa Rica,,,Zimmermann 1932,
1,Bignoniaceae,Crescentia,amazonica,,,Amazon,,,Zimmermann 1932,
1,Bignoniaceae,Crescentia,cucurbitacea,,tree,West Indies,fruit,,Elias and Prance 1978,name problem
1,Bignoniaceae,Crescentia,cujete,calabash,tree,neotropical,fruit,,Elias and Prance 1978,
1,Bignoniaceae,Crescentia,linearifolia,,,West Indies,fruit,,Elias and Prance 1978,
1,Bignoniaceae,Cuspidaria,cinerea,,,Brazil,intrapetiolar,,"Lohmann 2006; Nogueira, Rey and Lohmann 2012",syn. Pyrostegia cinerea
1,Bignoniaceae,Cuspidaria,convoluta,,liana,"Argentina, Brazil",interpetiolar,,"Lohmann 2006; Gonzalez 2011; Nogueira, Rey and Lohmann 2012",photo in Gonzalez 2011
1,Bignoniaceae,Cuspidaria,floribunda,,,Brazil,interpetiolar,,"Lohmann 2006; Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Cuspidaria,inaequalis,,,"Argentina, Brazil",interpetiolar glands; calyx,,"Lohmann 2006; Nogueira, Rey and Lohmann 2012",syn. Arrabidaea inequalis
1,Bignoniaceae,Cuspidaria,lateriflora,,,Brazil,interpetiolar,,"Lohmann 2006; Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Cuspidaria,sceptrum,,,Brazil,interpetiolar,,"Lohmann 2006; Nogueira, Rey and Lohmann 2012",syn. Arrabidaea spectrum
1,Bignoniaceae,Cuspidaria,spp.,,,,petiole,,Seibert 1948,syn Saldanhaea
1,Bignoniaceae,Cuspidaria,subincana,,,Brazil,interpetiolar,,"Lohmann 2006; Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Cybistax,antisyphillitica,,,Brazil,leaf blade,,Oliviera and Leitão-Filho 1987;Oliviera and Pie 1998; Machado et al. 2008; Gonzalez 2011,"scale-like trichomes, peltate trichomes; photo in Machado et al. 2008"
1,Bignoniaceae,Cydista,sp.,,,,,,Bentley 1977,genus has no valid names
1,Bignoniaceae,Deplanchea,sp.,,tree,Malaysia,leaf blade base,,Zimmermann 1932;Fiala and Linsenmair 1995,
1,Bignoniaceae,Dolichandra,chodatii,,liana,Argentina,calyx,,Rivera 2000; Gonzalez 2011,syn. Parabignonia chodatii
1,Bignoniaceae,Dolichandra,cynanchoides,,liana,"Argentina, Brazil","inner calyx surface, leaf",,"Galetto 1995; Rivera 2000; Gonzalez 2011; Nogueira, Rey and Lohmann 2012","photos in Galetto 1995, photo in Rivera 2000"
1,Bignoniaceae,Dolichandra,dentata,,liana,Argentina,"calyx, leaf",,Galetto 1995; Rivera 2000; Gonzalez 2011,syn. Macfadyena dentata
1,Bignoniaceae,Dolichandra,quadrivalvis,,liana,"Argentina, Brazil","calyx, fruit, leaf",,"Elias and Prance 1978; Rivera 2000; Gonzalez 2011; Nogueira, Rey and Lohmann 2012",syn. Melloa
1,Bignoniaceae,Dolichandra,steyermarkii,,,Brazl,"interpetiolar, leaflet base",,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Dolichandra,uncata,,liana,Argentina,leaf,,Zimmermann 1932; Gonzalez 2011,"syn. Macfadyena uncata, M. hassleri"
1,Bignoniaceae,Dolichandra,unguis-cati,,liana,"Panama, Argentina","calyx, leaf",,"Schupp and Feener 1991;Galetto 1995; Rivera 2000; Gonzalez 2011; Nogueira, Rey and Lohmann 2012",syn. Macfadyena unguis-catiphoto in Rivera 2000; photo in Gonzalez 2011
1,Bignoniaceae,Dolichandrone,serrulata,,,,,,Zimmermann 1932,syn. Spathodea serrulata
1,Bignoniaceae,Dolichandrone,sp.,,,,on calyx,,Dop 1927 in Elias and Gelband 1976,
1,Bignoniaceae,Fernandoa,adenophylla,,,,,,Zimmermann 1932,syn. Spathodea adenophylla
1,Bignoniaceae,Fridericia,candicans,,,,fruit,,Seibert 1948; Schupp and Feener 1991; Elias and Prance 1978,syn. Arrabidaea candicans
1,Bignoniaceae,Fridericia,caudigera,,liana,Argentina,leaf,,Gonzalez 2011,syn. Arrabiaea caudigera
1,Bignoniaceae,Fridericia,chica,,liana,"Panama,
Argentina","leaf, calyx, fruit",,"Elias and Prance 1978; Galetto 1995; Rivera 2000; Gonzalez 2011; Nogueira, Rey and Lohmann 2012",syn. Arrabidaea chica photo in Rivera 2000
1,Bignoniaceae,Fridericia,cinerea,,,Brazil,interpetiolar & leaf base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Fridericia,cinnamomea,,,Brazil,interpetiolar,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Fridericia,conjugata,,,Brazil,interpetiolar & leaf base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Fridericia,dichomata,,liana,Argentina,"calyx; fruit, leaf",,Seibert 1948; Elias and Prance 1978; Rivera 2000; Gonzalez 2011,"syn. Arrabidaea corallina,Arrabidaea obliqua photo in Rivera 2000"
1,Bignoniaceae,Fridericia,dispar,,,Brazil,,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Fridericia,erubescens,,,Brazil,interpetiolar,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Fridericia,florida,,liana,Argentina,leaf,,Gonzalez 2011,syn. Arrabidaea florida
1,Bignoniaceae,Fridericia,leucopogon,,,Brazil,axillary buds,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Fridericia,mutabilis,,liana,Argentina,leaf,,Gonzalez 2011,syn. Arrabidaea mutabilisphoto in Gonzalez 2011
1,Bignoniaceae,Fridericia,nigrescens,,,Brazil,interpetiolar,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Fridericia,oligantha,,,Brazil,interpetiolar & leaflet base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Fridericia,patellifera,,,Brazil,leaflet base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Fridericia,platyphylla,,,Brazil,leaf blade,,"Oliviera and Leitão-Filho 1987; Oliviera and Pie 1998; Machado et al. 2008; Nogueira, Rey and Lohmann 2012",scale-like and peltate trichomes; photo in Machado et al. 2008; syn Arrabidaea brachypoda
1,Bignoniaceae,Fridericia,prancei,,,Brazil,interpetiolar,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Fridericia,pubescens,,,Brazil,interpetiolar,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Fridericia,rego,,,Brazil,interpetiolar & leaflet base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Fridericia,samydoides,,liana,Argentina,leaf,,Gonzalez 2011,syn. Arrabidaea samyoides
1,Bignoniaceae,Fridericia,schumanniana,,liana,Panama,,,Schupp and Feener 1991,syn. Arrabidaea verrucosa
1,Bignoniaceae,Fridericia,speciosa,,,Brazil,leaflet base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Fridericia,spicata,,,Brazil,interpetiolar & leaflet base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Fridericia,subincana,,,Brazil,interpetiolar & leaflet base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Fridericia,trailli,,,"forest, Brazil",interpetiolar stem,"Nogueira, Rey and Lohmann 2012","Nogueira, Rey and Lohmann 2012","photo in Nogueira, Rey and Lohmann 2012"
1,Bignoniaceae,Fridericia,triplnervia,,liana,"Argentina, Brazil",leaf,,"Gonzalez 2011; Nogueira, Rey and Lohmann 2012",syn. Arrabidaea triplinervia
1,Bignoniaceae,Fridericia,truncata,,,,calyx outer surface,,Galetto 1995,syn. Arrabidaea truncata
1,Bignoniaceae,Handroanthus,albus,,tree,Argentina,"calyx, leaf",,Rivera 2000; Gonzalez 2011,syn. Tabebuia alba
1,Bignoniaceae,Handroanthus,chrysotrichus,,tree,Argentina,"calyx, leaf",,Rivera 2000; Gonzalez 2011,syn. Tabebuia chrysotrichaphoto in Rivera 2000
1,Bignoniaceae,Handroanthus,heptaphyllus,,tree,Argentina,"calyx, leaf",,Rivera 2000; Gonzalez 2011,syn. Tabebuia heptaphylla
1,Bignoniaceae,Handroanthus,impetiginosus,,tree,Argentina,"calyx, leaf",,Rivera 2000; Gonzalez 2011,syn. Tabebuia impetiginosa
1,Bignoniaceae,Handroanthus,lapacho,,tree,Argentina,"calyx, leaf",,Rivera 2000; Gonzalez 2011,syn. Tabebuia lapacho photo in Rivera 2000
1,Bignoniaceae,Handroanthus,ochraceus,,tree,Argentina,leaf,,Gonzalez 2011,
1,Bignoniaceae,Handroanthus,pulcherrimus,,tree,Argentina,"calyx, leaf",,Rivera 2000; Gonzalez 2011,syn. Tabebuia pulcherrima
1,Bignoniaceae,Handroanthus,serratifolius,,,,"fruit, petiole, bract, calyx",,Thomas and Dave 1992,syn. Tabebuia serratifoliaphotos in Thomas and Dave 1992
1,Bignoniaceae,Haplophrama,adenophyllum,,,,fruit,,Elias and Prance 1978,
1,Bignoniaceae,Incarvillea,lutea,,,,fruit,,Elias and Prance 1978,
1,Bignoniaceae,Jacaranda,caucana,,,,fruit,,Elias and Prance 1978,
1,Bignoniaceae,Jacaranda,copaia,,liana,Panama,,,Schupp and Feener 1991,
1,Bignoniaceae,Jacaranda,cuspidifolia,,tree,Brazil,leaf blade,,Oliviera and Pie 1998; Gonzalez 2011,
1,Bignoniaceae,Jacaranda,macrantha,,tree,Argentina,leaf,,Gonzalez 2011,as J. micrantha
1,Bignoniaceae,Jacaranda,mimosifolia,,tree,Argentina,"calyx, leaf",,Elias and Prance 1978; Rivera 2000; Gonzalez 2011,syn J. acutifolia
1,Bignoniaceae,Jacaranda,puberula,,tree,Argentina,leaf,,Gonzalez 2011,
1,Bignoniaceae,Kigelia,africana,,,,,,Subramanian and Inamdar 1986,syn. Kigelia pinnata
1,Bignoniaceae,Lundia,cordata,,,Brazil,interpetiolar & leaflet base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Lundia,corymbifera,,,Brazil,interpetiolar & leaflet base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Lundia,densiflora,,,Brazil,interpetiolar,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Lundia,spp.,,,,petiole,,Seibert 1948,
1,Bignoniaceae,Lundia,spruceana,,,Brazil,interpetiolar & leaflet base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Lundia,triphylla,,,,interpetiolar,,Lohmann 2006,Photo in Lohmann 2006; syn.Lundia erionema
1,Bignoniaceae,Lundia,virginalis,,,Brazil,interpetiolar & leaflet base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Macfadyena,spp.,,,,"on calyx, petiole",,Seibert 1948,probably not a valid name
1,Bignoniaceae,Manaosella,cordifolia,,,Brazil,,,"Nogueira, Rey and Lohmann 2012",
24,Bignoniaceae,Mansoa,all species have petiolar glands,,,,petiole,,Seibert 1948,"syn Pseudocalymma; Seibert 1948 does not suggest function for the ""glands"" he describes. Correlation with other references suggests they are in fact nectaries.""Extrafloral nectaries were found on all species of Bignoniaceae studied...(N=105)"" Nogueira, Rey and Lohmann 2012"
counted above,Bignoniaceae,Mansoa,difficilis,,liana,"Argentina, Brazil","petiole, calyx",,"Rivera 2000; Gonzalez 2011; Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Mansoa,hirsuta,,,Brazil,leaflet base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Mansoa,hymenaea,,vine,Mexico,nodes,,Elias and Prance 1978; Baker Opler and Baker 1978; Díaz-Castelazo et al. 2004,syn. Pachyptera hymenaea
1,Bignoniaceae,Mansoa,lanceolata,,,Brazil,leaflet base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Mansoa,macrocarpum,,,,petiole,,Seibert 1948,"syn Pseudocalymma: Seibert 1948 does not suggest function for the ""glands"" he describes. Correlation with other references suggests they are in fact nectaries."
1,Bignoniaceae,Mansoa,standleyi,,,Brazil,interpetiolar & leaflet base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Mansoa,verrucifera,,,Brazil,leaflet base,,"Seibert 1948; Nogueira, Rey and Lohmann 2012",syn. Onohualcoa fissa
1,Bignoniaceae,Markhamia,stipulata,,tree,"Yunnan, China",corolla surface,,Rao 1926; Dop 1927 in Elias and Gelband 1976; Liu and Chen 2008,syn. Spathodea stipulata;photo in Liu and Chen 2008
1,Bignoniaceae,Martinella,obovata,,liana,Panama,,,Schupp and Fenner 1991,
1,Bignoniaceae,Martinella,sp.,,,,,,Seibert 1948,
1,Bignoniaceae,Mayodendron,igneum,,tree,"Yunnan, China",lower side of lamina,,Liu and Chen 2008,
1,Bignoniaceae,Memora,spp.,,,,on calyx,,Seibert 1948; Lohmann 2006,probably not valid genus name
1,Bignoniaceae,Neojobertia,candolleana,,,Brazil,,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Neojobertia,species 2,,,Brazil,,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Neomacfadya,spp.,,,,petiole,,Seibert 1948,probably now in Fridericia
1,Bignoniaceae,Newbouldia,laevis,,,,,,Schnell Cusset and Quenam 1963,
1,Bignoniaceae,Nyctocalos,cuspidatum,,,,flower,,Zimmermann 1932,syn. Nyctocalos thomsonii
1,Bignoniaceae,Nyctocalos,macrosiphon,,,,,,Zimmermann 1932,"name not on The Plant List, probably a synonym of something"
4,Bignoniaceae,Pachyptera,all species have petiolar glands,,,,petiole,,Seibert 1948,"Seibert 1948 does not suggest function for the ""glands"" he describes. Correlation with other references suggests they are in fact nectaries.;  Names follow The Plant List (www.theplantlist.org) Nov. 2012"
counted above,Bignoniaceae,Pachyptera,aromatica,,,Brazil,interpetiolar,,"Lohmann 2006; Nogueira, Rey and Lohmann 2012",Photo in Lohmann 2006; synLeucocalantha aromatica
1,Bignoniaceae,Pachyptera,kerere,,,,"fruit, petiole",,Seibert 1948; Elias and Prance 1978,drawing in Seibert 1948
1,Bignoniaceae,Pandorea,jasminoides,,liana,tropical,leaf,,Zimmermann 1932; Gonzalez 2011,was Tecoma
1,Bignoniaceae,Pandorea,pandorana,,,,,,Zimmermann 1932,"syn. Tecoma ceramensis, T. diversifolia"
10,Bignoniaceae,Parmentiera,"""all species""",,,,,,Seibert 1948,"Seibert 1948 does not suggest function for the ""glands"" he describes. Correlation with other references suggests they are in fact nectaries.;  Names follow The Plant List (www.theplantlist.org) Nov. 2012"
counted above,Bignoniaceae,Parmentiera,cerifera,candle tree,,,,,Zimmermann 1932,
1,Bignoniaceae,Plenotoma,variabilis,,liana,Panama,,,Schupp and Feener 1991,
1,Bignoniaceae,Pleonotoma,spp.,,,,,,Seibert 1948,
1,Bignoniaceae,Pleonotoma,tetraquetra,,,,,,Zimmermann 1932,syn. Bignonia tetraquetra
1,Bignoniaceae,Podranea,ricasoliana,,liana,Argentina,leaf,,Gonzalez 2011,
1,Bignoniaceae,Potamoganos,spp.,,,,petiole,,Seibert 1948,probably Bignonia spp.
1,Bignoniaceae,Pyrostegia,venusta,,liana,"Argentina, Brazil",leaf,,"Seibert 1948; Gonzalez 2011; Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Radermachera,glandulosa,,,,,,Zimmermann 1932,syn. Spathodea glandulosa
1,Bignoniaceae,Radermachera,pinnata,,understory tree,Malaysia,leaf blade base,,Fiala and Linsenmair 1995,
1,Bignoniaceae,Radermachera,sp.,,,,on calyx,,Dop 1927 in Elias and Gelband 1976,
1,Bignoniaceae,Roentgenia,spp.,,,,on calyx,,Seibert 1948,"not a valid name, probablyBignonia spp."
1,Bignoniaceae,Scobinaria,spp.,,,,calyx,,Seibert 1948,"not a valid name, probably Fridericia spp."
1,Bignoniaceae,Spathodea,campanulata,,,,"both sides of midrib, fruit",,Zimmermann 1932; Seibert 1948; Elias and Prance 1978,
1,Bignoniaceae,Stenolobium,stans,,,,,,,was Tecoma stans
1,Bignoniaceae,Tabebuia,aurea,,tree,"Argentina,
Brazil","leaf blade; calyx; scale-like trichomes, peltate trichomes",,Oliviera and Leitão-Filho 1987;Oliviera and Pie 1998; Rivera 2000; Machado et al. 2008;Gonzalez 2011,syn. Tabebuia caraiba
1,Bignoniaceae,Tabebuia,heterophylla,,,,,,Seibert 1948,syn. Tabebuia pentaphylla
1,Bignoniaceae,Tabebuia,nodosa,,tree,Argentina,"calyx, leaf",,Rivera 2000; Gonzalez 2011,
1,Bignoniaceae,Tabebuia,ochracea,,,"Brazil, Argentina","leaf blade, calyx",,Oliviera and Leitão-Filho 1987; Oliviera and Pie 1998: Rivera 2000; Machado et al. 2008,"scale-like trichomes, peltate trichomes, photo in Machado et al. 2008"
1,Bignoniaceae,Tabebuia,rosea,,tree,"Mexico, Panama",leaf blade; rachis or midvein of leaf,,Schupp and Feener 1991;Díaz-Castelazo et al. 2004,
1,Bignoniaceae,Tabebuia,roseoalba,,tree,Argentina,leaf,,Gonzalez 2011,
1,Bignoniaceae,Tanaecium,affinis,,,Brazil,interpetiolar & leaflet base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Tanaecium,bilabiatum,,,Brazil,,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Tanaecium,caudiculatum,,,Brazil,leaflet base,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Tanaecium,crucigerum,,,Brazil,interpetiolar,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Tanaecium,pyramidatum,,,Brazil,,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Tanaecium,revillae,,,Brazil,interpetiolar,,"Nogueira, Rey and Lohmann 2012",
1,Bignoniaceae,Tanaecium,selloi,,liana,"Argentina, Brazil","calyx, leaf",,"Rivera 2000; Gonzalez 2011; Nogueira, Rey and Lohmann 2012",syn. Arrabidaea selloi; photo in Rivera 2000
