Species,introduced,native,num_introduced,total_area_introduced,total_area_native,lat_native,tribe,genus,subfamily,tribe_ncbi,fixer,abs_lat_native,woody,annual,uses_num_uses
Crotalaria_platysepala,0,1,0,0,3.31E+12,-18.73540855,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,18.73540855,0,1,0
Crotalaria_podocarpa,0,1,0,0,1.77E+13,-11.21861723,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,11.21861723,0,1,0
Crotalaria_polysperma,0,1,0,0,6.69E+12,2.44331441,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,2.44331441,0,1,0
Crotalaria_prostrata,0,1,0,0,9.46E+12,15.44059322,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,15.44059322,0,0,1
Crotalaria_pumila,0,1,0,0,5.19E+12,13.8544905,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,13.8544905,0,1,0
Crotalaria_quinquefolia,1,1,17,1.45E+12,1.32E+13,6.87277543,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,6.87277543,1,0,4
Crotalaria_recta,0,1,0,0,1.57E+13,-6.40413804,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,6.40413804,1,0,0
Crotalaria_reptans,0,1,0,0,3.23E+12,-11.95305043,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,11.95305043,0,1,0
Crotalaria_retusa,1,1,36,1.48E+13,2.34E+13,8.42631233,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,8.42631233,1,0,8
Crotalaria_rhodesiae,0,1,0,0,4.87E+12,-18.46014604,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,18.46014604,0,0,0
Crotalaria_rogersii,0,1,0,0,4.53E+12,-7.07890969,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,7.07890969,0,0,0
Crotalaria_sagittalis,0,1,0,0,2.52E+13,18.76152939,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,18.76152939,0,1,0
Crotalaria_saharae,0,1,0,0,8.08E+12,23.92999692,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,23.92999692,0,0,0
Crotalaria_schinzii,0,1,0,0,4.43E+12,-22.39120596,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,22.39120596,0,0,0
Crotalaria_schlechteri,0,1,0,0,3.46E+12,-21.3733595,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,21.3733595,0,0,0
Crotalaria_senegalensis,1,1,1,3.42E+11,2.05E+13,7.09224006,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,7.09224006,0,1,0
Crotalaria_sessiliflora,0,1,0,0,1.60E+13,13.67775134,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,13.67775134,0,0,2
Crotalaria_shirensis,0,1,0,0,5.30E+12,-2.17576285,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,2.17576285,0,1,0
Crotalaria_sparsifolia,0,1,0,0,5.31E+12,-8.62899687,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,8.62899687,0,1,0
Crotalaria_spartea,0,1,0,0,9.84E+12,-8.46796343,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,8.46796343,0,1,0
Crotalaria_sphaerocarpa,0,1,0,0,1.63E+13,-14.03089939,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,14.03089939,0,1,0
Crotalaria_spinosa,0,1,0,0,8.73E+12,11.75749327,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,11.75749327,1,1,0
Crotalaria_steudneri,0,1,0,0,1.19E+13,-4.54481504,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,4.54481504,0,1,0
Crotalaria_stipularia,1,1,12,1.65E+13,75675122152,18.90962774,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,18.90962774,0,1,0
Crotalaria_stolzii,0,1,0,0,5.14E+12,-3.64789458,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,3.64789458,0,0,0
Crotalaria_subcapitata,0,1,0,0,9.04E+12,4.03434247,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,4.03434247,0,1,0
Crotalaria_tetragona,1,1,3,13484867362,6.70E+12,24.8829925,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,24.8829925,1,0,2
Crotalaria_trichotoma,1,1,32,9.41E+12,2.92E+12,-4.85462577,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,4.85462577,0,0,3
Crotalaria_trifoliastrum,1,1,1,613976683,4.97E+12,24.13256785,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,24.13256785,1,0,1
Crotalaria_triquetra,1,1,1,66288514196,4.84E+12,1.44418698,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,1.44418698,1,0,0
Crotalaria_uncinella,1,1,4,2.20E+12,3.78E+12,7.53548764,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,7.53548764,1,0,1
Crotalaria_valetonii,1,1,1,3.26E+11,2.25E+12,-3.14309769,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,3.14309769,1,0,0
Crotalaria_valida,0,1,0,0,4.53E+12,-7.07890969,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,7.07890969,1,0,0
Crotalaria_vallicola,0,1,0,0,6.62E+12,3.54283061,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,3.54283061,0,1,0
Crotalaria_variegata,0,1,0,0,6.56E+12,-9.33357325,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,9.33357325,0,0,0
Crotalaria_vasculosa,1,1,2,2.67E+12,5.73E+12,-17.37356736,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,17.37356736,1,1,0
Crotalaria_velutina,0,0,0,0,0,NA,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,NA,0.375,0.422222222,0
Crotalaria_verrucosa,1,1,33,1.91E+13,1.16E+13,11.59536979,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,11.59536979,1,0,3
Crotalaria_vestita,0,1,0,0,9.94E+11,20.47299419,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,20.47299419,0,1,0
Crotalaria_virgulata,1,1,1,8.47E+12,8.58E+12,-17.78372906,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,17.78372906,0,1,0
Crotalaria_vitellina,0,1,0,0,1.01E+13,11.09745708,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,11.09745708,1,0,1
Crotalaria_xanthoclada,0,1,0,0,5.93E+11,-19.37352737,Crotalarieae,Crotalaria,Papilionoideae,Crotalarieae,1,19.37352737,0,0,0
Crudia_amazonica,0,1,0,0,3.12E+12,-3.80514878,Detarieae,Crudia,Detarioideae,Amherstieae,0,3.80514878,1,0,0
Crudia_aromatica,0,0,0,0,0,NA,Detarieae,Crudia,Detarioideae,Amherstieae,0,NA,1,0,0
Crudia_bracteata,0,0,0,0,0,NA,Detarieae,Crudia,Detarioideae,Amherstieae,1,NA,1,0,0
Crudia_oblonga,0,0,0,0,0,NA,Detarieae,Crudia,Detarioideae,Amherstieae,0,NA,1,0,0
Crudia_tomentosa,0,0,0,0,0,NA,Detarieae,Crudia,Detarioideae,Amherstieae,0,NA,1,0,0
Cryptosepalum_maraviense,0,1,0,0,5.31E+12,-8.62899687,Detarieae,Cryptosepalum,Detarioideae,Amherstieae,0,8.62899687,1,0,1
Cullen_americanum,0,1,0,0,1.09E+13,30.73853402,Psoraleeae,Cullen,Papilionoideae,Psoraleeae,1,30.73853402,1,0,0
Cullen_corylifolium,1,1,6,3.54E+12,1.42E+13,12.48336992,Psoraleeae,Cullen,Papilionoideae,Psoraleeae,1,12.48336992,0,0,6
Cullen_tomentosum,0,1,0,0,5.68E+12,-21.6648646,Psoraleeae,Cullen,Papilionoideae,Psoraleeae,1,21.6648646,1,0,0
Cyamopsis_psoraloides,1,0,2,19347546613,0,NA,Indigofereae,Cyamopsis,Papilionoideae,Indigofereae,1,NA,0,0.5,0
Cyamopsis_serrata,0,1,0,0,4.05E+12,-23.84985133,Indigofereae,Cyamopsis,Papilionoideae,Indigofereae,1,23.84985133,0,1,0
Cyamopsis_tetragonoloba,1,1,18,1.58E+13,1.31E+11,-7.28863437,Indigofereae,Cyamopsis,Papilionoideae,Indigofereae,1,7.28863437,0,0,6
Cyclolobium_vecchii,0,1,0,0,2.48E+11,-22.26103654,Brongniartieae,Cyclolobium,Papilionoideae,Brongniartieae,1,22.26103654,1,0,0
Cyclopia_buxifolia,0,1,0,0,2.67E+12,-25.48651667,Podalyrieae,Cyclopia,Papilionoideae,Podalyrieae,1,25.48651667,1,0,0
Cyclopia_dregeana,0,1,0,0,2.67E+12,-25.48651667,Podalyrieae,Cyclopia,Papilionoideae,Podalyrieae,1,25.48651667,1,0,0
Cyclopia_falcata,0,1,0,0,2.67E+12,-25.48651667,Podalyrieae,Cyclopia,Papilionoideae,Podalyrieae,1,25.48651667,1,0,1
Cyclopia_galioides,0,1,0,0,2.67E+12,-25.48651667,Podalyrieae,Cyclopia,Papilionoideae,Podalyrieae,1,25.48651667,1,0,0
Cyclopia_genistoides,0,1,0,0,2.67E+12,-25.48651667,Podalyrieae,Cyclopia,Papilionoideae,Podalyrieae,1,25.48651667,1,0,1
Cyclopia_intermedia,0,1,0,0,2.67E+12,-25.48651667,Podalyrieae,Cyclopia,Papilionoideae,Podalyrieae,1,25.48651667,1,0,1
Cyclopia_maculata,0,1,0,0,2.67E+12,-25.48651667,Podalyrieae,Cyclopia,Papilionoideae,Podalyrieae,1,25.48651667,1,0,1
Cyclopia_meyeriana,0,1,0,0,2.67E+12,-25.48651667,Podalyrieae,Cyclopia,Papilionoideae,Podalyrieae,1,25.48651667,1,0,0
Cyclopia_montana,0,1,0,0,2.67E+12,-25.48651667,Podalyrieae,Cyclopia,Papilionoideae,Podalyrieae,1,25.48651667,1,0,0
Cyclopia_plicata,0,1,0,0,2.67E+12,-25.48651667,Podalyrieae,Cyclopia,Papilionoideae,Podalyrieae,1,25.48651667,1,0,0
Cyclopia_pubescens,0,1,0,0,2.67E+12,-25.48651667,Podalyrieae,Cyclopia,Papilionoideae,Podalyrieae,1,25.48651667,1,0,0
Cyclopia_sessiliflora,0,1,0,0,2.67E+12,-25.48651667,Podalyrieae,Cyclopia,Papilionoideae,Podalyrieae,1,25.48651667,1,0,1
Cylicodiscus_gabunensis,0,1,0,0,2.22E+12,7.28492296,Mimoseae,Cylicodiscus,Caesalpinioideae,Mimoseae,0,7.28492296,1,0,1
Cymbosema_roseum,0,1,0,0,7.93E+12,-0.75858293,Phaseoleae,Cymbosema,Papilionoideae,Phaseoleae,1,0.75858293,1,0,0
Cynometra_cauliflora,1,1,10,2.05E+12,3.58E+12,-0.83594863,Detarieae,Cynometra,Detarioideae,Amherstieae,0,0.83594863,1,0,3
Cynometra_hankei,0,1,0,0,3.70E+12,2.70129085,Detarieae,Cynometra,Detarioideae,Amherstieae,0,2.70129085,1,0,1
Cynometra_retusa,0,0,0,0,0,NA,Detarieae,Cynometra,Detarioideae,Amherstieae,1,NA,1,0,0
Cytisophyllum_sessilifolium,1,1,3,6.31E+11,1.28E+12,43.75376388,Genisteae,Cytisophyllum,Papilionoideae,Genisteae,1,43.75376388,1,0,1
Cytisus_arboreus,0,1,0,0,2.72E+12,28.73118401,Genisteae,Cytisus,Papilionoideae,Genisteae,1,28.73118401,1,0,0
Cytisus_austriacus,1,1,2,2.73E+11,3.70E+12,45.10954911,Genisteae,Cytisus,Papilionoideae,Genisteae,1,45.10954911,1,0,1
Cytisus_balansae,0,1,0,0,3.84E+12,36.11688199,Genisteae,Cytisus,Papilionoideae,Genisteae,1,36.11688199,1,0,0
Cytisus_borysthenicus,1,1,3,5.54E+12,3.29E+12,50.46388535,Genisteae,Cytisus,Papilionoideae,Genisteae,1,50.46388535,1,0,2
Cytisus_decumbens,0,1,0,0,1.73E+12,42.57899645,Genisteae,Cytisus,Papilionoideae,Genisteae,1,42.57899645,1,0,0
Cytisus_hirsutus,1,1,2,1.76E+11,3.60E+12,45.34942021,Genisteae,Cytisus,Papilionoideae,Genisteae,1,45.34942021,1,0,1
Cytisus_multiflorus,1,1,8,5.84E+12,5.82E+11,40.28634342,Genisteae,Cytisus,Papilionoideae,Genisteae,1,40.28634342,1,0,2
Cytisus_proliferus,1,1,10,1.35E+13,7521101648,28.33813027,Genisteae,Cytisus,Papilionoideae,Genisteae,1,28.33813027,1,0,3
Cytisus_purpureus,1,1,5,5.65E+11,6.19E+11,43.30126237,Genisteae,Cytisus,Papilionoideae,Genisteae,1,43.30126237,1,0,1
Cytisus_ruthenicus,0,1,0,0,1.49E+13,48.71928078,Genisteae,Cytisus,Papilionoideae,Genisteae,1,48.71928078,1,0,4
Cytisus_scoparius,1,1,27,3.10E+13,6.20E+12,47.697596,Genisteae,Cytisus,Papilionoideae,Genisteae,1,47.697596,1,0,9
Cytisus_striatus,1,1,4,1.74E+12,9.85E+11,36.08495238,Genisteae,Cytisus,Papilionoideae,Genisteae,1,36.08495238,1,0,2
Cytisus_supranubius,0,1,0,0,7521101648,28.33813027,Genisteae,Cytisus,Papilionoideae,Genisteae,1,28.33813027,1,0,0
Cytisus_villosus,0,1,0,0,5.38E+12,39.43761371,Genisteae,Cytisus,Papilionoideae,Genisteae,1,39.43761371,1,0,0
Dahlstedtia_pinnata,0,1,0,0,6.31E+11,-18.71806546,Millettieae,Dahlstedtia,Papilionoideae,Millettieae,1,18.71806546,1,0,0
Dalbergia_arbutifolia,0,1,0,0,5.31E+12,-8.62899687,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,8.62899687,1,0,0
Dalbergia_armata,1,1,1,66288514196,4.42E+12,-18.51545686,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,18.51545686,1,0,0
Dalbergia_assamica,1,1,1,5.82E+11,3.96E+12,22.46971874,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,22.46971874,1,0,1
Dalbergia_balansae,0,1,0,0,1.65E+12,22.96554047,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,22.96554047,1,0,0
Dalbergia_baronii,1,1,1,9.41E+11,5.93E+11,-19.37352737,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,19.37352737,1,0,2
Dalbergia_benthamii,0,1,0,0,4.47E+11,22.12689289,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,22.12689289,1,0,0
Dalbergia_boehmii,0,1,0,0,1.10E+13,5.85180178,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,5.85180178,1,0,0
Dalbergia_brasiliensis,0,1,0,0,1.17E+12,-21.21868095,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,21.21868095,1,0,1
Dalbergia_candenatensis,1,1,1,19318630193,1.88E+13,6.3679672,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,6.3679672,1,0,2
Dalbergia_chapelieri,0,1,0,0,5.93E+11,-19.37352737,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,19.37352737,1,0,1
Dalbergia_cultrata,1,1,1,82436185963,1.74E+12,17.29603861,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,17.29603861,1,0,1
Dalbergia_decipularis,0,1,0,0,1.15E+12,-15.57520312,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,15.57520312,1,0,0
Dalbergia_dyeriana,0,1,0,0,1.94E+12,30.24107027,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,0,30.24107027,1,0,0
Dalbergia_ecastaphyllum,1,1,2,4700589798,8.24E+12,11.44848306,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,11.44848306,1,0,0
Dalbergia_fischeri,0,1,0,0,2.99E+12,-12.99390002,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,12.99390002,1,0,0
Dalbergia_frutescens,0,1,0,0,1.05E+13,-9.28867515,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,9.28867515,1,0,0
Dalbergia_glaucescens,0,1,0,0,1.49E+12,-15.67432401,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,15.67432401,1,0,0
Dalbergia_hainanensis,0,1,0,0,34026085256,19.20103622,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,19.20103622,1,0,0
Dalbergia_hancei,0,1,0,0,2.47E+12,21.93499183,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,21.93499183,1,0,0
Dalbergia_horrida,0,1,0,0,2.16E+12,18.85432087,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,18.85432087,1,0,0
Dalbergia_hortensis,0,1,0,0,5.88E+11,0.41045698,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,0.41045698,1,0,1
Dalbergia_hupeana,0,1,0,0,3.19E+12,23.16494434,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,23.16494434,1,0,0
Dalbergia_inundata,0,1,0,0,6.95E+12,-2.61425418,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,2.61425418,1,0,0
Dalbergia_lactea,0,1,0,0,1.15E+13,3.41314225,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,3.41314225,1,0,0
Dalbergia_lanceolaria,1,1,4,1.74E+12,1.02E+13,16.11581283,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,16.11581283,1,0,3
Dalbergia_latifolia,1,1,6,3.54E+12,7.86E+12,12.00998253,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,12.00998253,1,0,3
Dalbergia_louvelii,0,1,0,0,5.93E+11,-19.37352737,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,19.37352737,1,0,1
Dalbergia_madagascariensis,0,1,0,0,5.93E+11,-19.37352737,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,19.37352737,1,0,1
Dalbergia_maritima,0,1,0,0,5.93E+11,-19.37352737,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,19.37352737,1,0,1
Dalbergia_martinii,0,1,0,0,1.95E+12,-18.80828857,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,18.80828857,1,0,0
Dalbergia_melanoxylon,1,1,4,1.06E+12,2.18E+13,2.84434797,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,2.84434797,1,0,1
Dalbergia_millettii,0,1,0,0,1.43E+12,24.81170366,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,24.81170366,1,0,0
Dalbergia_miscolobium,0,1,0,0,3.57E+12,-0.0900924,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,0.0900924,1,0,1
Dalbergia_monetaria,0,1,0,0,8.95E+12,8.93837106,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,8.93837106,1,0,0
Dalbergia_monticola,0,1,0,0,5.93E+11,-19.37352737,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,19.37352737,1,0,1
Dalbergia_nigra,0,1,0,0,1.48E+12,-18.27126198,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,18.27126198,1,0,3
Dalbergia_nitidula,0,1,0,0,9.52E+12,-17.20106134,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,17.20106134,1,0,2
Dalbergia_obovata,0,1,0,0,4.40E+12,-18.43457559,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,18.43457559,1,0,3
Dalbergia_obtusifolia,0,1,0,0,1.56E+12,20.41233429,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,20.41233429,1,0,0
Dalbergia_odorifera,0,1,0,0,5.60E+11,24.16257772,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,24.16257772,1,0,0
Dalbergia_oligophylla,0,1,0,0,1.45E+12,8.4195794,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,8.4195794,1,0,0
Dalbergia_oliveri,1,1,1,2.12E+12,1.72E+12,19.68540669,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,19.68540669,1,0,1
Dalbergia_ovata,0,1,0,0,1.65E+12,17.7939449,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,17.7939449,1,0,0
Dalbergia_pinnata,0,1,0,0,9.52E+12,10.83801547,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,10.83801547,1,0,2
Dalbergia_purpurascens,0,1,0,0,5.93E+11,-19.37352737,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,19.37352737,1,0,1
Dalbergia_retusa,0,1,0,0,5.11E+11,14.41513555,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,14.41513555,1,0,0
Dalbergia_riedelii,0,1,0,0,8.01E+12,-1.50937318,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,1.50937318,1,0,0
Dalbergia_riparia,0,1,0,0,3.63E+12,-3.19655228,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,3.19655228,1,0,0
Dalbergia_sericea,0,1,0,0,4.85E+12,26.5390474,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,26.5390474,1,0,0
Dalbergia_sissoo,1,1,14,1.66E+13,1.10E+13,18.61983451,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,18.61983451,1,0,5
Dalbergia_spruceana,0,1,0,0,5.51E+12,-5.66658902,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,5.66658902,1,0,1
Dalbergia_stipulacea,0,1,0,0,9.18E+12,9.5463996,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,9.5463996,1,0,3
Dalbergia_subcymosa,0,1,0,0,4.15E+12,0.7343753,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,0.7343753,1,0,1
Dalbergia_trichocarpa,0,1,0,0,5.93E+11,-19.37352737,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,19.37352737,1,0,3
Dalbergia_tsoi,0,1,0,0,34026085256,19.20103622,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,19.20103622,1,0,0
Dalbergia_villosa,0,1,0,0,8.34E+11,-19.60180635,Dalbergieae,Dalbergia,Papilionoideae,Dalbergieae,1,19.60180635,1,0,0
Dalea_albiflora,0,1,0,0,6.09E+11,34.36209004,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,34.36209004,0,0,0
Dalea_aurea,0,1,0,0,2.61E+12,36.92765692,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,36.92765692,0,0,0
Dalea_candida,0,1,0,0,2.36E+12,40.10070269,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,40.10070269,0,0,0
Dalea_cliffortiana,1,1,1,2.95E+11,1.28E+11,12.839712,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,12.839712,0,1,1
Dalea_compacta,0,1,0,0,1.44E+12,32.97738176,Amorpheae,Dalea,Papilionoideae,Amorpheae,0,32.97738176,0,0,0
Dalea_erythrorhiza,0,0,0,0,0,NA,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,NA,0,0,0
Dalea_flavescens,0,1,0,0,5.14E+11,36.52710642,Amorpheae,Dalea,Papilionoideae,Amorpheae,0,36.52710642,0,0,0
Dalea_formosa,0,1,0,0,1.75E+12,34.16248018,Amorpheae,Dalea,Papilionoideae,Amorpheae,0,34.16248018,1,0,0
Dalea_frutescens,0,1,0,0,1.25E+12,26.03370222,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,26.03370222,1,0,0
Dalea_leporina,0,1,0,0,3.31E+12,25.86225468,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,25.86225468,0,1,0
Dalea_lumholtzii,0,1,0,0,2.94E+11,34.29669616,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,34.29669616,0,0,0
Dalea_lutea,0,0,0,0,0,NA,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,NA,1,0,0
Dalea_mollis,0,1,0,0,7.02E+11,36.03278011,Amorpheae,Dalea,Papilionoideae,Amorpheae,0,36.03278011,0,1,0
Dalea_mollissima,0,1,0,0,9.89E+11,37.02692903,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,37.02692903,0,1,0
Dalea_multiflora,0,1,0,0,1.73E+12,36.00971564,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,36.00971564,0,0,0
Dalea_phleoides,0,1,0,0,1.12E+12,32.56328525,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,32.56328525,0,0,0
Dalea_pogonathera,0,1,0,0,1.29E+12,32.86823684,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,32.86823684,0,0,0
Dalea_polygonoides,0,1,0,0,1.29E+12,32.86823684,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,32.86823684,0,1,0
Dalea_purpurea,0,1,0,0,4.57E+12,39.31050305,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,39.31050305,0,0,0
Dalea_scandens,0,0,0,0,0,NA,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,NA,1,0,0
Dalea_tenuis,0,1,0,0,6.85E+11,31.49694154,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,31.49694154,0,0,0
Dalea_tomentosa,0,0,0,0,0,NA,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,NA,1,0,0
Dalea_villosa,0,1,0,0,3.47E+12,39.73787079,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,39.73787079,0,0,0
Dalea_virgata,0,0,0,0,0,NA,Amorpheae,Dalea,Papilionoideae,Amorpheae,1,NA,0,0,0
Dalea_wrightii,0,1,0,0,1.29E+12,32.86823684,Amorpheae,Dalea,Papilionoideae,Amorpheae,0,32.86823684,0,0,0
Dalhousiea_africana,0,1,0,0,4.66E+12,-4.28171232,Sophoreae,Dalhousiea,Papilionoideae,Baphieae,0,4.28171232,1,0,0
Daniellia_alsteeniana,0,1,0,0,3.57E+12,-6.20910812,Detarieae,Daniellia,Detarioideae,Detarieae,0,6.20910812,1,0,0
Daniellia_oliveri,0,1,0,0,1.36E+13,7.92302125,Detarieae,Daniellia,Detarioideae,Detarieae,0,7.92302125,1,0,4
Daniellia_thurifera,0,1,0,0,1.01E+12,8.58885186,Detarieae,Daniellia,Detarioideae,Detarieae,0,8.58885186,1,0,3
Daviesia_acicularis,0,1,0,0,2.53E+12,-25.79163463,Mirbelieae,Daviesia,Papilionoideae,Mirbelieae,1,25.79163463,1,0,0
Daviesia_benthamii,0,1,0,0,4.54E+12,-28.33581319,Mirbelieae,Daviesia,Papilionoideae,Mirbelieae,1,28.33581319,1,0,0
Daviesia_brevifolia,0,1,0,0,2.01E+12,-31.74043124,Mirbelieae,Daviesia,Papilionoideae,Mirbelieae,1,31.74043124,1,0,0
Daviesia_buxifolia,0,1,0,0,1.03E+12,-33.25127933,Mirbelieae,Daviesia,Papilionoideae,Mirbelieae,1,33.25127933,1,0,0
Daviesia_cordata,0,1,0,0,2.53E+12,-25.46607155,Mirbelieae,Daviesia,Papilionoideae,Mirbelieae,1,25.46607155,1,0,0
Daviesia_corymbosa,0,1,0,0,8.02E+11,-32.17021086,Mirbelieae,Daviesia,Papilionoideae,Mirbelieae,1,32.17021086,1,0,0
Daviesia_decurrens,0,1,0,0,2.53E+12,-25.46607155,Mirbelieae,Daviesia,Papilionoideae,Mirbelieae,1,25.46607155,1,0,0
