valid_species_name,Phy_all_underscore,total.area.native,LogArea.native,Phy
Polyrhachis.alphena,Polyrhachis_alphena,77393.12025,4.888702356,Polyrhachis_alphena
Polyrhachis.amana,Polyrhachis_amana,924565.6504,5.965937754,Polyrhachis_amana
Polyrhachis.ammon,Polyrhachis_ammon,2761361.438,6.441123256,Polyrhachis_ammon
Polyrhachis.ammonoeides,Polyrhachis_ammonoeides,6046327.655,6.781491678,Polyrhachis_ammonoeides
Polyrhachis.anderseni,Polyrhachis_anderseni,2835852.86,6.452683693,Polyrhachis_anderseni
Polyrhachis.andrei,Polyrhachis_andrei,1985118,6.297786327,Polyrhachis_andrei
Polyrhachis.andromache,Polyrhachis_andromache,2891099.188,6.461062992,Polyrhachis_andromache
Polyrhachis.angusta,Polyrhachis_angusta,2533501.582,6.40372118,Polyrhachis_angusta
Polyrhachis.annae,Polyrhachis_annae,36978.18354,4.567945574,Polyrhachis_annae
Polyrhachis.annulata,Polyrhachis_annulata,801827.581,5.904080991,Polyrhachis_annulata
Polyrhachis.antennata,Polyrhachis_antennata,801827.581,5.904080991,Polyrhachis_antennata
Polyrhachis.antoniae,Polyrhachis_antoniae,801827.581,5.904080991,Polyrhachis_antoniae
Polyrhachis.aporema,Polyrhachis_aporema,849449.0033,5.929137311,Polyrhachis_aporema
Polyrhachis.appendiculata,Polyrhachis_appendiculata,1729196.752,6.237844411,Polyrhachis_appendiculata
Polyrhachis.arachne,Polyrhachis_arachne,2965680.102,6.472124303,Polyrhachis_arachne
Polyrhachis.arborea,Polyrhachis_arborea,186783.9411,5.271339535,Polyrhachis_arborea
Polyrhachis.archeri,Polyrhachis_archeri,1728607.828,6.237696475,Polyrhachis_archeri
Polyrhachis.arcuata,Polyrhachis_arcuata,5715657.467,6.757066194,Polyrhachis_arcuata
Polyrhachis.argenteosignata,Polyrhachis_argenteosignata,2578056.832,6.411292487,Polyrhachis_argenteosignata
Polyrhachis.argentosa,Polyrhachis_argentosa,1728607.828,6.237696475,Polyrhachis_argentosa
Polyrhachis.armata,Polyrhachis_armata,5100056.271,6.707574968,Polyrhachis_armata
Polyrhachis.arnoldi,Polyrhachis_arnoldi,1338905.665,6.126749979,Polyrhachis_arnoldi
Polyrhachis.aruensis,Polyrhachis_aruensis,879220.7012,5.944097905,Polyrhachis_aruensis
Polyrhachis.asomaningi,Polyrhachis_asomaningi,238971.7683,5.378346597,Polyrhachis_asomaningi
Polyrhachis.aspasia,Polyrhachis_aspasia,737781.7092,5.867927884,Polyrhachis_aspasia
Polyrhachis.atossa,Polyrhachis_atossa,456409.0953,5.65935429,Polyrhachis_atossa
Polyrhachis.atropos,Polyrhachis_atropos,4004415.049,6.602539085,Polyrhachis_atropos
Polyrhachis.atrovirens,Polyrhachis_atrovirens,1403776.675,6.147298022,Polyrhachis_atrovirens
Polyrhachis.aurea,Polyrhachis_aurea,3419928.768,6.53401706,Polyrhachis_aurea
Polyrhachis.aureovestita,Polyrhachis_aureovestita,1098691.587,6.040875799,Polyrhachis_aureovestita
Polyrhachis.auriformis,Polyrhachis_auriformis,809854.1167,5.908406794,Polyrhachis_auriformis
Polyrhachis.aurita,Polyrhachis_aurita,801827.581,5.904080991,Polyrhachis_aurita
Polyrhachis.aurora,Polyrhachis_aurora,1728607.828,6.237696475,Polyrhachis_aurora
Polyrhachis.australis,Polyrhachis_australis,2533501.582,6.40372118,Polyrhachis_australis
Polyrhachis.baca,Polyrhachis_baca,296864.0057,5.472557543,Polyrhachis_baca
Polyrhachis.bakana,Polyrhachis_bakana,383386.3812,5.583636682,Polyrhachis_bakana
Polyrhachis.bakeri,Polyrhachis_bakeri,1034645.715,6.014791663,Polyrhachis_bakeri
Polyrhachis.bamaga,Polyrhachis_bamaga,1728607.828,6.237696475,Polyrhachis_bamaga
Polyrhachis.banghaasi,Polyrhachis_banghaasi,1623369.327,6.210417336,Polyrhachis_banghaasi
Polyrhachis.barretti,Polyrhachis_barretti,2530435.409,6.403195256,Polyrhachis_barretti
Polyrhachis.basirufa,Polyrhachis_basirufa,1332067.218,6.124526141,Polyrhachis_basirufa
Polyrhachis.batesi,Polyrhachis_batesi,77393.12025,4.888702356,Polyrhachis_batesi
Polyrhachis.beauforti,Polyrhachis_beauforti,801827.581,5.904080991,Polyrhachis_beauforti
Polyrhachis.beccarii,Polyrhachis_beccarii,1001901.636,6.000825086,Polyrhachis_beccarii
Polyrhachis.bedeloweryi,Polyrhachis_bedeloweryi,801827.581,5.904080991,Polyrhachis_bedeloweryi
Polyrhachis.bedoti,Polyrhachis_bedoti,801827.581,5.904080991,Polyrhachis_bedoti
Polyrhachis.bellicosa,Polyrhachis_bellicosa,5690480.573,6.755148945,Polyrhachis_bellicosa
Polyrhachis.bicolor,Polyrhachis_bicolor,8868849.419,6.947867281,Polyrhachis_bicolor
Polyrhachis.bihamata,Polyrhachis_bihamata,6522313.694,6.814401683,Polyrhachis_bihamata
Polyrhachis.binghamii,Polyrhachis_binghamii,792074.8948,5.898766248,Polyrhachis_binghamii
Polyrhachis.bismarckensis,Polyrhachis_bismarckensis,963820.3071,5.983996072,Polyrhachis_bismarckensis
Polyrhachis.bispinosa,Polyrhachis_bispinosa,3076984.001,6.488125238,Polyrhachis_bispinosa
Polyrhachis.bohemia,Polyrhachis_bohemia,4564460.688,6.659389471,Polyrhachis_bohemia
Polyrhachis.boltoni,Polyrhachis_boltoni,1971638.545,6.2948273,Polyrhachis_boltoni
Polyrhachis.bosi,Polyrhachis_bosi,186783.9411,5.271339535,Polyrhachis_bosi
Polyrhachis.bouvieri,Polyrhachis_bouvieri,456409.0953,5.65935429,Polyrhachis_bouvieri
Polyrhachis.brachyspina,Polyrhachis_brachyspina,186783.9411,5.271339535,Polyrhachis_brachyspina
Polyrhachis.braxa,Polyrhachis_braxa,238971.7683,5.378346597,Polyrhachis_braxa
Polyrhachis.brendelli,Polyrhachis_brendelli,186783.9411,5.271339535,Polyrhachis_brendelli
Polyrhachis.breviata,Polyrhachis_breviata,801827.581,5.904080991,Polyrhachis_breviata
Polyrhachis.brevicorpa,Polyrhachis_brevicorpa,383386.3812,5.583636682,Polyrhachis_brevicorpa
Polyrhachis.brevinoda,Polyrhachis_brevinoda,4017912.097,6.604000431,Polyrhachis_brevinoda
Polyrhachis.breviorspinosa,Polyrhachis_breviorspinosa,801827.581,5.904080991,Polyrhachis_breviorspinosa
Polyrhachis.brevipilosa,Polyrhachis_brevipilosa,604416.4052,5.781336244,Polyrhachis_brevipilosa
Polyrhachis.brisbanensis,Polyrhachis_brisbanensis,1728607.828,6.237696475,Polyrhachis_brisbanensis
Polyrhachis.browni,Polyrhachis_browni,186783.9411,5.271339535,Polyrhachis_browni
Polyrhachis.bruehli,Polyrhachis_bruehli,737781.7092,5.867927884,Polyrhachis_bruehli
Polyrhachis.brutella,Polyrhachis_brutella,1728607.828,6.237696475,Polyrhachis_brutella
Polyrhachis.bubastes,Polyrhachis_bubastes,893318.2401,5.951006202,Polyrhachis_bubastes
Polyrhachis.bugnioni,Polyrhachis_bugnioni,66298.46513,4.821503474,Polyrhachis_bugnioni
Polyrhachis.burmanensis,Polyrhachis_burmanensis,1051394.148,6.021765555,Polyrhachis_burmanensis
Polyrhachis.burwelli,Polyrhachis_burwelli,1728607.828,6.237696475,Polyrhachis_burwelli
Polyrhachis.busiris,Polyrhachis_busiris,1074031.178,6.031016889,Polyrhachis_busiris
Polyrhachis.caeciliae,Polyrhachis_caeciliae,1622860.221,6.210281115,Polyrhachis_caeciliae
Polyrhachis.callima,Polyrhachis_callima,1728607.828,6.237696475,Polyrhachis_callima
Polyrhachis.calliope,Polyrhachis_calliope,801827.581,5.904080991,Polyrhachis_calliope
Polyrhachis.calypso,Polyrhachis_calypso,2788720.255,6.445404951,Polyrhachis_calypso
Polyrhachis.campbelli,Polyrhachis_campbelli,36978.18354,4.567945574,Polyrhachis_campbelli
Polyrhachis.capeyorkensis,Polyrhachis_capeyorkensis,1728607.828,6.237696475,Polyrhachis_capeyorkensis
Polyrhachis.capillata,Polyrhachis_capillata,2769764.457,6.442442838,Polyrhachis_capillata
Polyrhachis.captiva,Polyrhachis_captiva,227859.8561,5.357667819,Polyrhachis_captiva
Polyrhachis.carbonaria,Polyrhachis_carbonaria,1482379.554,6.170959416,Polyrhachis_carbonaria
Polyrhachis.carinata,Polyrhachis_carinata,149380.5811,5.174294145,Polyrhachis_carinata
Polyrhachis.castaneiventris,Polyrhachis_castaneiventris,737781.7092,5.867927884,Polyrhachis_castaneiventris
Polyrhachis.caulomma,Polyrhachis_caulomma,801827.581,5.904080991,Polyrhachis_caulomma
Polyrhachis.cedarensis,Polyrhachis_cedarensis,2533501.582,6.40372118,Polyrhachis_cedarensis
Polyrhachis.celebensis,Polyrhachis_celebensis,186783.9411,5.271339535,Polyrhachis_celebensis
Polyrhachis.cephalotes,Polyrhachis_cephalotes,1194190.804,6.077073723,Polyrhachis_cephalotes
Polyrhachis.ceramensis,Polyrhachis_ceramensis,77393.12025,4.888702356,Polyrhachis_ceramensis
Polyrhachis.chaita,Polyrhachis_chaita,186783.9411,5.271339535,Polyrhachis_chaita
Polyrhachis.chalybea,Polyrhachis_chalybea,1458310.732,6.163850072,Polyrhachis_chalybea
Polyrhachis.chapmani,Polyrhachis_chapmani,296864.0057,5.472557543,Polyrhachis_chapmani
Polyrhachis.charaxa,Polyrhachis_charaxa,209707.637,5.321614247,Polyrhachis_charaxa
Polyrhachis.chartifex,Polyrhachis_chartifex,801827.581,5.904080991,Polyrhachis_chartifex
Polyrhachis.cheesmanae,Polyrhachis_cheesmanae,809854.1167,5.908406794,Polyrhachis_cheesmanae
Polyrhachis.cincta,Polyrhachis_cincta,186783.9411,5.271339535,Polyrhachis_cincta
Polyrhachis.cingula,Polyrhachis_cingula,801827.581,5.904080991,Polyrhachis_cingula
Polyrhachis.circumdata,Polyrhachis_circumdata,186783.9411,5.271339535,Polyrhachis_circumdata
Polyrhachis.clarkei,Polyrhachis_clarkei,801827.581,5.904080991,Polyrhachis_clarkei
Polyrhachis.clarki,Polyrhachis_clarki,1041156.629,6.017516068,Polyrhachis_clarki
Polyrhachis.cleopatra,Polyrhachis_cleopatra,1728607.828,6.237696475,Polyrhachis_cleopatra
Polyrhachis.cleophanes,Polyrhachis_cleophanes,186783.9411,5.271339535,Polyrhachis_cleophanes
Polyrhachis.clio,Polyrhachis_clio,4683705.335,6.670589565,Polyrhachis_clio
Polyrhachis.clotho,Polyrhachis_clotho,3076984.001,6.488125238,Polyrhachis_clotho
Polyrhachis.coerulescens,Polyrhachis_coerulescens,801827.581,5.904080991,Polyrhachis_coerulescens
Polyrhachis.cognata,Polyrhachis_cognata,1915391.769,6.282257617,Polyrhachis_cognata
Polyrhachis.compressicornis,Polyrhachis_compressicornis,186783.9411,5.271339535,Polyrhachis_compressicornis
Polyrhachis.concava,Polyrhachis_concava,6039790.358,6.781021864,Polyrhachis_concava
Polyrhachis.conciliata,Polyrhachis_conciliata,1728607.828,6.237696475,Polyrhachis_conciliata
Polyrhachis.conops,Polyrhachis_conops,849449.0033,5.929137311,Polyrhachis_conops
Polyrhachis.consimilis,Polyrhachis_consimilis,1559706.03,6.193042751,Polyrhachis_consimilis
Polyrhachis.conspicua,Polyrhachis_conspicua,804900.109,5.905741986,Polyrhachis_conspicua
Polyrhachis.constricta,Polyrhachis_constricta,3879400.506,6.588764618,Polyrhachis_constricta
Polyrhachis.contemta,Polyrhachis_contemta,1728607.828,6.237696475,Polyrhachis_contemta
Polyrhachis.continua,Polyrhachis_continua,1113626.065,6.046739387,Polyrhachis_continua
Polyrhachis.convexa,Polyrhachis_convexa,610497.3699,5.785683797,Polyrhachis_convexa
Polyrhachis.cornihumera,Polyrhachis_cornihumera,619850.8852,5.792287226,Polyrhachis_cornihumera
Polyrhachis.cornuhumera,Polyrhachis_cornuhumera,383386.3812,5.583636682,Polyrhachis_cornuhumera
Polyrhachis.cornuta,Polyrhachis_cornuta,3264803.686,6.513857072,Polyrhachis_cornuta
Polyrhachis.corporaali,Polyrhachis_corporaali,735391.4876,5.866518598,Polyrhachis_corporaali
Polyrhachis.costulata,Polyrhachis_costulata,1013993.597,6.006035213,Polyrhachis_costulata
Polyrhachis.cracenta,Polyrhachis_cracenta,4564460.688,6.659389471,Polyrhachis_cracenta
Polyrhachis.craddocki,Polyrhachis_craddocki,1405789.476,6.147920288,Polyrhachis_craddocki
Polyrhachis.crassispinosa,Polyrhachis_crassispinosa,801827.581,5.904080991,Polyrhachis_crassispinosa
Polyrhachis.crawleyi,Polyrhachis_crawleyi,4564460.688,6.659389471,Polyrhachis_crawleyi
Polyrhachis.creusa,Polyrhachis_creusa,6725375.088,6.827716511,Polyrhachis_creusa
Polyrhachis.croceiventris,Polyrhachis_croceiventris,801827.581,5.904080991,Polyrhachis_croceiventris
Polyrhachis.cryptoceroides,Polyrhachis_cryptoceroides,2772285.74,6.442837991,Polyrhachis_cryptoceroides
Polyrhachis.cubaensis,Polyrhachis_cubaensis,3647726.62,6.562022282,Polyrhachis_cubaensis
Polyrhachis.cupreata,Polyrhachis_cupreata,5369943.366,6.729969705,Polyrhachis_cupreata
Polyrhachis.curta,Polyrhachis_curta,3446240.11,6.537345533,Polyrhachis_curta
Polyrhachis.curtospinosa,Polyrhachis_curtospinosa,1956467.684,6.291472679,Polyrhachis_curtospinosa
Polyrhachis.curvispina,Polyrhachis_curvispina,66298.46513,4.821503474,Polyrhachis_curvispina
Polyrhachis.cyaniventris,Polyrhachis_cyaniventris,296864.0057,5.472557543,Polyrhachis_cyaniventris
Polyrhachis.cybele,Polyrhachis_cybele,1809644.162,6.257593186,Polyrhachis_cybele
Polyrhachis.cydista,Polyrhachis_cydista,1728607.828,6.237696475,Polyrhachis_cydista
Polyrhachis.cyphonota,Polyrhachis_cyphonota,902527.9217,5.955460647,Polyrhachis_cyphonota
Polyrhachis.cyrus,Polyrhachis_cyrus,3926433.004,6.593998192,Polyrhachis_cyrus
Polyrhachis.daemeli,Polyrhachis_daemeli,3335329.163,6.523138701,Polyrhachis_daemeli
Polyrhachis.dahlii,Polyrhachis_dahlii,886427.1868,5.947643067,Polyrhachis_dahlii
Polyrhachis.danum,Polyrhachis_danum,737781.7092,5.867927884,Polyrhachis_danum
Polyrhachis.daphne,Polyrhachis_daphne,737781.7092,5.867927884,Polyrhachis_daphne
Polyrhachis.darlingtoni,Polyrhachis_darlingtoni,1728607.828,6.237696475,Polyrhachis_darlingtoni
Polyrhachis.davydovi,Polyrhachis_davydovi,77393.12025,4.888702356,Polyrhachis_davydovi
Polyrhachis.debilis,Polyrhachis_debilis,5343646.737,6.72783774,Polyrhachis_debilis
Polyrhachis.decellei,Polyrhachis_decellei,1417987.749,6.151672479,Polyrhachis_decellei
Polyrhachis.decemdentata,Polyrhachis_decemdentata,7268408.104,6.861439304,Polyrhachis_decemdentata
Polyrhachis.deceptor,Polyrhachis_deceptor,186783.9411,5.271339535,Polyrhachis_deceptor
Polyrhachis.decipiens,Polyrhachis_decipiens,1734012.409,6.239052201,Polyrhachis_decipiens
Polyrhachis.decora,Polyrhachis_decora,801827.581,5.904080991,Polyrhachis_decora
Polyrhachis.decumbens,Polyrhachis_decumbens,2530435.409,6.403195256,Polyrhachis_decumbens
Polyrhachis.delecta,Polyrhachis_delecta,1728607.828,6.237696475,Polyrhachis_delecta
Polyrhachis.delicata,Polyrhachis_delicata,3878811.582,6.588698684,Polyrhachis_delicata
Polyrhachis.demangei,Polyrhachis_demangei,1291110.573,6.110963438,Polyrhachis_demangei
Polyrhachis.denselineata,Polyrhachis_denselineata,801827.581,5.904080991,Polyrhachis_denselineata
Polyrhachis.dentata,Polyrhachis_dentata,801827.581,5.904080991,Polyrhachis_dentata
Polyrhachis.denticulata,Polyrhachis_denticulata,2656038.876,6.424234427,Polyrhachis_denticulata
Polyrhachis.dentihumera,Polyrhachis_dentihumera,383386.3812,5.583636682,Polyrhachis_dentihumera
Polyrhachis.derecyna,Polyrhachis_derecyna,887247.237,5.948044656,Polyrhachis_derecyna
Polyrhachis.diana,Polyrhachis_diana,296864.0057,5.472557543,Polyrhachis_diana
Polyrhachis.diaphanta,Polyrhachis_diaphanta,1819277.743,6.259899006,Polyrhachis_diaphanta
Polyrhachis.dimoculata,Polyrhachis_dimoculata,737781.7092,5.867927884,Polyrhachis_dimoculata
Polyrhachis.diotima,Polyrhachis_diotima,1512780.156,6.179775819,Polyrhachis_diotima
Polyrhachis.dispar,Polyrhachis_dispar,1728607.828,6.237696475,Polyrhachis_dispar
Polyrhachis.diversa,Polyrhachis_diversa,1728607.828,6.237696475,Polyrhachis_diversa
Polyrhachis.dives,Polyrhachis_dives,12343972.86,7.091454958,Polyrhachis_dives
Polyrhachis.dohrni,Polyrhachis_dohrni,849449.0033,5.929137311,Polyrhachis_dohrni
Polyrhachis.dolomedes,Polyrhachis_dolomedes,2138356.759,6.330080164,Polyrhachis_dolomedes
Polyrhachis.dorowi,Polyrhachis_dorowi,1728607.828,6.237696475,Polyrhachis_dorowi
Polyrhachis.dorsena,Polyrhachis_dorsena,801827.581,5.904080991,Polyrhachis_dorsena
Polyrhachis.doudou,Polyrhachis_doudou,260521.2609,5.415843171,Polyrhachis_doudou
Polyrhachis.dougcooki,Polyrhachis_dougcooki,1728607.828,6.237696475,Polyrhachis_dougcooki
Polyrhachis.dubia,Polyrhachis_dubia,464295.6281,5.666794594,Polyrhachis_dubia
Polyrhachis.durbanensis,Polyrhachis_durbanensis,1220325.69,6.086475754,Polyrhachis_durbanensis
Polyrhachis.durvillei,Polyrhachis_durvillei,801827.581,5.904080991,Polyrhachis_durvillei
Polyrhachis.edentula,Polyrhachis_edentula,885078.5114,5.946981797,Polyrhachis_edentula
Polyrhachis.edwardi,Polyrhachis_edwardi,849449.0033,5.929137311,Polyrhachis_edwardi
Polyrhachis.electra,Polyrhachis_electra,1728607.828,6.237696475,Polyrhachis_electra
Polyrhachis.elegantula,Polyrhachis_elegantula,1728607.828,6.237696475,Polyrhachis_elegantula
Polyrhachis.elii,Polyrhachis_elii,1497125.813,6.175258299,Polyrhachis_elii
Polyrhachis.emeryana,Polyrhachis_emeryana,36978.18354,4.567945574,Polyrhachis_emeryana
Polyrhachis.emmae,Polyrhachis_emmae,229847.7753,5.361440304,Polyrhachis_emmae
Polyrhachis.empesoi,Polyrhachis_empesoi,296864.0057,5.472557543,Polyrhachis_empesoi
Polyrhachis.enigma,Polyrhachis_enigma,801827.581,5.904080991,Polyrhachis_enigma
Polyrhachis.epinotalis,Polyrhachis_epinotalis,6878050.098,6.837465335,Polyrhachis_epinotalis
Polyrhachis.equina,Polyrhachis_equina,870096.226,5.939567285,Polyrhachis_equina
Polyrhachis.erato,Polyrhachis_erato,2533501.582,6.40372118,Polyrhachis_erato
Polyrhachis.eremita,Polyrhachis_eremita,1728607.828,6.237696475,Polyrhachis_eremita
Polyrhachis.erosispina,Polyrhachis_erosispina,1872970.169,6.27253086,Polyrhachis_erosispina
Polyrhachis.esarata,Polyrhachis_esarata,2568877.729,6.409743434,Polyrhachis_esarata
Polyrhachis.escherichi,Polyrhachis_escherichi,801827.581,5.904080991,Polyrhachis_escherichi
Polyrhachis.esuriens,Polyrhachis_esuriens,1098691.587,6.040875799,Polyrhachis_esuriens
Polyrhachis.etheli,Polyrhachis_etheli,296864.0057,5.472557543,Polyrhachis_etheli
Polyrhachis.eudora,Polyrhachis_eudora,533802.2155,5.727380372,Polyrhachis_eudora
Polyrhachis.eureka,Polyrhachis_eureka,1728607.828,6.237696475,Polyrhachis_eureka
Polyrhachis.euryala,Polyrhachis_euryala,2728318.414,6.435895054,Polyrhachis_euryala
Polyrhachis.eurynota,Polyrhachis_eurynota,801827.581,5.904080991,Polyrhachis_eurynota
Polyrhachis.euterpe,Polyrhachis_euterpe,1728607.828,6.237696475,Polyrhachis_euterpe
Polyrhachis.exarata,Polyrhachis_exarata,857475.539,5.93322174,Polyrhachis_exarata
Polyrhachis.excellens,Polyrhachis_excellens,801827.581,5.904080991,Polyrhachis_excellens
Polyrhachis.excisa,Polyrhachis_excisa,131805.4105,5.119933238,Polyrhachis_excisa
Polyrhachis.excitata,Polyrhachis_excitata,186783.9411,5.271339535,Polyrhachis_excitata
Polyrhachis.exercita,Polyrhachis_exercita,2243803.605,6.350984841,Polyrhachis_exercita
Polyrhachis.exotica,Polyrhachis_exotica,296864.0057,5.472557543,Polyrhachis_exotica
Polyrhachis.expressa,Polyrhachis_expressa,1728607.828,6.237696475,Polyrhachis_expressa
Polyrhachis.femorata,Polyrhachis_femorata,3870753.058,6.587795466,Polyrhachis_femorata
Polyrhachis.fervens,Polyrhachis_fervens,2802639.006,6.447567162,Polyrhachis_fervens
Polyrhachis.festina,Polyrhachis_festina,186783.9411,5.271339535,Polyrhachis_festina
Polyrhachis.fisheri,Polyrhachis_fisheri,260521.2609,5.415843171,Polyrhachis_fisheri
Polyrhachis.fissa,Polyrhachis_fissa,8766172.808,6.942810028,Polyrhachis_fissa
Polyrhachis.flavibasis,Polyrhachis_flavibasis,2533501.582,6.40372118,Polyrhachis_flavibasis
Polyrhachis.flavicornis,Polyrhachis_flavicornis,2119334.35,6.326199477,Polyrhachis_flavicornis
Polyrhachis.flavoflagellata,Polyrhachis_flavoflagellata,1515256.879,6.180486264,Polyrhachis_flavoflagellata
Polyrhachis.follicula,Polyrhachis_follicula,296864.0057,5.472557543,Polyrhachis_follicula
Polyrhachis.foreli,Polyrhachis_foreli,2533937.997,6.403795984,Polyrhachis_foreli
Polyrhachis.fornicata,Polyrhachis_fornicata,709491.5015,5.850947198,Polyrhachis_fornicata
Polyrhachis.fortis,Polyrhachis_fortis,668007.7665,5.824781512,Polyrhachis_fortis
Polyrhachis.frauenfeldi,Polyrhachis_frauenfeldi,792898.4908,5.899217591,Polyrhachis_frauenfeldi
Polyrhachis.fruhstorferi,Polyrhachis_fruhstorferi,1304893.779,6.115575161,Polyrhachis_fruhstorferi
Polyrhachis.fulakora,Polyrhachis_fulakora,36978.18354,4.567945574,Polyrhachis_fulakora
Polyrhachis.fulgens,Polyrhachis_fulgens,801827.581,5.904080991,Polyrhachis_fulgens
Polyrhachis.furcata,Polyrhachis_furcata,4586440.192,6.661475735,Polyrhachis_furcata
Polyrhachis.furcula,Polyrhachis_furcula,801827.581,5.904080991,Polyrhachis_furcula
Polyrhachis.fuscipes,Polyrhachis_fuscipes,2829596.429,6.451724499,Polyrhachis_fuscipes
Polyrhachis.gab,Polyrhachis_gab,6571989.492,6.81769686,Polyrhachis_gab
Polyrhachis.gagates,Polyrhachis_gagates,10380055.15,7.016199661,Polyrhachis_gagates
Polyrhachis.gamaii,Polyrhachis_gamaii,1220325.69,6.086475754,Polyrhachis_gamaii
Polyrhachis.gazelle,Polyrhachis_gazelle,47621.42228,4.677802362,Polyrhachis_gazelle
Polyrhachis.geminata,Polyrhachis_geminata,36978.18354,4.567945574,Polyrhachis_geminata
Polyrhachis.gentilis,Polyrhachis_gentilis,2150203.754,6.332479616,Polyrhachis_gentilis
Polyrhachis.geometrica,Polyrhachis_geometrica,879220.7012,5.944097905,Polyrhachis_geometrica
Polyrhachis.gerstaeckeri,Polyrhachis_gerstaeckeri,2308820.954,6.363390255,Polyrhachis_gerstaeckeri
Polyrhachis.gestroi,Polyrhachis_gestroi,876167.2291,5.942587005,Polyrhachis_gestroi
Polyrhachis.gibba,Polyrhachis_gibba,570170.3223,5.756004608,Polyrhachis_gibba
Polyrhachis.gibbosa,Polyrhachis_gibbosa,66298.46513,4.821503474,Polyrhachis_gibbosa
Polyrhachis.gibbula,Polyrhachis_gibbula,1519785.687,6.18178235,Polyrhachis_gibbula
Polyrhachis.glabrinotum,Polyrhachis_glabrinotum,1728607.828,6.237696475,Polyrhachis_glabrinotum
