Phy,Genus_name,Ecological Stratum,Exotic_status,bentity2_name,Notes
Camponotus_maculatus,Camponotus,Arboreal & Epigaeic,Intercepted,Netherlands,
Camponotus_maculatus,Camponotus,Arboreal & Epigaeic,Intercepted,New Zealand,
Camponotus_maculatus,Camponotus,Arboreal & Epigaeic,Intercepted,Oregon,
Camponotus_maculatus,Camponotus,Arboreal & Epigaeic,Indoor Introduced,Puebla,
Camponotus_maculatus,Camponotus,Arboreal & Epigaeic,Indoor Introduced,Veracruz,
Camponotus_maculatus,Camponotus,Arboreal & Epigaeic,Indoor Introduced,Washington,
Camponotus_mitis,Camponotus,Arboreal & Epigaeic,Intercepted,Netherlands,
Camponotus_modoc,Camponotus,Arboreal & Epigaeic,Intercepted,Australia,
Camponotus_mus,Camponotus,Arboreal & Epigaeic,Intercepted,Rio Negro,
Camponotus_navigator,Camponotus,Arboreal & Epigaeic,Intercepted,Australia,
Camponotus_nawai,Camponotus,Arboreal & Epigaeic,Intercepted,Taiwan,
Camponotus_nearcticus,Camponotus,Arboreal & Epigaeic,Intercepted,New Zealand,
Camponotus_nigroaeneus,Camponotus,Arboreal & Epigaeic,Intercepted,New Zealand,
Camponotus_novaeboracensis,Camponotus,Arboreal & Epigaeic,Intercepted,Bermuda,
Camponotus_novaeboracensis,Camponotus,Arboreal & Epigaeic,Intercepted,Taiwan,
Camponotus_novaehollandiae,Camponotus,Arboreal & Epigaeic,Intercepted,New Zealand,
Camponotus_novogranadensis,Camponotus,Arboreal & Epigaeic,Exotic,Florida,
Camponotus_novogranadensis,Camponotus,Arboreal & Epigaeic,Indoor Introduced,United Kingdom,
Camponotus_nylanderi,Camponotus,Arboreal & Epigaeic,Indoor Introduced,France,
Camponotus_obscuripes,Camponotus,Arboreal & Epigaeic,Indoor Introduced,Hawaii,
Camponotus_obscuripes,Camponotus,Arboreal & Epigaeic,Intercepted,Taiwan,
Camponotus_pennsylvanicus,Camponotus,Arboreal & Epigaeic,Intercepted,Bermuda,
Camponotus_pennsylvanicus,Camponotus,Arboreal & Epigaeic,Intercepted,Israel and Palestine,
Camponotus_pennsylvanicus,Camponotus,Arboreal & Epigaeic,Intercepted,Netherlands,
Camponotus_pennsylvanicus,Camponotus,Arboreal & Epigaeic,Intercepted,New Zealand,
Camponotus_pennsylvanicus,Camponotus,Arboreal & Epigaeic,Exotic,Puerto Rico,
Camponotus_pennsylvanicus,Camponotus,Arboreal & Epigaeic,Intercepted,Taiwan,
Camponotus_pennsylvanicus,Camponotus,Arboreal & Epigaeic,Intercepted,United Kingdom,
Camponotus_perrisii nigeriensis,Camponotus,Arboreal & Epigaeic,Intercepted,United Kingdom,
Camponotus_planatus,Camponotus,Arboreal & Epigaeic,Exotic,Bahamas,
Camponotus_planatus,Camponotus,Arboreal & Epigaeic,Exotic,Cuba,
Camponotus_planatus,Camponotus,Arboreal & Epigaeic,Exotic,Florida,
Camponotus_planatus,Camponotus,Arboreal & Epigaeic,Intercepted,Hawaii,
Camponotus_planatus,Camponotus,Arboreal & Epigaeic,Exotic,Mississippi,
Camponotus_planatus,Camponotus,Arboreal & Epigaeic,Intercepted,Netherlands,
Camponotus_planatus,Camponotus,Arboreal & Epigaeic,Exotic,Texas,
Camponotus_planatus continentis,Camponotus,Arboreal & Epigaeic,Exotic,Florida,
Camponotus_rectangularis,Camponotus,Arboreal & Epigaeic,Intercepted,Netherlands,
Camponotus_sayi,Camponotus,Arboreal & Epigaeic,Intercepted,Israel and Palestine,
Camponotus_sericeiventris rex,Camponotus,Arboreal & Epigaeic,Intercepted,New York,
Camponotus_sericeus,Camponotus,Arboreal & Epigaeic,Exotic,Mascarene Islands,
Camponotus_sexguttatus,Camponotus,Arboreal & Epigaeic,Indoor Introduced,Arizona,
Camponotus_sexguttatus,Camponotus,Arboreal & Epigaeic,Exotic,Bahamas,
Camponotus_sexguttatus,Camponotus,Arboreal & Epigaeic,Exotic,Florida,
Camponotus_sexguttatus,Camponotus,Arboreal & Epigaeic,Intercepted,Hawaii,
Camponotus_sexguttatus biguttatus,Camponotus,Arboreal & Epigaeic,Exotic,USA,
Camponotus_singularis,Camponotus,Arboreal & Epigaeic,Intercepted,Taiwan,
Camponotus_snellingi,Camponotus,Arboreal & Epigaeic,Indoor Introduced,United Kingdom,
Camponotus_sylvaticus,Camponotus,Arboreal & Epigaeic,Intercepted,Netherlands,
Camponotus_sylvaticus,Camponotus,Arboreal & Epigaeic,Intercepted,United Kingdom,
Camponotus_tergestinus,Camponotus,Arboreal & Epigaeic,Intercepted,Israel and Palestine,
Camponotus_thoracicus,Camponotus,Arboreal & Epigaeic,Indoor Introduced,Norway,
Camponotus_tortuganus,Camponotus,Arboreal & Epigaeic,Exotic,Durango,
Camponotus_tortuganus,Camponotus,Arboreal & Epigaeic,Exotic,Mississippi,
Camponotus_tortuganus,Camponotus,Arboreal & Epigaeic,Intercepted,New Zealand,
Camponotus_ustus,Camponotus,Arboreal & Epigaeic,Intercepted,Norway,
Camponotus_vagus,Camponotus,Arboreal & Epigaeic,Intercepted,Israel and Palestine,
Camponotus_vagus,Camponotus,Arboreal & Epigaeic,Indoor Introduced,Netherlands,
Camponotus_variegatus,Camponotus,Arboreal & Epigaeic,Exotic,Hawaii,
Camponotus_variegatus,Camponotus,Arboreal & Epigaeic,Exotic,New Caledonia,
Camponotus_variegatus,Camponotus,Arboreal & Epigaeic,Intercepted,New Zealand,
Camponotus_variegatus,Camponotus,Arboreal & Epigaeic,Exotic,Turkey,
Camponotus_variegatus,Camponotus,Arboreal & Epigaeic,Intercepted,USA,
Camponotus_werthi,Camponotus,Arboreal & Epigaeic,Intercepted,Kerguelen Islands,
Cardiocondyla_batesii,Cardiocondyla,Epigaeic,Exotic,Balearic Islands,
Cardiocondyla_breviscapa,Cardiocondyla,Epigaeic,Exotic,Oman,
Cardiocondyla_britteni,Cardiocondyla,Epigaeic,Intercepted,United Kingdom,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Amazonas_Brazil,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Austral Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Bahamas,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Bahia,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Bermuda,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Borneo,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Caldas,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,California,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Canary Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Caroline Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Cauca,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Chagos Archipelago,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Chiapas,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Chihuahua,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Colima,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Comoros,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Cook Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Costa Rica,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Cuba,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Durango,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Ecuador,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Fiji,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Florida,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Indoor Introduced,France,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,French Guiana,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Galapagos Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Gambier Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Georgia US,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Goias,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Guerrero,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Hawaii,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Hidalgo,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Hispaniola,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Honduras,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Iran,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Israel and Palestine,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Italy,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Jalisco,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Jamaica,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Java,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Kyushu,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,La Guajira,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Lesser Antilles,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Line Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Lord Howe Island,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Madagascar,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Madeira Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Maharashtra,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Malta,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Maranhao,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Marquesas Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Mascarene Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Mato Grosso,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Mato Grosso do Sul,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Minas Gerais,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Indoor Introduced,Minnesota,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Morelos,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Morocco,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Nepal,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Intercepted,Netherlands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,New Caledonia,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,New Guinea,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Intercepted,New Zealand,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Nicaragua,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Niue,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Norfolk Island,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Nuevo Leon,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Okinawa,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Oman,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Palau,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Para,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Pernambuco,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Philippines,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Pitcairn Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Puebla,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Puerto Rico,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Qatar,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Queensland,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Queretaro,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Quintana Roo,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Rio de Janeiro,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Rio Grande do Sul,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Risaralda,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Saint Helena Ascension Tristan da Cunha,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Samoan Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,San Luis Potosi,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Saudi Arabia,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Sergipe,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Seychelles,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Society Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Socotra Archipelago,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Spain,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Sri Lanka,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Indoor Introduced,Switzerland,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Syria,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Tabasco,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Taiwan,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Tamaulipas,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Tamil Nadu,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Texas,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Thailand,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Tlaxcala,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Tonga,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Trinidad and Tobago,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Tuamotu Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Turkey,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Turks and Caicos Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,United Arab Emirates,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Valle del Cauca,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Vanuatu,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Venezuela,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Veracruz,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Vietnam,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Wallis and Futuna,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Yaeyama Islands,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Yemen,
Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,Yucatan,
Cardiocondyla_fajumensis,Cardiocondyla,Epigaeic,Exotic,Cape Verde archipelago,
Cardiocondyla_itsukii,Cardiocondyla,Epigaeic,Exotic,Chubu,
Cardiocondyla_itsukii,Cardiocondyla,Epigaeic,Exotic,Chugoku,
Cardiocondyla_itsukii,Cardiocondyla,Epigaeic,Exotic,Hawaii,
Cardiocondyla_itsukii,Cardiocondyla,Epigaeic,Exotic,Kinki,
Cardiocondyla_itsukii,Cardiocondyla,Epigaeic,Exotic,Kiribati,
Cardiocondyla_itsukii,Cardiocondyla,Epigaeic,Exotic,Kyushu,
Cardiocondyla_itsukii,Cardiocondyla,Epigaeic,Exotic,Mascarene Islands,
Cardiocondyla_itsukii,Cardiocondyla,Epigaeic,Exotic,Ogasawara Islands,
Cardiocondyla_itsukii,Cardiocondyla,Epigaeic,Exotic,Okinawa,
Cardiocondyla_itsukii,Cardiocondyla,Epigaeic,Exotic,Shikoku,
Cardiocondyla_itsukii,Cardiocondyla,Epigaeic,Exotic,Yaeyama Islands,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Bismarck Archipelago,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Caroline Islands,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Christmas Island,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Chubu,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Chugoku,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Fiji,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Hawaii,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Kanto,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Kinki,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Kiribati,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Kyushu,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Mariana Islands,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Mascarene Islands,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,New Guinea,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Ogasawara Islands,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Okinawa,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Palau,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Samoan Islands,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Satsunan Islands,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Shikoku,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Solomon Islands,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,South Korea,
Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,Yaeyama Islands,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Aegean Islands,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Arizona,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Arunachal Pradesh,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Assam,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Baja California,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Balearic Islands,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Bismarck Archipelago,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,California,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Canary Islands,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Chiapas,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Crete,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Cyprus,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Florida,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Greece,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Haryana,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Himachal Pradesh,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Italy,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Kiribati,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Lesser Antilles,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Lesser Sunda Islands,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Madeira Islands,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Malta,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Manipur,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Meghalaya,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Mizoram,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Nagaland,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Nepal,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,New Guinea,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Nuevo Leon,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Pantelleria Island,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Philippines,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Portugal,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Puerto Rico,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Punjab,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Quintana Roo,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Saint Helena Ascension Tristan da Cunha,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Sardinia,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Sicily,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Sikkim,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Sonora,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Spain,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Texas,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Tripura,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Turkey,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Ukraine,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,West Bengal,
Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,Zimbabwe,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Alabama,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Amazonas,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Antioquia,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Austral Islands,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Bahamas,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Bahia,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Bermuda,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Bismarck Archipelago,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Caldas,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,California,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Caroline Islands,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Cauca,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Chagos Archipelago,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Chiapas,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Comoros,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Costa Rica,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Cuba,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Cundinamarca,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Daito Islands,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Easter Island,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Ecuador,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Egypt,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Espirito Santo,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Europa Island,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Fiji,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Florida,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,French Guiana,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Galapagos Islands,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Georgia US,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Guangdong,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Guatemala,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Guerrero,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Hawaii,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Hispaniola,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Honduras,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Hong Kong,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Huila,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Jalisco,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Jamaica,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Kiribati,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Lesser Antilles,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Line Islands,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Louisiana,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Macau,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Madagascar,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Mariana Islands,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Marquesas Islands,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Mascarene Islands,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Meta,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Mexico,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Michoacan,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Micronesia,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Minas Gerais,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Morelos,
Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,Mozambique Channel Islands,
